roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff,home_core_GK,home_core_DF,home_core_MF,home_core_FW,home_momentum_GK,home_momentum_DF,home_momentum_MF,home_momentum_FW,home_starter_count_GK,home_starter_count_DF,home_starter_count_MF,home_starter_count_FW,home_available_count_GK,home_available_count_DF,home_available_count_MF,home_available_count_FW,away_core_GK,away_core_DF,away_core_MF,away_core_FW,away_momentum_GK,away_momentum_DF,away_momentum_MF,away_momentum_FW,away_starter_count_GK,away_starter_count_DF,away_starter_count_MF,away_starter_count_FW,away_available_count_GK,away_available_count_DF,away_available_count_MF,away_available_count_FW,GKCoreDiff,GKMomentumDiff,GKCoreRatio,GKMomentumRatio,homeGKStarterCount,awayGKStarterCount,GKStarterCountDiff,homeGKAvailableRate,awayGKAvailableRate,GKAvailableRateDiff,DFCoreDiff,DFMomentumDiff,DFCoreRatio,DFMomentumRatio,homeDFStarterCount,awayDFStarterCount,DFStarterCountDiff,homeDFAvailableRate,awayDFAvailableRate,DFAvailableRateDiff,MFCoreDiff,MFMomentumDiff,MFCoreRatio,MFMomentumRatio,homeMFStarterCount,awayMFStarterCount,MFStarterCountDiff,homeMFAvailableRate,awayMFAvailableRate,MFAvailableRateDiff,FWCoreDiff,FWMomentumDiff,FWCoreRatio,FWMomentumRatio,homeFWStarterCount,awayFWStarterCount,FWStarterCountDiff,homeFWAvailableRate,awayFWAvailableRate,FWAvailableRateDiff,homeAttackCore,awayAttackCore,attackCoreDiff,homeDefenseCore,awayDefenseCore,defenseCoreDiff,homeAttackMomentum,awayAttackMomentum,attackMomentumDiff,homeDefenseMomentum,awayDefenseMomentum,defenseMomentumDiff,homePlayerBalance,awayPlayerBalance,playerBalanceDiff
1610,2025-02-22,J.League,京都サンガF.C.,アビスパ福岡,1541,1521,20,1513,1504,9,5,8,-3,1,2,5,7,2,33,33,0,15,15,9,13,6,2,4,0.5,0.4090909090909091,0.4,0.3636363636363636,0.0363636363636363,0.8,0.6363636363636364,0.1636363636363637,0.6,0.6363636363636364,-0.0363636363636363,0.6172839506172839,0.505050505050505,0.1122334455667789,2.7,2.2846153846153845,0.4153846153846157,20,2,0,0.1122334455667789,0.4153846153846157,7.60552361219028,3,4,-1,1,1,0,0,0,0,1,1,0,0,0,0,2,1610,1.4363636363636365,0.1636363636363637,0.2251551731783352,H,31408,0.590616,0.522502,0.909091,11.0,20.0,0.604257,0.528674,0.818182,13.0,20.0,-0.013641,-0.0061719999999999,0.090909,-2.0,0.0,0.5,0.690889,0.585957,0.619479,0.5,0.627711,0.490704,0.544,1.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,0.56625,0.749722,0.679115,0.470764,0.5075,0.709278,0.599073,0.310361,1.0,4.0,5.0,1.0,1.0,5.0,6.0,1.0,-0.06625000000000003,-0.007499999999999951,0.8850325379609544,0.9855072463768116,1.0,1.0,0.0,1.0,1.0,0.0,-0.058833000000000024,-0.08156699999999995,0.9225598310961114,0.8865987837804021,3.0,4.0,-1.0,1.0,1.0,0.0,-0.09315800000000007,-0.108369,0.8648150163615651,0.8220755147576726,5.0,5.0,0.0,0.8,1.0,-0.19999999999999996,0.14871499999999999,0.23363900000000004,1.3093305655165528,1.7292991344139894,2.0,1.0,1.0,1.0,1.0,0.0,0.6094223999999999,0.5332693000000001,0.07615309999999986,0.64316675,0.703854,-0.06068724999999997,0.5280112,0.39697459999999996,0.13103660000000006,0.59578325,0.6588335,-0.06305024999999997,0.03374435000000009,0.17058469999999992,-0.13684034999999983
1610,2025-02-22,J.League,東京ヴェルディ,町田,1505,1518,-13,1517,1484,33,7,6,1,2,2,13,6,-7,27,33,-6,11,13,12,10,-1,3,-4,0.4,0.5,0.5,0.25,0.25,0.6666666666666666,0.5,0.1666666666666666,0.5,0.75,-0.25,0.4074074074074074,0.4814814814814814,-0.074074074074074,2.2500000000000004,2.7,-0.4499999999999997,13,7,6,0.074074074074074,0.4499999999999997,6.404814814814815,6,6,0,2,2,0,2,0,2,0,1,-1,0,0,1,2,1610,1.1666666666666663,0.1666666666666666,0.179569885232397,D,32384,0.633236,0.583883,0.818182,12.0,20.0,0.6205,0.556033,1.0,10.0,19.0,0.0127359999999999,0.02785,-0.181818,2.0,1.0,0.5,0.926333,0.59619,0.47662,0.5,0.9156,0.549762,0.375222,1.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,51.0,51.0,1.0,0.0,1.0,1.0,0.0,1.0,0.926333,0.9156,93.63329999999999,92.56,3.0,0.0,3.0,1.0,0.0,1.0,0.59619,0.549762,60.619,55.9762,4.0,0.0,4.0,1.0,0.0,1.0,0.47662,0.375222,48.662,38.5222,3.0,0.0,3.0,0.6666666666666666,0.0,0.6666666666666666,0.512491,0.0,0.512491,0.8197497499999999,0.0,0.8197497499999999,0.42758399999999996,0.0,0.42758399999999996,0.8117,0.0,0.8117,0.3072587499999999,0.0,0.3072587499999999
1610,2025-02-22,J.League,宮崎,サガン鳥栖,1503,1507,-4,1500,1493,7,4,7,-3,1,1,51,31,-20,4,13,-9,2,7,2,7,0,0,0,0.3333333333333333,0.3,0.0,0.25,-0.25,0.0,0.625,-0.625,0.0,0.75,-0.75,0.4938271604938271,0.5185185185185185,-0.0246913580246914,2.0250000000000004,1.9285714285714288,0.0964285714285715,4,20,9,0.0246913580246914,0.0964285714285715,6.424223985890653,4,3,1,1,0,1,1,5,-4,0,0,0,0,0,0,2,1610,0.625,0.625,0.2560520511888197,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2025-02-22,J.League,徳島ヴォルティス,富山,1550,1456,94,1527,1491,36,11,4,7,3,1,10,32,22,28,13,15,12,5,7,9,5,-4,9,0.5333333333333333,0.3076923076923077,0.5555555555555556,0.4285714285714285,0.126984126984127,0.7777777777777778,0.4285714285714285,0.3492063492063492,0.4444444444444444,0.5714285714285714,-0.1269841269841269,0.5925925925925926,0.2849002849002849,0.3076923076923076,2.892857142857143,1.95,0.9428571428571426,94,22,15,0.3076923076923076,0.9428571428571426,38.65010989010989,7,4,3,2,1,1,5,2,3,0,0,0,1,0,0,2,1610,1.2063492063492065,0.3492063492063492,0.1811894781656467,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2025-02-22,J.League,藤枝MYFC,ヴァンフォーレ甲府,1512,1449,63,1500,1500,0,6,1,5,1,0,35,36,1,9,8,1,5,4,4,8,1,-4,5,0.3333333333333333,0.2,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6172839506172839,0.2962962962962963,0.3209876543209876,2.0250000000000004,1.6875,0.3375000000000003,63,1,1,0.3209876543209876,0.3375000000000003,22.431697530864195,5,0,5,1,0,1,3,0,3,0,3,-3,0,0,0,2,1610,1.6666666666666663,0.3333333333333333,0.2460755930920594,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2025-02-15,J.League,清水エスパルス,京都サンガF.C.,1441,1556,-115,1481,1543,-62,0,6,-6,0,1,19,5,-14,19,33,-14,9,15,15,8,-6,7,-13,0.25,0.5294117647058824,0.25,0.7142857142857143,-0.4642857142857143,0.5,1.0,-0.5,0.75,0.2857142857142857,0.4642857142857143,0.3333333333333333,0.65359477124183,-0.3202614379084966,1.8,2.8687500000000004,-1.0687500000000003,115,14,14,0.3202614379084966,1.0687500000000003,44.0278022875817,0,4,-4,0,1,-1,0,1,-1,5,0,5,1,0,0,2,1609,1.5,0.5,0.2113856955299834,H,31415,0.511252,0.459006,0.545455,8.0,18.0,0.554843,0.501706,0.727273,11.0,19.0,-0.0435909999999999,-0.0426999999999999,-0.1818179999999999,-3.0,-1.0,0.6125,0.522877,0.426256,0.716204,0.5,0.499095,0.347341,0.638074,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,0.5,0.730532,0.642183,0.539278,0.5,0.689259,0.547079,0.442567,1.0,3.0,5.0,2.0,1.0,5.0,4.0,2.0,0.11250000000000004,0.0,1.2205882352941178,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.20765499999999992,-0.19016399999999994,0.7195867295403846,0.7280492635775871,4.0,3.0,1.0,0.75,1.0,-0.25,-0.21592699999999992,-0.19973799999999997,0.6689165464294532,0.6414548026402,4.0,5.0,-1.0,0.5,0.8,-0.30000000000000004,0.17692599999999992,0.19550700000000004,1.3221064743171944,1.4319957045034217,2.0,2.0,0.0,1.0,1.0,0.0,0.6292196,0.5701495,0.059070100000000014,0.54528275,0.6728989999999999,-0.12761624999999988,0.5508541,0.47392059999999997,0.07693350000000004,0.49932125,0.64194425,-0.142623,0.08393684999999995,0.10274949999999994,-0.018812649999999986
1609,2025-02-15,J.League,町田,水戸ホーリーホック,1531,1512,19,1546,1513,33,7,7,0,2,2,6,30,24,33,14,19,13,6,9,5,4,1,3,0.5263157894736842,0.4444444444444444,0.7272727272727273,0.5,0.2272727272727273,0.8181818181818182,0.75,0.0681818181818182,0.2727272727272727,0.5,-0.2272727272727273,0.50682261208577,0.4938271604938271,0.0129954515919428,2.8500000000000005,2.43,0.4200000000000004,19,24,19,0.0129954515919428,0.4200000000000004,12.736599090318387,6,3,3,2,1,1,2,0,2,0,2,-2,0,0,0,2,1609,1.5681818181818183,0.0681818181818182,0.1895134131133116,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2025-02-15,J.League,鹿島アントラーズ,横浜F・マリノス,1607,1539,68,1556,1496,60,13,12,1,4,4,2,9,7,44,32,12,18,12,7,10,11,2,9,0.65,0.5,0.7,0.4166666666666667,0.2833333333333332,1.0,0.5,0.5,0.3,0.5833333333333334,-0.2833333333333334,0.6666666666666666,0.4444444444444444,0.2222222222222222,3.8571428571428577,2.7,1.1571428571428577,68,7,12,0.2222222222222222,1.1571428571428577,25.82587301587301,9,6,3,3,2,1,5,0,5,0,1,-1,1,0,0,2,1609,1.5,0.5,0.1694479120749308,H,32521,0.614313,0.548339,0.818182,11.0,20.0,0.545951,0.492819,0.727273,11.0,19.0,0.068362,0.05552,0.090909,0.0,1.0,0.5,0.602315,0.611052,0.679,0.5,0.57088,0.505579,0.600489,1.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,0.5,0.648254,0.528333,0.44225,0.45,0.639746,0.441361,0.366,1.0,4.0,3.0,3.0,1.0,5.0,3.0,2.0,0.0,0.04999999999999999,1.0,1.108695652173913,1.0,1.0,0.0,1.0,1.0,0.0,-0.04593899999999995,-0.06886599999999998,0.9302108304696972,0.8940108904094831,4.0,4.0,0.0,0.75,1.0,-0.25,0.08271899999999999,0.064218,1.1536576802833933,1.1422763597209329,4.0,3.0,1.0,0.75,1.0,-0.25,0.23675000000000007,0.23448900000000006,1.5234936428966281,1.6236409574468087,2.0,3.0,-1.0,1.0,0.6666666666666666,0.33333333333333337,0.6586156,0.46807489999999996,0.1905407,0.5767362500000001,0.6111905,-0.03445424999999991,0.572016,0.3886083,0.18340769999999995,0.5531600000000001,0.5923095,-0.03914949999999995,0.0818793499999999,0.1431156,-0.0612362500000001
1609,2025-02-15,J.League,柏レイソル,東京ヴェルディ,1560,1490,70,1547,1468,79,12,7,5,4,2,3,15,12,40,24,16,16,10,9,12,7,-2,9,0.5714285714285714,0.3684210526315789,0.6666666666666666,0.1428571428571428,0.5238095238095237,0.8333333333333334,0.2857142857142857,0.5476190476190477,0.3333333333333333,0.8571428571428571,-0.5238095238095237,0.564373897707231,0.3898635477582846,0.1745103499489464,3.1500000000000004,2.1375,1.0125000000000002,70,12,16,0.1745103499489464,1.0125000000000002,27.73740206998979,6,3,3,2,1,1,0,1,-1,1,0,1,2,0,0,2,1609,1.119047619047619,0.5476190476190477,0.1804670257707685,A,31423,0.590926,0.542485,0.818182,10.0,19.0,0.484176,0.433447,0.818182,8.0,19.0,0.1067499999999999,0.1090379999999999,0.0,2.0,0.0,0.5,0.659329,0.763837,0.591493,0.5,0.618102,0.711771,0.462903,1.0,4.0,4.0,2.0,1.0,3.0,7.0,2.0,0.5,0.517944,0.46287,0.508889,0.5,0.520956,0.38187,0.428083,1.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1413850000000001,0.09714600000000007,1.2678030245632115,1.1829643134271015,4.0,3.0,1.0,0.75,1.0,-0.25,0.300967,0.32990100000000006,1.6364687969209295,1.8418633730573917,4.0,4.0,0.0,1.0,0.75,0.25,0.08260400000000001,0.03482000000000002,1.1591939701940106,1.0794826551133005,2.0,3.0,-1.0,1.0,0.6666666666666666,0.33333333333333337,0.6431962,0.4950833,0.1481129,0.61949675,0.513458,0.10603875000000007,0.5375634,0.41421909999999995,0.12334430000000007,0.5885765000000001,0.515717,0.07285950000000008,0.023699449999999955,0.018374699999999966,0.005324749999999989
1609,2025-02-15,J.League,アビスパ福岡,セレッソ大阪,1535,1497,38,1525,1484,41,11,10,1,3,3,7,13,6,33,25,8,15,11,12,12,3,-1,4,0.4285714285714285,0.3684210526315789,0.5,0.4,0.0999999999999999,0.8,0.4,0.4,0.5,0.6,-0.0999999999999999,0.5291005291005291,0.428849902534113,0.100250626566416,2.3625000000000003,2.1375,0.2250000000000001,38,6,8,0.100250626566416,0.2250000000000001,14.865050125313282,7,4,3,2,1,1,5,1,4,0,0,0,1,0,0,2,1609,1.2000000000000002,0.4,0.2128731431822942,A,32440,0.497074,0.416623,0.636364,7.0,19.0,0.659433,0.58031,1.0,12.0,20.0,-0.162359,-0.1636869999999999,-0.3636359999999999,-5.0,-1.0,0.5,0.532361,0.603274,0.34525,0.5,0.4165,0.525548,0.265578,1.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,0.5,0.701276,0.675602,0.645222,0.5,0.577394,0.599926,0.592978,1.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.16891500000000004,-0.16089399999999998,0.7625183473082179,0.7260884517036266,4.0,4.0,0.0,0.5,1.0,-0.5,-0.07232800000000006,-0.07437799999999994,0.8945043917608174,0.8780540590169956,4.0,3.0,1.0,0.75,1.0,-0.25,-0.29997199999999996,-0.3274,0.5421826495447345,0.457028282955597,2.0,3.0,-1.0,0.5,1.0,-0.5,0.42265719999999996,0.6543359999999999,-0.23167879999999996,0.52427075,0.650957,-0.12668625,0.343569,0.5950624,-0.2514934,0.43737499999999996,0.5580455,-0.12067050000000001,0.10161355000000005,0.00337899999999991,0.09823455000000014
1609,2025-02-15,J.League,サンフレッチェ広島,ファジアーノ岡山,1611,1445,166,1562,1485,77,12,2,10,4,0,1,24,23,52,17,35,20,7,7,13,13,-6,19,0.6956521739130435,0.2777777777777778,0.8181818181818182,0.3,0.5181818181818183,0.9090909090909092,0.5,0.409090909090909,0.1818181818181818,0.7,-0.5181818181818181,0.644122383252818,0.2880658436213991,0.3560565396314188,4.435714285714286,1.8692307692307693,2.566483516483516,166,23,35,0.3560565396314188,2.566483516483516,64.43450801122299,9,2,7,3,0,3,4,1,3,0,0,0,1,0,0,2,1609,1.4090909090909092,0.409090909090909,0.1478479881984508,D,32244,0.576604,0.519796,0.909091,11.0,20.0,0.608264,0.539129,0.818182,11.0,19.0,-0.03166,-0.0193329999999999,0.090909,0.0,1.0,0.5,0.730778,0.408559,0.721944,0.5,0.703022,0.346264,0.622139,1.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,0.5,0.655694,0.615741,0.646889,0.5,0.633056,0.528293,0.540422,1.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07508400000000004,0.06996600000000008,1.1127905614291251,1.1088023438083154,3.0,3.0,0.0,1.0,0.6666666666666666,0.33333333333333337,-0.20718199999999998,-0.182029,0.6689013505587775,0.6618402988706894,4.0,4.0,0.0,0.5,1.0,-0.5,0.07505499999999998,0.08171700000000004,1.114258268900834,1.1484624524455782,3.0,3.0,0.0,1.0,1.0,0.0,0.6279284999999999,0.6375446,-0.009616100000000127,0.6730835000000001,0.6167705,0.05631300000000006,0.5393764999999999,0.5367833,0.002593199999999962,0.6522665000000001,0.599792,0.05247450000000009,0.04515500000000017,0.020774100000000018,0.02438090000000015
1609,2025-02-15,J.League,FC東京,浦和レッズ,1486,1495,-9,1491,1468,23,7,6,1,2,2,11,18,7,26,20,6,10,8,12,9,-2,-1,-1,0.4,0.4,0.4545454545454545,0.2,0.2545454545454545,0.4545454545454545,0.4,0.0545454545454545,0.5454545454545454,0.8,-0.2545454545454546,0.3703703703703703,0.3950617283950617,-0.0246913580246913,2.2500000000000004,2.2500000000000004,0.0,9,7,6,0.0246913580246913,0.0,4.904938271604939,4,3,1,1,1,0,0,0,0,1,1,0,1,0,0,2,1609,0.8545454545454545,0.0545454545454545,0.1700922421202711,D,32381,0.604535,0.517,0.636364,11.0,20.0,0.635729,0.572072,0.818182,12.0,20.0,-0.0311939999999999,-0.055072,-0.1818179999999999,-1.0,0.0,0.5,0.595437,0.718171,0.522722,0.5,0.513532,0.625676,0.398244,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,0.5,0.674306,0.646333,0.602708,0.5,0.648944,0.559244,0.477667,1.0,4.0,5.0,1.0,1.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.07886899999999997,-0.13541199999999998,0.8847460054420099,0.7945015054390054,4.0,4.0,0.0,1.0,1.0,0.0,0.07183799999999996,0.06643200000000005,1.109453585298926,1.1167021523283513,4.0,5.0,-1.0,1.0,1.0,0.0,-0.079986,-0.07942300000000002,0.8694549442801465,0.8371368167212462,2.0,1.0,1.0,1.0,1.0,0.0,0.5813567,0.6157954999999999,-0.03443879999999999,0.57157775,0.6307294999999999,-0.05915174999999995,0.4664736,0.5021401,-0.03566649999999999,0.510149,0.6117079999999999,-0.10155899999999995,0.009778949999999953,0.014934000000000003,-0.00515505000000005
1609,2025-02-15,J.League,ジェフユナイテッド千葉,川崎フロンターレ,1514,1524,-10,1518,1518,0,10,7,3,3,2,29,8,-21,14,32,-18,6,14,5,12,1,2,-1,0.4444444444444444,0.4285714285714285,0.6666666666666666,0.5555555555555556,0.111111111111111,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,-0.1111111111111111,0.4938271604938271,0.4938271604938271,0.0,2.43,2.3625000000000003,0.0674999999999999,10,21,18,0.0,0.0674999999999999,8.7635,7,4,3,2,1,1,4,1,3,0,0,0,0,0,0,2,1609,1.6666666666666663,0.3333333333333333,0.206079022031393,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2025-02-15,J.League,ガンバ大阪,名古屋グランパス,1543,1442,101,1538,1468,70,8,3,5,2,1,4,17,13,35,21,14,15,9,10,15,5,-6,11,0.5,0.2857142857142857,0.6363636363636364,0.2222222222222222,0.4141414141414141,0.8181818181818182,0.3333333333333333,0.4848484848484849,0.3636363636363636,0.7777777777777778,-0.4141414141414141,0.5555555555555555,0.3174603174603174,0.238095238095238,2.7,1.89,0.81,101,13,14,0.238095238095238,0.81,38.80961904761904,4,3,1,1,1,0,2,1,1,0,0,0,1,0,0,2,1609,1.1515151515151516,0.4848484848484849,0.1901953929142879,D,32243,0.62775,0.552458,0.818182,13.0,20.0,0.58913,0.507969,0.727273,11.0,20.0,0.0386199999999999,0.044489,0.090909,2.0,0.0,0.5,0.705255,0.611481,0.609097,0.5,0.6575,0.506194,0.511167,1.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,0.5,0.648389,0.624769,0.495961,0.5,0.567111,0.530704,0.406847,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05686599999999997,0.09038899999999994,1.086371430871415,1.1566232492536097,4.0,3.0,1.0,1.0,1.0,0.0,-0.013287999999999967,-0.02450999999999992,0.9790664005331073,0.9546702077291829,3.0,5.0,-2.0,1.0,1.0,0.0,0.11313600000000001,0.10432000000000002,1.2236061672737621,1.2502596876072036,3.0,2.0,1.0,1.0,1.0,0.0,0.6098121999999999,0.5346034,0.07520879999999996,0.6539412499999999,0.61129175,0.042649499999999896,0.5096750999999999,0.4440041,0.06567099999999992,0.618125,0.55033325,0.06779175000000004,0.04412905,0.07668835000000007,-0.03255930000000007
1609,2025-02-15,J.League,徳島ヴォルティス,アルビレックス新潟,1542,1444,98,1518,1493,25,11,7,4,3,2,12,20,8,25,19,6,11,7,7,13,4,-6,10,0.5,0.3157894736842105,0.5,0.4444444444444444,0.0555555555555555,0.75,0.4444444444444444,0.3055555555555556,0.5,0.5555555555555556,-0.0555555555555555,0.582010582010582,0.2729044834307992,0.3091060985797828,2.7,1.9730769230769232,0.726923076923077,98,8,6,0.3091060985797828,0.726923076923077,36.50720583510057,7,3,4,2,1,1,5,1,4,0,0,0,0,0,0,2,1609,1.1944444444444444,0.3055555555555556,0.1829408728823573,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
