match_card_id,team,match_date,core_GK,momentum_GK,starter_count_GK,available_count_GK,core_DF,momentum_DF,starter_count_DF,available_count_DF,core_MF,momentum_MF,starter_count_MF,available_count_MF,core_FW,momentum_FW,starter_count_FW,available_count_FW
29702,ギラヴァンツ北九州,,0.532917,0.4825,1,1,0.8005,0.766467,4,5,0.776875,0.689792,5,7,0.49537,0.337907,1,1
29703,AC長野パルセイロ,,0.0,0.0,1,0,0.704139,0.649144,3,3,0.732745,0.655235,6,9,0.728704,0.631852,1,1
29703,カマタマーレ讃岐,,0.58625,0.5,1,1,0.685417,0.596907,4,4,0.757515,0.683994,5,4,0.6386,0.54731,1,2
29704,ツエーゲン金沢,,0.434167,0.35,1,1,0.830185,0.746815,4,4,0.663009,0.580167,4,4,0.743958,0.661083,2,4
29704,テゲバジャーロ宮崎,,0.7225,0.745,1,2,0.76,0.712383,4,5,0.787806,0.706944,3,4,0.671194,0.573922,3,3
29705,カターレ富山,,0.5,0.5,1,1,0.812944,0.821422,4,4,0.629711,0.582199,5,6,0.682469,0.58079,1,2
29705,ヴァンラーレ八戸,,0.78375,0.7175,1,2,0.968715,0.958764,3,4,0.678185,0.594398,6,6,0.575,0.485944,1,1
29706,いわてグルージャ盛岡,,0.5,0.5,1,1,0.779926,0.77513,3,5,0.770337,0.712389,4,5,0.675856,0.556241,3,3
29706,ガイナーレ鳥取,,0.5,0.5,1,1,0.629306,0.593478,4,2,0.669286,0.564619,4,3,0.729896,0.632292,2,3
29707,松本山雅FC,,0.41375,0.4275,1,1,0.793627,0.739216,4,5,0.65163,0.570348,2,3,0.826509,0.76233,4,5
29707,福島ユナイテッドFC,,0.6725,0.5,1,1,0.956875,0.96375,4,4,0.694992,0.59267,3,5,0.598781,0.494765,3,3
29708,FC琉球,,0.75,0.75,1,1,0.798611,0.751111,4,5,0.678264,0.609306,4,4,0.405289,0.294343,2,1
29708,SC相模原,,0.5,0.5,1,1,0.752444,0.720756,4,4,0.516376,0.435831,4,2,0.606782,0.54662,2,3
29709,カマタマーレ讃岐,,0.58625,0.5,1,1,0.731875,0.71375,3,3,0.854306,0.822504,4,6,0.560861,0.412122,3,2
29709,ガイナーレ鳥取,,0.5,0.5,1,1,0.790333,0.786,4,4,0.618958,0.538219,4,5,0.62037,0.48913,2,1
29710,FC今治,,0.5,0.5,1,1,0.721852,0.688815,4,4,0.692917,0.644321,4,5,0.750463,0.66687,2,2
29710,FC岐阜,,0.534861,0.455056,1,1,0.580069,0.511435,4,3,0.734833,0.661833,4,4,0.58675,0.449633,2,2
29711,いわてグルージャ盛岡,,0.5,0.5,1,1,0.762139,0.731578,3,3,0.740139,0.655552,4,5,0.472199,0.393079,3,3
29711,松本山雅FC,,0.41375,0.4275,1,1,0.766458,0.699472,4,4,0.654385,0.578258,3,5,0.838704,0.765907,3,3
29712,AC長野パルセイロ,,0.65,0.675,1,1,0.667056,0.523856,4,3,0.655157,0.548904,6,7,0.761111,0.665556,0,1
29712,福島ユナイテッドFC,,0.58625,0.5,1,1,0.830694,0.785611,4,5,0.679722,0.561972,3,1,0.561171,0.450115,3,3
29713,カターレ富山,,0.5,0.45,1,1,0.435,0.326378,4,2,0.734643,0.642143,4,5,0.687708,0.585167,2,3
29713,ツエーゲン金沢,,0.45375,0.4075,1,0,0.773222,0.720378,4,3,0.676481,0.595602,4,4,0.590037,0.516719,2,3
29714,ヴァンラーレ八戸,,0.765,0.63,1,1,0.904271,0.871125,3,4,0.658519,0.583084,6,5,0.55,0.490194,1,1
29714,奈良クラブ,,0.56,0.4,1,1,0.645556,0.632944,4,4,0.693906,0.599938,5,5,0.555417,0.447083,1,1
29715,FC大阪,,0.5,0.5,1,1,0.666667,0.666667,4,4,0.721,0.619983,4,3,0.624704,0.516819,2,3
29715,ギラヴァンツ北九州,,0.56625,0.5075,1,1,0.754236,0.720139,3,3,0.690098,0.614239,5,7,0.505247,0.358457,2,1
29716,アスルクラロ沼津,,0.5,0.4275,1,1,0.8,0.8,4,4,0.599051,0.497625,4,3,0.390139,0.251144,2,1
29716,テゲバジャーロ宮崎,,0.69125,0.6325,1,1,0.727431,0.666519,4,4,0.767459,0.676631,5,7,0.597083,0.480958,1,1
29717,FC琉球,,0.658333,0.6,1,1,0.790806,0.761544,3,3,0.701481,0.625685,5,4,0.632074,0.496704,2,4
29717,Y.S.C.C.横浜,,0.5,0.5,1,1,0.625204,0.571119,3,3,0.720208,0.688917,4,3,0.54946,0.426059,3,3
29718,SC相模原,,0.5,0.5,1,1,0.644468,0.603991,4,4,0.572306,0.491761,3,2,0.428917,0.359633,3,1
29718,大宮アルディージャ,,0.41375,0.4275,1,1,0.652091,0.604588,4,4,0.618183,0.572925,5,5,0.73125,0.64025,1,2
29719,FC大阪,,0.5,0.5,1,1,0.721667,0.688,4,4,0.74381,0.66419,4,5,0.563287,0.459963,2,2
29719,松本山雅FC,,0.5,0.5,1,1,0.74994,0.686738,4,5,0.750278,0.683472,2,3,0.650778,0.554622,4,3
29720,テゲバジャーロ宮崎,,0.67875,0.5575,1,1,0.724187,0.636984,4,5,0.577963,0.439339,5,4,0.849375,0.800083,1,2
29720,大宮アルディージャ,,0.5,0.5,1,1,0.574792,0.468565,4,2,0.649861,0.624841,5,5,0.687222,0.577111,1,2
29721,AC長野パルセイロ,,0.605,0.56,1,1,0.673264,0.609861,3,3,0.728569,0.643542,6,8,0.651806,0.511944,1,1
29721,ヴァンラーレ八戸,,0.6725,0.5,1,1,0.714132,0.58741,3,3,0.760472,0.689803,6,8,0.575,0.5,1,1
29722,FC今治,,0.0,0.0,1,0,0.71463,0.676815,4,4,0.76,0.689905,4,5,0.754198,0.672543,2,2
29722,ギラヴァンツ北九州,,0.5,0.45,1,0,0.796667,0.774933,4,4,0.755818,0.654182,5,7,0.823171,0.760398,1,2
29723,カターレ富山,,0.5,0.4,1,0,0.697361,0.656922,4,3,0.701508,0.609575,4,6,0.651146,0.524208,2,3
29723,福島ユナイテッドFC,,0.5,0.5,1,1,0.881875,0.85125,4,4,0.609056,0.524328,3,3,0.574722,0.458254,3,4
29724,Y.S.C.C.横浜,,0.5,0.5,1,1,0.554361,0.529856,3,3,0.568056,0.521994,3,3,0.584977,0.478162,4,3
29724,ガイナーレ鳥取,,0.5,0.5,1,1,0.699444,0.661689,4,3,0.646508,0.531825,4,3,0.711597,0.605694,2,3
29725,SC相模原,,0.5,0.5,1,1,0.631991,0.594759,4,3,0.627519,0.571293,4,3,0.602528,0.522056,2,3
29725,ツエーゲン金沢,,0.5,0.4,1,1,0.738829,0.659516,4,5,0.812306,0.753411,4,4,0.607569,0.490201,2,1
29726,FC琉球,,0.6125,0.55,1,1,0.760639,0.699611,3,4,0.745448,0.68721,5,4,0.601889,0.466194,2,3
29726,アスルクラロ沼津,,0.5,0.5,1,1,0.8,0.8,4,4,0.786111,0.721841,4,5,0.508576,0.380861,2,1
29727,カマタマーレ讃岐,,0.5,0.5,1,1,0.816444,0.793956,4,4,0.712731,0.622741,4,5,0.630056,0.5249,2,3
29727,奈良クラブ,,0.5,0.4275,1,1,0.662917,0.6425,4,4,0.763247,0.68566,5,5,0.627083,0.503167,1,1
29728,FC岐阜,,0.525,0.465333,1,1,0.729806,0.699144,4,3,0.807801,0.743032,3,5,0.626398,0.489974,3,3
29728,いわてグルージャ盛岡,,0.5,0.5,1,1,0.718472,0.680011,3,4,0.765225,0.682446,4,6,0.740764,0.641528,3,3
29729,SC相模原,,0.5,0.5,1,1,0.691134,0.681046,3,3,0.703373,0.619532,4,5,0.554907,0.459037,3,1
29729,カマタマーレ讃岐,,0.5,0.5,1,1,0.827333,0.795733,4,4,0.668333,0.561762,4,4,0.705278,0.615389,2,3
29730,FC今治,,0.13,0.16,1,0,0.546551,0.507546,4,3,0.777472,0.706744,3,4,0.667306,0.566811,3,3
29730,FC大阪,,0.5,0.5,1,1,0.609421,0.516648,4,3,0.597176,0.525963,4,3,0.422153,0.345806,2,1
29731,AC長野パルセイロ,,0.5925,0.485,1,1,0.838093,0.77143,3,4,0.68125,0.579233,6,7,0.711944,0.627889,1,1
29731,アスルクラロ沼津,,0.5,0.5,1,1,0.8,0.8,4,4,0.751151,0.671484,4,5,0.551667,0.419083,2,2
29732,FC琉球,,0.58625,0.5225,1,1,0.664111,0.646489,3,2,0.793634,0.715769,5,4,0.597944,0.480689,2,3
29732,カターレ富山,,0.5,0.355,1,1,0.698722,0.659044,4,3,0.722604,0.622667,4,7,0.665463,0.589148,2,2
29733,ガイナーレ鳥取,,0.5,0.5,1,1,0.733472,0.688344,4,4,0.673594,0.55676,4,4,0.568194,0.429389,2,1
29733,ヴァンラーレ八戸,,0.658333,0.55,1,1,0.697187,0.628542,3,3,0.706944,0.61023,6,7,0.974722,0.957778,1,1
29734,いわてグルージャ盛岡,,0.5,0.5,1,1,0.8495,0.822,3,5,0.694683,0.60427,4,4,0.608264,0.492007,3,1
29734,テゲバジャーロ宮崎,,0.58625,0.4275,1,1,0.709144,0.668065,4,4,0.639722,0.587563,5,4,0.714167,0.628333,1,2
29735,Y.S.C.C.横浜,,0.0,0.0,1,0,0.753528,0.701722,3,4,0.626409,0.572246,3,4,0.676389,0.616111,4,3
29735,福島ユナイテッドFC,,0.5,0.5,1,1,0.958,0.956,4,5,0.744306,0.677661,3,4,0.607037,0.500361,3,3
29736,FC岐阜,,0.525,0.472556,1,1,0.776972,0.740144,4,4,0.784483,0.699373,4,5,0.619083,0.498933,2,2
29736,松本山雅FC,,0.5,0.5,1,1,0.633294,0.529365,4,5,0.738958,0.663083,3,5,0.499398,0.435019,3,2
29737,ツエーゲン金沢,,0.5,0.355,1,1,0.686042,0.605694,4,4,0.676921,0.607417,4,4,0.606424,0.478847,2,3
29737,奈良クラブ,,0.5,0.5,1,1,0.683333,0.65,4,4,0.752674,0.668931,5,6,0.406458,0.369083,1,1
29738,ギラヴァンツ北九州,,0.5,0.4,1,1,0.8,0.78,4,4,0.742639,0.649481,5,6,0.591458,0.434458,1,1
29738,大宮アルディージャ,,0.5,0.5,1,1,0.767431,0.752194,4,4,0.696541,0.658336,5,5,0.622963,0.478481,1,2
29739,ガイナーレ鳥取,,0.5,0.5,1,1,0.779333,0.7544,4,4,0.668762,0.547891,4,4,0.620556,0.504,2,1
29739,福島ユナイテッドFC,,0.5,0.5,1,1,0.921,0.902,4,5,0.709472,0.617278,3,4,0.607245,0.50337,3,3
29740,AC長野パルセイロ,,0.58625,0.4275,1,1,0.621694,0.560611,3,3,0.677736,0.568106,6,5,0.810694,0.741056,1,1
29740,FC今治,,0.235,0.27,1,0,0.626806,0.566611,4,4,0.813306,0.735678,4,4,0.504306,0.424411,2,2
29741,FC大阪,,0.5,0.5,1,1,0.86725,0.861317,4,4,0.717894,0.649731,4,3,0.629806,0.508794,2,4
29741,大宮アルディージャ,,0.5,0.5,1,1,0.609972,0.526933,3,3,0.730992,0.667127,5,6,0.679618,0.584736,2,2
29742,FC岐阜,,0.525,0.472556,1,1,0.78275,0.735633,4,4,0.771071,0.681012,4,7,0.662847,0.574778,2,2
29742,SC相模原,,0.5,0.5,1,1,0.70537,0.669574,4,3,0.644921,0.539794,4,5,0.646019,0.555926,2,2
29743,カターレ富山,,0.5,0.4275,1,1,0.643944,0.570222,4,3,0.638021,0.5535,5,5,0.65037,0.56263,1,2
29743,ギラヴァンツ北九州,,0.5,0.4275,1,1,0.8,0.76,4,4,0.655851,0.547951,4,5,0.658426,0.575741,2,2
29744,ツエーゲン金沢,,0.5,0.4275,1,1,0.782731,0.76113,4,5,0.734676,0.693796,4,4,0.596782,0.493204,2,2
29744,松本山雅FC,,0.5,0.5,1,1,0.714663,0.629563,4,6,0.616667,0.566444,3,4,0.840694,0.786944,3,3
29745,いわてグルージャ盛岡,,0.5,0.5,1,1,0.727431,0.654861,3,3,0.591858,0.468896,4,5,0.643611,0.547139,3,2
29745,アスルクラロ沼津,,0.5,0.5,1,1,0.8,0.8,4,4,0.691042,0.60075,3,4,0.65175,0.542117,3,3
29746,テゲバジャーロ宮崎,,0.58625,0.5,1,1,0.8035,0.7126,3,3,0.703102,0.654685,4,5,0.740083,0.656167,3,4
29746,奈良クラブ,,0.5,0.5,1,1,0.644444,0.638389,4,4,0.741007,0.646514,5,6,0.550347,0.404361,1,1
29747,FC琉球,,0.17875,0.0575,1,0,0.764167,0.726542,3,3,0.728095,0.657571,5,5,0.559083,0.439033,2,2
29747,ヴァンラーレ八戸,,0.6125,0.5,1,1,0.665972,0.651361,3,3,0.690028,0.596078,6,6,0.543056,0.466333,1,1
29748,Y.S.C.C.横浜,,0.0,0.0,1,0,0.732056,0.676378,3,4,0.501905,0.39819,3,3,0.639722,0.551014,4,2
29748,カマタマーレ讃岐,,0.5,0.5,1,1,0.814444,0.754622,4,4,0.703646,0.619583,4,5,0.655417,0.538722,2,2
29749,いわてグルージャ盛岡,,0.5,0.5,1,1,0.778819,0.730806,3,4,0.628038,0.53116,4,5,0.662569,0.561806,3,2
29749,奈良クラブ,,0.5,0.5,1,1,0.593333,0.572667,4,4,0.721285,0.617819,5,6,0.861806,0.829278,1,1
29750,ツエーゲン金沢,,0.5,0.5,1,1,0.686667,0.605778,4,4,0.73169,0.673657,5,5,0.589757,0.481201,1,3
29750,福島ユナイテッドFC,,0.5,0.5,1,1,0.887431,0.851194,4,3,0.676898,0.589398,3,3,0.510347,0.378139,3,2
29751,Y.S.C.C.横浜,,0.4675,0.514167,1,1,0.652894,0.567509,3,3,0.710456,0.637722,3,4,0.603565,0.519574,4,3
29751,大宮アルディージャ,,0.5,0.5,1,1,0.644051,0.587546,4,4,0.784524,0.733667,5,6,0.520556,0.369778,1,1
29752,AC長野パルセイロ,,0.58625,0.5,1,1,0.771889,0.736256,3,4,0.690958,0.595311,7,7,0.85125,0.811833,0,1
29752,ガイナーレ鳥取,,0.5,0.5,1,1,0.813972,0.783878,4,4,0.637899,0.53541,4,4,0.62537,0.513074,2,2
29753,SC相模原,,0.5,0.5,1,1,0.840714,0.818048,4,6,0.70544,0.633657,4,4,0.654676,0.573019,2,2
29753,アスルクラロ沼津,,0.5,0.5,1,1,0.731361,0.719589,4,4,0.673866,0.580843,4,3,0.496861,0.367433,2,2
29754,FC岐阜,,0.5,0.5,1,1,0.806889,0.773444,3,4,0.676852,0.564204,4,3,0.65725,0.545083,3,3
29754,カターレ富山,,0.3025,0.16,1,0,0.646444,0.610822,4,3,0.58696,0.503407,5,5,0.714306,0.620944,1,2
29755,FC大阪,,0.5,0.5,1,1,0.847778,0.817422,4,4,0.638056,0.579302,4,4,0.642361,0.512056,2,2
29755,ヴァンラーレ八戸,,0.58625,0.5,1,1,0.325486,0.294806,3,1,0.661856,0.613924,6,6,0.506875,0.45575,1,1
29756,FC琉球,,0.21625,0.2325,1,0,0.778472,0.749944,3,5,0.71706,0.644954,6,5,0.4825,0.35325,1,1
29756,ギラヴァンツ北九州,,0.5,0.4275,1,1,0.723194,0.662589,4,3,0.618698,0.51225,5,4,0.717176,0.628824,1,2
29757,FC今治,,0.3275,0.355,1,1,0.627523,0.589102,4,4,0.605579,0.523213,4,3,0.636944,0.541639,2,2
29757,テゲバジャーロ宮崎,,0.5,0.5,1,1,0.697801,0.613991,4,4,0.674889,0.613644,3,3,0.685944,0.588689,3,2
29758,カマタマーレ讃岐,,0.5,0.5,1,1,0.772639,0.693544,4,4,0.682099,0.631383,5,6,0.524653,0.385306,1,1
29758,松本山雅FC,,0.0,0.0,1,0,0.635532,0.53562,4,4,0.757477,0.677343,3,5,0.723229,0.628708,3,3
29759,SC相模原,,0.5,0.5,1,1,0.753843,0.702741,4,4,0.576597,0.444583,4,3,0.579097,0.443194,2,2
29759,福島ユナイテッドFC,,0.5,0.5,1,1,0.781968,0.764046,4,5,0.854792,0.819083,3,4,0.614491,0.509537,3,3
29760,奈良クラブ,,0.5,0.5,1,1,0.686528,0.689611,4,4,0.635833,0.560556,5,5,0.973472,0.959611,1,1
29760,松本山雅FC,,0.13,0.16,1,0,0.591134,0.491213,4,3,0.71831,0.637565,3,5,0.690312,0.593208,3,3
29761,FC今治,,0.41375,0.4275,1,1,0.526698,0.45621,4,3,0.719694,0.638856,3,3,0.733361,0.646122,3,4
29761,ヴァンラーレ八戸,,0.5,0.5,1,1,0.588056,0.597944,3,2,0.562986,0.505972,6,5,0.536389,0.477444,1,1
29762,FC大阪,,0.5,0.5,1,1,0.843,0.793233,4,4,0.689464,0.606452,4,4,0.661111,0.530722,2,3
29762,いわてグルージャ盛岡,,0.5,0.5,1,1,0.788556,0.735644,3,4,0.696766,0.611151,4,3,0.697778,0.610889,3,3
29763,アスルクラロ沼津,,0.58625,0.5,1,1,0.809556,0.7966,4,4,0.640714,0.534762,4,5,0.587847,0.468944,2,2
29763,大宮アルディージャ,,0.5,0.5,1,1,0.7525,0.723111,4,5,0.651197,0.591775,4,5,0.68875,0.581833,2,2
29764,カターレ富山,,0.32125,0.27,1,0,0.745417,0.741833,4,4,0.680625,0.58825,5,5,0.770208,0.68825,1,2
29764,ガイナーレ鳥取,,0.5,0.5,1,1,0.827222,0.795778,4,4,0.60592,0.507674,4,4,0.657639,0.549278,2,2
29765,Y.S.C.C.横浜,,0.52375,0.487083,1,1,0.734861,0.653911,3,4,0.60252,0.536611,3,3,0.710139,0.624528,4,3
29765,ツエーゲン金沢,,0.5,0.5,1,1,0.75338,0.686981,4,5,0.721713,0.644194,4,4,0.588993,0.487486,2,2
29766,カマタマーレ讃岐,,0.5,0.5,1,1,0.722667,0.666933,4,3,0.686632,0.599056,4,5,0.650556,0.554111,2,2
29766,ギラヴァンツ北九州,,0.5,0.5,1,1,0.7685,0.734067,4,3,0.688663,0.61941,5,5,0.68088,0.564537,1,2
29767,FC岐阜,,0.5,0.5,1,1,0.88,0.812,4,4,0.638571,0.543857,3,3,0.577139,0.498211,3,3
29767,テゲバジャーロ宮崎,,0.5,0.5,1,1,0.71162,0.663019,4,4,0.727857,0.656333,4,4,0.636759,0.502519,2,1
29768,AC長野パルセイロ,,0.5,0.5,1,1,0.821694,0.803656,3,4,0.676222,0.573678,6,7,0.721667,0.631667,1,1
29768,FC琉球,,0.34125,0.3075,1,0,0.737431,0.685806,4,5,0.833611,0.782356,4,4,0.506944,0.362733,2,2
29769,AC長野パルセイロ,,0.0,0.0,1,0,0.595333,0.5488,4,3,0.581014,0.496286,5,5,0.864861,0.824389,1,1
29769,ギラヴァンツ北九州,,0.5,0.5,1,1,0.775028,0.747389,4,4,0.642073,0.544004,5,5,0.761181,0.674361,1,2
29770,FC今治,,0.5,0.5,1,1,0.732338,0.698259,4,4,0.732037,0.636685,3,4,0.731481,0.635157,3,3
29770,大宮アルディージャ,,0.5,0.5,1,1,0.609306,0.526244,3,3,0.703524,0.607632,5,6,0.643241,0.537926,2,1
29771,Y.S.C.C.横浜,,0.485463,0.447315,1,0,0.899583,0.854167,3,4,0.622996,0.556361,3,3,0.722944,0.651222,4,3
29771,奈良クラブ,,0.5,0.5,1,1,0.629306,0.593397,4,4,0.658559,0.563368,5,5,0.981944,0.972556,1,1
29772,SC相模原,,0.5,0.5,1,1,0.74169,0.723269,4,3,0.677282,0.554214,4,6,0.309722,0.249889,2,0
29772,テゲバジャーロ宮崎,,0.5,0.5,1,1,0.742222,0.684167,4,4,0.62125,0.554806,4,4,0.575937,0.427375,2,1
29773,FC琉球,,0.3275,0.305,1,0,0.807292,0.761083,3,3,0.797143,0.730571,5,6,0.570972,0.474528,2,2
29773,ガイナーレ鳥取,,0.5,0.5,1,1,0.83,0.796789,4,4,0.641302,0.554979,4,4,0.676806,0.560611,2,2
29774,いわてグルージャ盛岡,,0.5,0.5,1,1,0.568,0.516,3,2,0.718472,0.64927,4,5,0.541007,0.398306,3,2
29774,福島ユナイテッドFC,,0.5,0.5,1,1,0.842444,0.784889,4,5,0.747,0.718467,3,3,0.611458,0.50475,3,3
29775,カターレ富山,,0.3275,0.355,1,1,0.79456,0.767231,4,5,0.533848,0.452919,5,4,0.702431,0.600694,1,2
29775,松本山雅FC,,0.235,0.27,1,0,0.645231,0.539019,4,2,0.817361,0.774456,3,5,0.698,0.599267,3,4
29776,FC岐阜,,0.5,0.5,1,1,0.694833,0.649,3,3,0.67713,0.589083,4,4,0.668083,0.557433,3,4
29776,ツエーゲン金沢,,0.5,0.5,1,1,0.749537,0.697963,4,4,0.725417,0.671389,4,4,0.588125,0.466667,2,2
29777,カマタマーレ讃岐,,0.5,0.5,1,1,0.760463,0.705759,4,4,0.735595,0.643095,5,6,0.498241,0.346148,1,1
29777,ヴァンラーレ八戸,,0.5,0.5,1,1,0.917743,0.889319,3,4,0.737708,0.700283,6,6,0.580069,0.509806,1,1
29778,FC大阪,,0.5,0.5,1,1,0.841597,0.828694,4,3,0.641528,0.585579,4,4,0.49875,0.371767,2,3
29778,アスルクラロ沼津,,0.58625,0.5,1,1,0.809667,0.7976,4,4,0.622778,0.513746,4,4,0.595174,0.483597,2,2
29779,ガイナーレ鳥取,,0.5,0.5,1,1,0.96831,0.945343,4,4,0.538179,0.428765,4,4,0.894954,0.823907,2,3
29779,大宮アルディージャ,,0.5,0.5,1,1,0.581593,0.52023,3,3,0.68996,0.586968,5,4,0.73566,0.662319,2,3
29780,いわてグルージャ盛岡,,0.5,0.5,1,1,0.809306,0.763444,3,5,0.682847,0.597278,4,2,0.568032,0.447741,3,2
29780,ツエーゲン金沢,,0.5,0.5,1,1,0.767222,0.667222,4,4,0.754491,0.724981,5,5,0.603889,0.498028,1,2
29781,FC大阪,,0.5,0.5,1,1,0.886042,0.892583,4,3,0.616548,0.538905,4,4,0.411046,0.275715,2,1
29781,SC相模原,,0.5,0.5,1,1,0.723426,0.688963,4,3,0.662894,0.594352,4,4,0.456597,0.343278,2,0
29782,ヴァンラーレ八戸,,0.5,0.5,1,1,0.849472,0.836011,3,4,0.690787,0.63113,6,7,0.574722,0.501611,1,1
29782,松本山雅FC,,0.3275,0.355,1,1,0.707801,0.636546,4,5,0.738611,0.655889,3,4,0.632167,0.538133,3,3
29783,カターレ富山,,0.41375,0.4275,1,1,0.78412,0.732574,4,6,0.648611,0.57142,5,5,0.643125,0.528583,1,1
29783,テゲバジャーロ宮崎,,0.5,0.5,1,1,0.682731,0.645833,4,4,0.597448,0.49166,5,4,0.808403,0.776306,1,2
29784,アスルクラロ沼津,,0.5,0.5,1,1,0.819722,0.799578,4,4,0.620522,0.508029,4,4,0.598854,0.490375,2,2
29784,福島ユナイテッドFC,,0.5,0.5,1,1,0.873819,0.870306,4,4,0.680833,0.581833,3,4,0.559352,0.431037,3,2
29785,FC今治,,0.5,0.5,1,1,0.773361,0.747122,4,3,0.662679,0.55431,4,4,0.750764,0.664069,2,3
29785,奈良クラブ,,0.5,0.5,1,1,0.639147,0.598643,4,4,0.720952,0.642333,5,5,0.706528,0.609389,1,1
29786,Y.S.C.C.横浜,,0.506319,0.407431,1,1,0.882014,0.851278,3,4,0.616389,0.543302,3,3,0.782361,0.730122,4,4
29786,ギラヴァンツ北九州,,0.5,0.5,1,1,0.724861,0.683611,4,4,0.661563,0.567049,5,5,0.649167,0.510833,1,1
29787,FC琉球,,0.41375,0.3775,1,0,0.765472,0.704944,3,3,0.808611,0.725956,4,4,0.561157,0.418148,3,3
29787,カマタマーレ讃岐,,0.5,0.5,1,1,0.693426,0.585435,4,4,0.694306,0.614103,4,5,0.500926,0.352519,2,1
29788,AC長野パルセイロ,,0.13,0.16,1,0,0.702444,0.643022,4,3,0.601097,0.498528,5,6,0.836389,0.776111,1,1
29788,FC岐阜,,0.5,0.5,1,1,0.678861,0.597056,3,3,0.663433,0.571627,4,3,0.614826,0.498861,3,2
29789,いわてグルージャ盛岡,,0.5,0.5,1,1,0.768361,0.700989,3,4,0.733727,0.649565,4,4,0.572389,0.470378,3,2
29789,ヴァンラーレ八戸,,0.5,0.5,1,1,0.822528,0.762856,3,4,0.633083,0.570033,6,7,0.183056,0.0,1,0
29790,FC大阪,,0.5,0.5,1,1,0.773296,0.739281,4,3,0.581389,0.49296,4,4,0.597118,0.467236,2,2
29790,FC琉球,,0.5,0.45,1,1,0.772824,0.704981,4,4,0.806667,0.729533,4,5,0.489778,0.362489,2,2
29791,FC今治,,0.0,0.0,1,0,0.788264,0.758028,4,4,0.487708,0.340583,4,2,0.414549,0.288611,2,1
29791,カターレ富山,,0.5,0.5,1,1,0.802685,0.72137,4,5,0.508115,0.407008,5,2,0.713287,0.628907,1,2
29792,奈良クラブ,,0.5,0.45,1,1,0.710069,0.656972,4,4,0.706146,0.627833,5,6,0.693542,0.585083,1,1
29792,福島ユナイテッドFC,,0.5,0.5,1,1,0.824778,0.788489,4,4,0.66975,0.595233,3,2,0.589468,0.459546,3,3
29793,大宮アルディージャ,,0.5,0.5,1,1,0.672951,0.643903,3,3,0.748472,0.692685,6,7,0.569352,0.424926,1,1
29793,松本山雅FC,,0.41375,0.4275,1,1,0.68787,0.627519,4,4,0.744329,0.672935,3,6,0.686806,0.579382,3,3
29794,SC相模原,,0.5,0.5,1,1,0.743981,0.681519,4,4,0.656389,0.604683,4,5,0.4875,0.322722,2,1
29794,Y.S.C.C.横浜,,0.554514,0.4275,1,1,0.757222,0.670611,3,3,0.737718,0.660294,3,6,0.838333,0.7668,4,5
29795,ガイナーレ鳥取,,0.5,0.5,1,1,0.639361,0.600472,4,3,0.617309,0.517326,4,4,0.847963,0.759926,2,3
29795,ツエーゲン金沢,,0.5,0.5,1,1,0.740185,0.679426,4,4,0.809306,0.748,4,5,0.547674,0.409097,2,1
29796,アスルクラロ沼津,,0.5,0.5,1,1,0.766833,0.748256,4,4,0.725718,0.640157,3,4,0.647111,0.550756,3,3
29796,カマタマーレ讃岐,,0.5,0.5,1,1,0.776444,0.695689,4,4,0.718316,0.638653,5,7,0.587083,0.466611,1,1
29797,AC長野パルセイロ,,0.235,0.27,1,0,0.742361,0.698456,4,4,0.60475,0.51125,5,5,0.84375,0.790833,1,1
29797,テゲバジャーロ宮崎,,0.5,0.5,1,1,0.673056,0.64713,4,4,0.626369,0.534167,5,3,0.554167,0.441167,1,1
29798,FC岐阜,,0.0625,0.0675,1,0,0.677083,0.5637,4,3,0.671091,0.599373,3,4,0.655069,0.554889,3,2
29798,ギラヴァンツ北九州,,0.5,0.5,1,1,0.735856,0.674213,4,5,0.616128,0.511049,5,4,0.64,0.538,1,1
29799,FC今治,,0.5,0.5,1,1,0.769524,0.695619,4,5,0.775083,0.7249,4,5,0.586944,0.446556,2,1
29799,福島ユナイテッドFC,,0.5,0.5,1,1,0.8235,0.787933,4,4,0.704694,0.604589,3,3,0.589769,0.45687,3,3
29800,Y.S.C.C.横浜,,0.5,0.4275,1,1,0.837118,0.755819,3,3,0.68892,0.597321,6,7,0.654213,0.518898,1,2
29800,いわてグルージャ盛岡,,0.5,0.5,1,1,0.534028,0.490278,3,2,0.727139,0.645411,4,3,0.672111,0.585589,3,3
29801,ギラヴァンツ北九州,,0.5,0.5,1,1,0.743241,0.688148,4,4,0.707431,0.632528,5,5,0.632431,0.528194,1,1
29801,松本山雅FC,,0.5,0.5,1,1,0.61294,0.542046,4,3,0.726806,0.627833,3,5,0.718993,0.632403,3,3
29802,AC長野パルセイロ,,0.3275,0.355,1,1,0.733667,0.677733,4,4,0.627932,0.524827,5,5,0.587778,0.481722,1,1
29802,ツエーゲン金沢,,0.5,0.5,1,1,0.718611,0.653111,4,4,0.754884,0.680324,4,4,0.552326,0.444153,2,1
29803,FC大阪,,0.5,0.5,1,1,0.460694,0.358411,4,2,0.644815,0.562852,4,3,0.464583,0.356367,2,2
29803,カターレ富山,,0.5,0.5,1,1,0.731278,0.641689,4,4,0.650226,0.586181,5,5,0.662824,0.590759,1,2
