match_card_id,match_date,kickoff_time,stadium,attendance,weather,temperature_c,humidity_pct,home_team,away_team,home_score,away_score,home_first_half_score,away_first_half_score,home_second_half_score,away_second_half_score,home_coach,away_coach,regulation_minutes,source_html
32159,2025/10/19,14:03,香川県立丸亀競技場,2241,曇,23.3,53.0,カマタマーレ讃岐,ギラヴァンツ北九州,1,4,0,1,1,3,,増本 浩平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32159.html
32160,2025/10/19,14:03,いちご宮崎新富サッカー場,2551,晴,26.8,57.0,テゲバジャーロ宮崎,栃木シティ,1,1,0,0,1,1,大熊 裕司,今矢 直城,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32160.html
32161,2025/10/24,19:03,東大阪市花園ラグビー場,2210,晴,16.9,43.0,FC大阪,栃木SC,0,1,0,1,0,0,藪田 光教,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32161.html
32162,2025/10/25,14:03,CITY FOOTBALL STATION,3370,曇時々雨,14.6,86.0,栃木シティ,ヴァンラーレ八戸,1,0,0,0,1,0,今矢 直城,,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32162.html
32163,2025/10/25,14:03,正田醤油スタジアム群馬,2389,雨,16.3,70.0,ザスパ群馬,奈良クラブ,2,0,2,0,0,0,沖田 優,小田切 道治,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32163.html
32164,2025/10/25,14:03,長野Uスタジアム,3311,曇,19.6,66.0,AC長野パルセイロ,アスルクラロ沼津,2,1,0,1,2,0,藤本 主税,鈴木 秀人,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32164.html
32165,2025/10/25,14:03,岐阜メモリアルセンター長良川競技場,4301,曇,18.8,76.0,FC岐阜,鹿児島ユナイテッドFC,1,3,1,1,0,2,石丸 清隆,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32165.html
32166,2025/10/25,14:03,ミクニワールドスタジアム北九州,4928,曇,21.4,78.0,ギラヴァンツ北九州,FC琉球,2,1,0,0,2,1,増本 浩平,平川 忠亮,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32166.html
32167,2025/10/26,14:03,とうほう・みんなのスタジアム,1054,雨,15.0,90.0,福島ユナイテッドFC,ツエーゲン金沢,0,1,0,0,0,1,寺田 周平,辻田 真輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32167.html
32168,2025/10/26,14:04,長野Uスタジアム,4170,雨,15.0,90.0,松本山雅FC,カマタマーレ讃岐,1,2,0,0,1,2,早川 知伸,金 鍾成,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32168.html
32169,2025/10/26,14:03,Axisバードスタジアム,1491,曇のち晴,22.0,70.0,ガイナーレ鳥取,テゲバジャーロ宮崎,1,4,1,2,0,2,林 健太郎,大熊 裕司,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32169.html
32170,2025/10/26,14:04,高知県立春野総合運動公園陸上競技場,1723,晴,26.1,68.0,高知ユナイテッドSC,SC相模原,0,1,0,0,0,1,白石 尚久,シュタルフ 悠紀リヒャルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32170.html
32171,2025/11/02,14:03,とうほう・みんなのスタジアム,1476,曇,18.3,30.0,福島ユナイテッドFC,FC大阪,0,1,0,0,0,1,寺田 周平,藪田 光教,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32171.html
32172,2025/11/02,14:03,カンセキスタジアムとちぎ,4863,曇のち晴,19.2,62.0,栃木SC,FC岐阜,1,2,1,0,0,2,小林 伸二,石丸 清隆,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32172.html
32173,2025/11/02,16:04,長野Uスタジアム,3587,曇,16.1,62.0,AC長野パルセイロ,高知ユナイテッドSC,0,1,0,1,0,0,藤本 主税,白石 尚久,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32173.html
32174,2025/11/02,13:03,金沢ゴーゴーカレースタジアム,5518,曇のち雨,14.0,90.0,ツエーゲン金沢,ザスパ群馬,1,3,1,1,0,2,辻田 真輝,沖田 優,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32174.html
32175,2025/11/02,14:03,愛鷹広域公園多目的競技場,3659,曇,18.0,53.0,アスルクラロ沼津,SC相模原,0,0,0,0,0,0,鈴木 秀人,シュタルフ 悠紀リヒャルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32175.html
32176,2025/11/02,14:03,香川県立丸亀競技場,2309,晴のち曇,21.3,35.0,カマタマーレ讃岐,ガイナーレ鳥取,0,1,0,1,0,0,金 鍾成,林 健太郎,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32176.html
32177,2025/11/02,14:03,いちご宮崎新富サッカー場,2204,曇のち晴,19.6,55.0,テゲバジャーロ宮崎,奈良クラブ,2,2,1,1,1,1,大熊 裕司,小田切 道治,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32177.html
32178,2025/11/02,14:03,白波スタジアム,7897,曇,22.5,45.0,鹿児島ユナイテッドFC,松本山雅FC,3,2,0,1,3,1,相馬 直樹,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32178.html
32179,2025/11/03,16:03,沖縄県総合運動公園陸上競技場,2255,晴,24.4,41.0,FC琉球,栃木シティ,2,2,1,1,1,1,平川 忠亮,今矢 直城,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32179.html
32180,2025/11/02,13:03,プライフーズスタジアム,2576,曇,16.3,32.0,ヴァンラーレ八戸,ギラヴァンツ北九州,1,2,0,0,1,2,石﨑 信弘,増本 浩平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32180.html
32181,2025/11/08,14:03,CITY FOOTBALL STATION,2825,晴,16.3,38.0,栃木シティ,カマタマーレ讃岐,3,1,0,1,3,0,今矢 直城,金 鍾成,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32181.html
32182,2025/11/08,14:03,ロートフィールド奈良,2142,晴,20.8,37.0,奈良クラブ,ヴァンラーレ八戸,1,1,0,0,1,1,小田切 道治,石﨑 信弘,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32182.html
32183,2025/11/09,14:04,カンセキスタジアムとちぎ,3972,雨,12.9,90.0,栃木SC,鹿児島ユナイテッドFC,2,0,0,0,2,0,小林 伸二,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32183.html
32184,2025/11/09,14:03,相模原ギオンスタジアム,1460,雨,14.5,82.0,SC相模原,ツエーゲン金沢,1,0,1,0,0,0,シュタルフ 悠紀リヒャルト,辻田 真輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32184.html
32185,2025/11/09,19:03,岐阜メモリアルセンター長良川競技場,2936,曇,15.1,88.0,FC岐阜,ガイナーレ鳥取,2,4,1,2,1,2,石丸 清隆,林 健太郎,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32185.html
32186,2025/11/09,14:03,高知県立春野総合運動公園陸上競技場,1909,晴,25.2,76.0,高知ユナイテッドSC,松本山雅FC,0,1,0,1,0,0,白石 尚久,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32186.html
32187,2025/11/09,14:03,ミクニワールドスタジアム北九州,5673,曇,19.5,90.0,ギラヴァンツ北九州,福島ユナイテッドFC,1,2,0,1,1,1,増本 浩平,寺田 周平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32187.html
32188,2025/11/09,14:03,KUROKIRI STADIUM,5349,曇,21.3,92.0,テゲバジャーロ宮崎,ザスパ群馬,1,2,0,0,1,2,大熊 裕司,沖田 優,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32188.html
32189,2025/11/09,16:03,沖縄県総合運動公園陸上競技場,2176,晴,26.5,67.0,FC琉球,アスルクラロ沼津,2,3,1,1,1,2,平川 忠亮,鈴木 秀人,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32189.html
32190,2025/11/10,15:03,たけびしスタジアム京都,727,晴,16.3,20.0,FC大阪,AC長野パルセイロ,3,0,1,0,2,0,藪田 光教,藤本 主税,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32190.html
32191,2025/11/16,14:03,長野Uスタジアム,4119,晴,16.5,52.0,松本山雅FC,FC大阪,1,1,0,1,1,0,早川 知伸,藪田 光教,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32191.html
32192,2025/11/15,14:03,長野Uスタジアム,3559,晴,13.1,58.0,AC長野パルセイロ,テゲバジャーロ宮崎,0,1,0,1,0,0,藤本 主税,大熊 裕司,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32192.html
32193,2025/11/15,14:03,岐阜メモリアルセンター長良川競技場,5828,晴,19.7,40.0,FC岐阜,栃木シティ,2,0,1,0,1,0,石丸 清隆,今矢 直城,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32193.html
32194,2025/11/15,14:03,高知県立春野総合運動公園陸上競技場,2270,晴,24.6,26.0,高知ユナイテッドSC,ヴァンラーレ八戸,0,0,0,0,0,0,白石 尚久,石﨑 信弘,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32194.html
32195,2025/11/16,14:03,とうほう・みんなのスタジアム,2009,晴,14.7,36.0,福島ユナイテッドFC,奈良クラブ,2,1,1,1,1,0,寺田 周平,小田切 道治,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32195.html
32196,2025/11/16,14:03,相模原ギオンスタジアム,2467,晴,17.8,34.0,SC相模原,FC琉球,4,1,2,0,2,1,シュタルフ 悠紀リヒャルト,平川 忠亮,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32196.html
32197,2025/11/16,14:04,金沢ゴーゴーカレースタジアム,6911,晴,19.1,49.0,ツエーゲン金沢,栃木SC,2,0,1,0,1,0,辻田 真輝,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32197.html
32198,2025/11/16,14:03,愛鷹広域公園多目的競技場,4367,晴,17.6,50.0,アスルクラロ沼津,ザスパ群馬,1,2,0,2,1,0,鈴木 秀人,沖田 優,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32198.html
32199,2025/11/16,14:03,Axisバードスタジアム,2457,晴,20.8,44.0,ガイナーレ鳥取,ギラヴァンツ北九州,3,2,3,0,0,2,林 健太郎,増本 浩平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32199.html
32200,2025/11/16,14:04,香川県立丸亀競技場,2424,晴,18.5,51.0,カマタマーレ讃岐,鹿児島ユナイテッドFC,0,0,0,0,0,0,金 鍾成,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32200.html
32201,2025/11/23,13:03,プライフーズスタジアム,4417,晴,14.1,37.0,ヴァンラーレ八戸,カマタマーレ讃岐,0,1,0,1,0,0,石﨑 信弘,金 鍾成,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32201.html
32202,2025/11/23,14:03,カンセキスタジアムとちぎ,5807,曇一時晴,15.6,58.0,栃木SC,ガイナーレ鳥取,2,1,1,0,1,1,小林 伸二,林 健太郎,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32202.html
32203,2025/11/23,14:03,CITY FOOTBALL STATION,4581,晴時々曇,16.9,52.0,栃木シティ,AC長野パルセイロ,3,0,0,0,3,0,今矢 直城,藤本 主税,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32203.html
32204,2025/11/23,14:03,正田醤油スタジアム群馬,7157,曇,15.8,50.0,ザスパ群馬,松本山雅FC,6,2,2,2,4,0,沖田 優,早川 知伸,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32204.html
32205,2025/11/23,14:03,愛鷹広域公園多目的競技場,4169,晴,17.7,60.0,アスルクラロ沼津,福島ユナイテッドFC,1,3,0,1,1,2,鈴木 秀人,寺田 周平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32205.html
32206,2025/11/23,14:03,ミクニワールドスタジアム北九州,8921,晴,30.6,22.0,ギラヴァンツ北九州,ツエーゲン金沢,2,1,0,1,2,0,増本 浩平,辻田 真輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32206.html
32207,2025/11/23,14:03,いちご宮崎新富サッカー場,2534,晴,19.7,57.0,テゲバジャーロ宮崎,FC岐阜,2,1,1,1,1,0,大熊 裕司,石丸 清隆,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32207.html
32208,2025/11/23,13:03,白波スタジアム,10036,晴,19.7,50.0,鹿児島ユナイテッドFC,FC琉球,1,1,0,1,1,0,相馬 直樹,平川 忠亮,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32208.html
32209,2025/11/24,14:03,東大阪市花園ラグビー場,5286,晴,18.4,29.0,FC大阪,高知ユナイテッドSC,1,0,0,0,1,0,藪田 光教,白石 尚久,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32209.html
32210,2025/11/24,14:03,ロートフィールド奈良,3533,晴,17.0,51.0,奈良クラブ,SC相模原,2,1,2,0,0,1,小田切 道治,シュタルフ 悠紀リヒャルト,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32210.html
32211,2025/11/29,15:03,とうほう・みんなのスタジアム,2896,晴,8.5,42.0,福島ユナイテッドFC,テゲバジャーロ宮崎,2,1,1,0,1,1,寺田 周平,大熊 裕司,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32211.html
32212,2025/11/29,15:03,相模原ギオンスタジアム,4498,晴,13.4,32.0,SC相模原,栃木シティ,0,5,0,2,0,3,シュタルフ 悠紀リヒャルト,今矢 直城,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32212.html
32213,2025/11/29,15:03,味の素フィールド西が丘,4642,曇,13.8,38.0,松本山雅FC,ギラヴァンツ北九州,2,1,1,1,1,0,早川 知伸,増本 浩平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32213.html
32214,2025/11/29,15:03,長野Uスタジアム,5160,晴,9.5,59.0,AC長野パルセイロ,栃木SC,0,4,0,1,0,3,藤本 主税,小林 伸二,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32214.html
32215,2025/11/29,15:05,金沢ゴーゴーカレースタジアム,9872,晴,12.7,43.0,ツエーゲン金沢,鹿児島ユナイテッドFC,4,2,3,1,1,1,辻田 真輝,相馬 直樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32215.html
32216,2025/11/29,15:03,岐阜メモリアルセンター長良川競技場,6163,晴,13.6,52.0,FC岐阜,FC大阪,2,3,1,0,1,3,石丸 清隆,藪田 光教,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32216.html
32217,2025/11/29,15:03,Axisバードスタジアム,2712,晴,14.0,55.0,ガイナーレ鳥取,奈良クラブ,2,1,0,0,2,1,林 健太郎,小田切 道治,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32217.html
32218,2025/11/29,15:03,香川県立丸亀競技場,2912,晴,12.1,49.0,カマタマーレ讃岐,アスルクラロ沼津,1,0,0,0,1,0,金 鍾成,鈴木 秀人,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32218.html
32219,2025/11/29,15:03,高知県立春野総合運動公園陸上競技場,2385,晴,15.9,48.0,高知ユナイテッドSC,ザスパ群馬,0,1,0,1,0,0,白石 尚久,沖田 優,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32219.html
32220,2025/11/29,15:03,沖縄県総合運動公園陸上競技場,3543,晴,27.3,23.0,FC琉球,ヴァンラーレ八戸,1,1,0,0,1,1,平川 忠亮,石﨑 信弘,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32220.html
32221,2025/04/02,19:03,味の素スタジアム,26865,曇,11.8,80.0,東京ヴェルディ,FC東京,2,2,1,1,1,1,城福 浩,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32221.html
32222,2025/04/02,19:03,Uvanceとどろきスタジアム by Fujitsu,21392,曇,11.9,58.0,川崎フロンターレ,湘南ベルマーレ,2,0,0,0,2,0,長谷部 茂利,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32222.html
32223,2025/04/02,19:03,ニッパツ三ツ沢球技場,8032,曇,11.5,68.0,横浜FC,ヴィッセル神戸,0,1,0,0,0,1,四方田 修平,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32223.html
32224,2025/04/02,19:03,デンカビッグスワンスタジアム,13627,曇,14.5,63.0,アルビレックス新潟,アビスパ福岡,0,1,0,0,0,1,樹森 大介,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32224.html
32225,2025/04/02,19:04,豊田スタジアム,21892,曇,16.3,57.0,名古屋グランパス,横浜F・マリノス,2,0,0,0,2,0,長谷川 健太,スティーブ ホーランド,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32225.html
32226,2025/04/02,19:03,サンガスタジアム by KYOCERA,9059,曇,13.8,60.0,京都サンガF.C.,柏レイソル,1,1,0,1,1,0,曺 貴裁,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32226.html
32227,2025/04/02,19:03,パナソニック スタジアム 吹田,23125,晴,14.3,67.0,ガンバ大阪,FC町田ゼルビア,0,1,0,1,0,0,ダニエル ポヤトス,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32227.html
32228,2025/04/02,19:03,ヨドコウ桜スタジアム,17141,曇,14.4,70.0,セレッソ大阪,ファジアーノ岡山,2,1,2,1,0,0,アーサー パパス,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32228.html
32229,2025/04/02,19:03,エディオンピースウイング広島,24868,曇,12.8,53.0,サンフレッチェ広島,鹿島アントラーズ,1,0,1,0,0,0,ミヒャエル スキッベ,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32229.html
32230,2025/04/02,19:33,埼玉スタジアム2002,25326,雨のち曇,11.0,87.0,浦和レッズ,清水エスパルス,2,1,1,0,1,1,マチェイ スコルジャ,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32230.html
32231,2025/04/05,14:03,日産スタジアム,24170,晴,16.8,36.0,横浜F・マリノス,東京ヴェルディ,0,0,0,0,0,0,スティーブ ホーランド,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32231.html
32232,2025/04/06,13:01,JFE晴れの国スタジアム,15073,晴,21.3,27.0,ファジアーノ岡山,FC東京,1,0,0,0,1,0,木山 隆之,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32232.html
32233,2025/04/06,14:03,町田GIONスタジアム,11974,晴,17.4,59.0,FC町田ゼルビア,川崎フロンターレ,2,2,1,1,1,1,黒田 剛,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32233.html
32234,2025/04/06,14:03,ニッパツ三ツ沢球技場,9106,曇のち晴,17.7,55.0,横浜FC,清水エスパルス,2,0,0,0,2,0,四方田 修平,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32234.html
32235,2025/04/06,14:03,国立競技場,36407,曇のち晴,20.5,43.0,ヴィッセル神戸,アルビレックス新潟,0,1,0,1,0,0,吉田 孝行,樹森 大介,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32235.html
32236,2025/04/06,14:04,ベスト電器スタジアム,11683,晴,17.7,29.0,アビスパ福岡,浦和レッズ,1,0,0,0,1,0,金 明輝,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32236.html
32237,2025/04/06,15:03,県立カシマサッカースタジアム,16859,雨のち晴,16.3,90.0,鹿島アントラーズ,京都サンガF.C.,3,4,2,0,1,4,鬼木 達,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32237.html
32238,2025/04/06,15:03,三協フロンテア柏スタジアム,12833,晴,19.5,45.0,柏レイソル,ガンバ大阪,1,0,0,0,1,0,リカルド ロドリゲス,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32238.html
32239,2025/04/06,15:03,レモンガススタジアム平塚,9900,晴,16.4,62.0,湘南ベルマーレ,名古屋グランパス,2,1,2,1,0,0,山口 智,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32239.html
32240,2025/04/06,15:03,エディオンピースウイング広島,25324,晴,19.7,20.0,サンフレッチェ広島,セレッソ大阪,2,1,1,1,1,0,ミヒャエル スキッベ,アーサー パパス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32240.html
32241,2025/04/11,19:03,国立競技場,43813,曇時々雨,18.8,41.0,FC東京,柏レイソル,1,1,1,0,0,1,松橋 力蔵,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32241.html
32242,2025/04/12,14:03,IAIスタジアム日本平,17629,曇,17.8,47.0,清水エスパルス,川崎フロンターレ,1,1,0,0,1,1,秋葉 忠宏,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32242.html
32243,2025/04/12,14:03,パナソニック スタジアム 吹田,28074,晴のち曇,22.6,34.0,ガンバ大阪,名古屋グランパス,2,0,0,0,2,0,ダニエル ポヤトス,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32243.html
32244,2025/04/12,14:03,エディオンピースウイング広島,26135,曇,20.2,30.0,サンフレッチェ広島,ファジアーノ岡山,0,1,0,0,0,1,ミヒャエル スキッベ,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32244.html
32245,2025/04/12,14:03,ベスト電器スタジアム,8255,曇,20.7,30.0,アビスパ福岡,横浜F・マリノス,2,1,1,1,1,0,金 明輝,スティーブ ホーランド,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32245.html
32246,2025/04/12,15:03,味の素スタジアム,17474,晴のち曇,19.3,56.0,東京ヴェルディ,ヴィッセル神戸,0,1,0,0,0,1,城福 浩,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32246.html
32247,2025/04/12,15:05,ヨドコウ桜スタジアム,19410,曇,20.4,43.0,セレッソ大阪,鹿島アントラーズ,1,0,0,0,1,0,アーサー パパス,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32247.html
32248,2025/04/12,16:03,サンガスタジアム by KYOCERA,11419,曇,21.9,37.0,京都サンガF.C.,湘南ベルマーレ,2,0,1,0,1,0,曺 貴裁,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32248.html
32249,2025/04/13,14:03,国立競技場,44363,雨,15.2,89.0,FC町田ゼルビア,浦和レッズ,0,2,0,2,0,0,黒田 剛,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32249.html
32250,2025/04/13,14:03,デンカビッグスワンスタジアム,19527,曇のち雨,14.9,70.0,アルビレックス新潟,横浜FC,0,0,0,0,0,0,樹森 大介,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32250.html
32251,2025/04/19,14:03,デンカビッグスワンスタジアム,22266,曇のち晴,23.0,65.0,アルビレックス新潟,京都サンガF.C.,1,2,1,0,0,2,樹森 大介,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32251.html
32252,2025/04/20,14:03,ニッパツ三ツ沢球技場,9697,曇一時晴,22.1,53.0,横浜FC,ガンバ大阪,1,1,1,1,0,0,四方田 修平,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32252.html
32253,2025/04/20,14:04,IAIスタジアム日本平,16366,曇,25.2,37.0,清水エスパルス,アビスパ福岡,3,1,3,1,0,0,秋葉 忠宏,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32253.html
32254,2025/04/20,14:03,豊田スタジアム,29072,曇,23.8,62.0,名古屋グランパス,サンフレッチェ広島,2,1,1,0,1,1,長谷川 健太,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32254.html
32255,2025/04/20,14:03,ノエビアスタジアム神戸,21920,曇のち晴,23.2,49.0,ヴィッセル神戸,FC町田ゼルビア,1,0,0,0,1,0,吉田 孝行,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32255.html
32256,2025/04/20,14:03,JFE晴れの国スタジアム,15325,曇,24.3,51.0,ファジアーノ岡山,鹿島アントラーズ,1,2,1,0,0,2,木山 隆之,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32256.html
32257,2025/04/20,15:03,Uvanceとどろきスタジアム by Fujitsu,21870,曇,24.3,41.0,川崎フロンターレ,東京ヴェルディ,0,0,0,0,0,0,長谷部 茂利,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32257.html
32258,2025/04/20,15:03,レモンガススタジアム平塚,11936,曇,24.0,51.0,湘南ベルマーレ,柏レイソル,0,1,0,0,0,1,山口 智,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32258.html
32259,2025/04/20,15:03,ヨドコウ桜スタジアム,16113,曇,25.3,48.0,セレッソ大阪,FC東京,1,1,1,1,0,0,アーサー パパス,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32259.html
32260,2025/04/20,16:03,埼玉スタジアム2002,41981,晴のち曇,23.5,52.0,浦和レッズ,横浜F・マリノス,3,1,1,0,2,1,マチェイ スコルジャ,,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32260.html
32261,2025/04/25,19:03,県立カシマサッカースタジアム,13550,曇,17.0,71.0,鹿島アントラーズ,名古屋グランパス,1,0,0,0,1,0,鬼木 達,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32261.html
