team,player_out,player_in,minute,match_card_id
ザスパクサツ群馬,佐藤 亮,北川 柊斗,80,28558
ザスパクサツ群馬,川上 エドオジョン 智慧,山中 惇希,58,28558
ザスパクサツ群馬,平松 宗,川本 梨誉,58,28558
ザスパクサツ群馬,長倉 幹樹,細貝 萌,86,28558
ザスパクサツ群馬,風間 宏希,内田 達也,80,28558
大宮アルディージャ,大橋 尚志,大山 啓輔,66,28558
大宮アルディージャ,富山 貴光,室井 彗佑,74,28558
大宮アルディージャ,柴山 昌也,大澤 朋也,74,28558
大宮アルディージャ,泉澤 仁,高柳 郁弥,66,28558
大宮アルディージャ,石川 俊輝,新里 亮,87,28558
ブラウブリッツ秋田,丹羽 詩温,吉田 伊吹,54,28559
ブラウブリッツ秋田,水谷 拓磨,小暮 大器,64,28559
ブラウブリッツ秋田,畑 潤基,才藤 龍治,54,28559
ブラウブリッツ秋田,諸岡 裕人,井上 直輝,82,28559
ブラウブリッツ秋田,青木 翔大,梶谷 政仁,64,28559
東京ヴェルディ,バスケス バイロン,佐川 洸介,76,28559
東京ヴェルディ,マリオ エンゲルス,楠 大樹,82,28559
東京ヴェルディ,加藤 蓮,山越 康平,90,28559
東京ヴェルディ,山田 剛綺,河村 慶人,46,28559
東京ヴェルディ,齋藤 功佑,北島 祐二,76,28559
いわきFC,加瀬 直輝,加藤 悠馬,46,28560
いわきFC,坂元 一渚璃,杉山 伶央,46,28560
いわきFC,石田 侑資,速水 修平,74,28560
いわきFC,谷村 海那,近藤 慶一,74,28560
いわきFC,辻岡 佑真,鏑木 瑞生,89,28560
ツエーゲン金沢,大石 竜平,毛利 駿也,89,28560
ツエーゲン金沢,小野原 和哉,梶浦 勇輝,89,28560
ツエーゲン金沢,嶋田 慎太郎,加藤 潤也,68,28560
ツエーゲン金沢,杉浦 恭平,大谷 駿斗,62,28560
ツエーゲン金沢,豊田 陽平,ジェフェルソン バイアーノ,68,28560
ベガルタ仙台,中島 元彦,加藤 千尋,75,28561
ベガルタ仙台,山田 寛人,蜂須賀 孝治,87,28561
ベガルタ仙台,秋山 陽介,内田 裕斗,46,28561
ベガルタ仙台,若狭 大志,フォギーニョ,57,28561
ベガルタ仙台,鎌田 大夢,松下 佳貴,87,28561
清水エスパルス,カルリーニョス ジュニオ,中山 克広,69,28561
清水エスパルス,チアゴ サンタナ,オ セフン,79,28561
清水エスパルス,ディサロ 燦シルヴァーノ,神谷 優太,79,28561
清水エスパルス,乾 貴士,西澤 健太,69,28561
清水エスパルス,北爪 健吾,井林 章,83,28561
FC町田ゼルビア,エリキ,藤尾 翔太,87,28562
FC町田ゼルビア,荒木 駿太,カルロス グティエレス,84,28562
FC町田ゼルビア,髙橋 大悟,沼田 駿也,61,28562
ジュビロ磐田,上原 力也,小川 大貴,87,28562
ジュビロ磐田,大津 祐樹,後藤 啓介,56,28562
ジュビロ磐田,松本 昌也,藤川 虎太朗,76,28562
ジュビロ磐田,遠藤 保仁,鹿沼 直生,56,28562
ジュビロ磐田,金子 翔太,山田 大記,76,28562
ジェフユナイテッド千葉,呉屋 大翔,椿 直起,80,28563
ジェフユナイテッド千葉,松田 陸,佐々木 翔悟,62,28563
ジェフユナイテッド千葉,田中 和樹,末吉 塁,62,28563
ジェフユナイテッド千葉,風間 宏矢,ブワニカ 啓太,62,28563
藤枝MYFC,久保 藤次郎,久富 良輔,72,28563
藤枝MYFC,岩渕 良太,徳永 裕大,65,28563
藤枝MYFC,榎本 啓吾,中井 崇仁,82,28563
藤枝MYFC,水野 泰輔,新井 泰貴,65,28563
藤枝MYFC,渡邉 りょう,矢村 健,72,28563
ファジアーノ岡山,ハン イグォン,高橋 諒,63,28564
ファジアーノ岡山,ルカオ,櫻川 ソロモン,55,28564
ファジアーノ岡山,仙波 大志,河井 陽介,63,28564
ファジアーノ岡山,河野 諒祐,チアゴ アウベス,75,28564
ファジアーノ岡山,田中 雄大,木村 太哉,75,28564
ロアッソ熊本,石川 大地,大崎 舜,83,28564
ロアッソ熊本,竹本 雄飛,田辺 圭佑,83,28564
ロアッソ熊本,粟飯原 尚平,島村 拓弥,83,28564
徳島ヴォルティス,児玉 駿斗,玄 理吾,57,28565
徳島ヴォルティス,外山 凌,千葉 寛汰,67,28565
徳島ヴォルティス,杉本 太郎,櫻井 辰徳,90,28565
徳島ヴォルティス,柿谷 曜一朗,森 海渡,57,28565
徳島ヴォルティス,浜下 瑛,杉森 考起,67,28565
水戸ホーリーホック,唐山 翔自,草野 侑己,67,28565
水戸ホーリーホック,寺沼 星文,安藤 瑞季,77,28565
水戸ホーリーホック,小原 基樹,得能 草生,84,28565
水戸ホーリーホック,新里 涼,安永 玲央,67,28565
水戸ホーリーホック,武田 英寿,井上 怜,77,28565
V・ファーレン長崎,エジガル ジュニオ,都倉 賢,84,28566
V・ファーレン長崎,クレイソン,高橋 峻希,84,28566
V・ファーレン長崎,大竹 洋平,クリスティアーノ,46,28566
V・ファーレン長崎,安部 大晴,加藤 大,46,28566
V・ファーレン長崎,笠柳 翼,秋野 央樹,87,28566
ヴァンフォーレ甲府,ピーター ウタカ,松本 孝平,67,28566
ヴァンフォーレ甲府,三平 和司,荒木 翔,75,28566
ヴァンフォーレ甲府,林田 滉也,山本 英臣,75,28566
ヴァンフォーレ甲府,須貝 英大,関口 正大,90,28566
ヴァンフォーレ甲府,鳥海 芳樹,宮崎 純真,67,28566
レノファ山口FC,佐藤 謙介,矢島 慎也,60,28567
レノファ山口FC,吉岡 雅和,高木 大輔,68,28567
レノファ山口FC,小林 成豪,松橋 優安,68,28567
レノファ山口FC,梅木 翼,大槻 周平,80,28567
レノファ山口FC,池上 丈二,五十嵐 太陽,80,28567
大分トリニータ,デルラン,安藤 智哉,88,28567
大分トリニータ,伊佐 耕平,長沢 駿,73,28567
大分トリニータ,藤本 一輝,高畑 奎汰,73,28567
大分トリニータ,野嶽 惇也,羽田 健人,80,28567
大分トリニータ,野村 直輝,梅崎 司,80,28567
ヴァンフォーレ甲府,ピーター ウタカ,松本 孝平,87,28568
ヴァンフォーレ甲府,三平 和司,宮崎 純真,64,28568
ヴァンフォーレ甲府,小林 岩魚,三浦 颯太,64,28568
ヴァンフォーレ甲府,長谷川 元希,蓮川 壮大,87,28568
ヴァンフォーレ甲府,鳥海 芳樹,荒木 翔,76,28568
栃木SC,安田 虎士朗,矢野 貴章,46,28568
栃木SC,山田 雄士,髙萩 洋次郎,72,28568
栃木SC,根本 凌,小堀 空,85,28568
栃木SC,西谷 優希,神戸 康輔,46,28568
栃木SC,黒﨑 隼人,大島 康樹,79,28568
ファジアーノ岡山,ステファン ムーク,木村 太哉,46,28569
ファジアーノ岡山,佐野 航大,高橋 諒,72,28569
ファジアーノ岡山,櫻川 ソロモン,仙波 大志,89,28569
ファジアーノ岡山,田中 雄大,チアゴ アウベス,59,28569
ファジアーノ岡山,田部井 涼,河井 陽介,72,28569
ベガルタ仙台,秋山 陽介,内田 裕斗,46,28569
ベガルタ仙台,蜂須賀 孝治,氣田 亮真,72,28569
ベガルタ仙台,郷家 友太,フォギーニョ,82,28569
ブラウブリッツ秋田,丹羽 詩温,青木 翔大,55,28570
ブラウブリッツ秋田,小暮 大器,畑 潤基,55,28570
ブラウブリッツ秋田,水谷 拓磨,井上 直輝,73,28570
ブラウブリッツ秋田,諸岡 裕人,田中 裕人,90,28570
大宮アルディージャ,栗本 広輝,室井 彗佑,75,28570
大宮アルディージャ,泉澤 仁,大澤 朋也,58,28570
大宮アルディージャ,石川 俊輝,柴山 昌也,90,28570
大宮アルディージャ,高柳 郁弥,大山 啓輔,58,28570
ツエーゲン金沢,レオ バイーア,長峰 祐斗,88,28571
ツエーゲン金沢,加藤 潤也,大谷 駿斗,88,28571
ツエーゲン金沢,奥田 晃也,嶋田 慎太郎,74,28571
ツエーゲン金沢,林 誠道,杉浦 恭平,74,28571
ツエーゲン金沢,石原 崇兆,小野原 和哉,78,28571
モンテディオ山形,成瀬 竣平,川井 歩,67,28571
モンテディオ山形,河合 秀人,チアゴ アウベス,63,28571
モンテディオ山形,田中 渉,國分 伸太郎,77,28571
モンテディオ山形,藤本 佳希,デラトーレ,77,28571
モンテディオ山形,藤田 息吹,小西 雄大,63,28571
いわきFC,加瀬 直輝,近藤 慶一,74,28572
いわきFC,河村 匠,辻岡 佑真,70,28572
いわきFC,石田 侑資,速水 修平,79,28572
いわきFC,谷村 海那,永井 颯太,70,28572
ザスパクサツ群馬,佐藤 亮,北川 柊斗,53,28572
ザスパクサツ群馬,天笠 泰輝,内田 達也,53,28572
ザスパクサツ群馬,岡本 一真,城和 隼颯,85,28572
ザスパクサツ群馬,川上 エドオジョン 智慧,山中 惇希,41,28572
ザスパクサツ群馬,平松 宗,川本 梨誉,53,28572
ジェフユナイテッド千葉,ブワニカ 啓太,呉屋 大翔,72,28573
ジェフユナイテッド千葉,椿 直起,矢口 駿太郎,90,28573
ジェフユナイテッド千葉,福満 隆貴,田中 和樹,46,28573
ジェフユナイテッド千葉,西久保 駿介,松田 陸,65,28573
ジェフユナイテッド千葉,見木 友哉,風間 宏矢,90,28573
東京ヴェルディ,バスケス バイロン,楠 大樹,75,28573
東京ヴェルディ,マリオ エンゲルス,阪野 豊史,65,28573
東京ヴェルディ,山越 康平,齋藤 功佑,46,28573
東京ヴェルディ,森田 晃樹,山田 剛綺,78,28573
東京ヴェルディ,河村 慶人,加藤 蓮,65,28573
FC町田ゼルビア,エリキ,藤尾 翔太,79,28574
FC町田ゼルビア,平河 悠,沼田 駿也,79,28574
FC町田ゼルビア,荒木 駿太,中島 裕希,90,28574
FC町田ゼルビア,髙橋 大悟,深津 康太,79,28574
FC町田ゼルビア,髙江 麗央,安井 拓也,90,28574
大分トリニータ,デルラン,安藤 智哉,67,28574
大分トリニータ,上夷 克典,高畑 奎汰,46,28574
大分トリニータ,中川 寛斗,宇津元 伸弥,46,28574
大分トリニータ,伊佐 耕平,長沢 駿,67,28574
大分トリニータ,野嶽 惇也,保田 堅心,85,28574
大分トリニータ,高畑 奎汰,梅崎 司,75,28574
レノファ山口FC,小林 成豪,梅木 翼,70,28575
レノファ山口FC,山瀬 功治,神垣 陸,46,28575
レノファ山口FC,池上 丈二,河野 孝汰,70,28575
レノファ山口FC,沼田 圭悟,松橋 優安,87,28575
レノファ山口FC,高木 大輔,吉岡 雅和,70,28575
清水エスパルス,オ セフン,チアゴ サンタナ,73,28575
清水エスパルス,北川 航也,ディサロ 燦シルヴァーノ,68,28575
清水エスパルス,吉田 豊,高木 践,68,28575
清水エスパルス,白崎 凌兵,ホナウド,76,28575
清水エスパルス,神谷 優太,カルリーニョス ジュニオ,73,28575
V・ファーレン長崎,クレイソン,加藤 聖,85,28576
V・ファーレン長崎,フアンマ デルガド,都倉 賢,89,28576
V・ファーレン長崎,ヴァウド,白井 陽貴,85,28576
V・ファーレン長崎,加藤 大,宮城 天,66,28576
V・ファーレン長崎,笠柳 翼,安部 大晴,66,28576
徳島ヴォルティス,柿谷 曜一朗,杉森 考起,46,28576
徳島ヴォルティス,浜下 瑛,ルイズミ ケサダ,66,28576
徳島ヴォルティス,玄 理吾,千葉 寛汰,79,28576
徳島ヴォルティス,白井 永地,櫻井 辰徳,86,28576
水戸ホーリーホック,寺沼 星文,唐山 翔自,80,28577
水戸ホーリーホック,後藤田 亘輝,松田 隼風,22,28577
水戸ホーリーホック,新里 涼,安永 玲央,61,28577
水戸ホーリーホック,武田 英寿,井上 怜,80,28577
水戸ホーリーホック,草野 侑己,安藤 瑞季,61,28577
藤枝MYFC,久保 藤次郎,久富 良輔,57,28577
藤枝MYFC,岩渕 良太,平尾 拳士朗,57,28577
藤枝MYFC,川島 將,山田 将之,84,28577
藤枝MYFC,水野 泰輔,新井 泰貴,76,28577
藤枝MYFC,渡邉 りょう,矢村 健,76,28577
ジュビロ磐田,山本 康裕,小川 大貴,83,28578
ジュビロ磐田,山田 大記,大津 祐樹,83,28578
ジュビロ磐田,後藤 啓介,松本 昌也,86,28578
ロアッソ熊本,島村 拓弥,田辺 圭佑,59,28578
ロアッソ熊本,松岡 瑠夢,大崎 舜,83,28578
ロアッソ熊本,石川 大地,粟飯原 尚平,59,28578
ロアッソ熊本,竹本 雄飛,道脇 豊,83,28578
ロアッソ熊本,藤田 一途,豊田 歩,90,28578
ジェフユナイテッド千葉,ブワニカ 啓太,呉屋 大翔,81,28579
ジェフユナイテッド千葉,椿 直起,矢口 駿太郎,81,28579
ジェフユナイテッド千葉,田中 和樹,末吉 塁,62,28579
ジェフユナイテッド千葉,田口 泰士,髙橋 壱晟,64,28579
ジェフユナイテッド千葉,西久保 駿介,松田 陸,81,28579
ロアッソ熊本,島村 拓弥,粟飯原 尚平,76,28579
ロアッソ熊本,相澤 佑哉,大西 遼太郎,66,28579
ロアッソ熊本,石川 大地,大崎 舜,66,28579
ロアッソ熊本,竹本 雄飛,豊田 歩,76,28579
大宮アルディージャ,富山 貴光,山崎 倫,73,28580
大宮アルディージャ,柴山 昌也,室井 彗佑,73,28580
大宮アルディージャ,栗本 広輝,大山 啓輔,62,28580
大宮アルディージャ,泉澤 仁,大澤 朋也,62,28580
大宮アルディージャ,関口 凱心,岡庭 愁人,62,28580
清水エスパルス,カルリーニョス ジュニオ,神谷 優太,57,28580
清水エスパルス,チアゴ サンタナ,北川 航也,57,28580
清水エスパルス,中山 克広,ディサロ 燦シルヴァーノ,65,28580
清水エスパルス,乾 貴士,オ セフン,65,28580
清水エスパルス,井林 章,高橋 祐治,76,28580
FC町田ゼルビア,エリキ,沼田 駿也,75,28581
FC町田ゼルビア,奥山 政幸,池田 樹雷人,46,28581
FC町田ゼルビア,稲葉 修土,藤原 優大,80,28581
FC町田ゼルビア,髙橋 大悟,藤尾 翔太,46,28581
FC町田ゼルビア,髙江 麗央,下田 北斗,58,28581
ヴァンフォーレ甲府,ピーター ウタカ,松本 孝平,82,28581
ヴァンフォーレ甲府,三平 和司,蓮川 壮大,73,28581
ヴァンフォーレ甲府,三浦 颯太,関口 正大,82,28581
ヴァンフォーレ甲府,宮崎 純真,水野 颯太,73,28581
ヴァンフォーレ甲府,荒木 翔,小林 岩魚,90,28581
ファジアーノ岡山,櫻川 ソロモン,ルカオ,81,28582
ファジアーノ岡山,河井 陽介,仙波 大志,72,28582
ファジアーノ岡山,河野 諒祐,本山 遥,81,28582
ファジアーノ岡山,田中 雄大,木村 太哉,67,28582
ファジアーノ岡山,鈴木 喜丈,高木 友也,72,28582
レノファ山口FC,五十嵐 太陽,野寄 和哉,84,28582
レノファ山口FC,吉岡 雅和,松橋 優安,66,28582
レノファ山口FC,小林 成豪,梅木 翼,66,28582
レノファ山口FC,池上 丈二,神垣 陸,76,28582
レノファ山口FC,河野 孝汰,皆川 佑介,76,28582
V・ファーレン長崎,フアンマ デルガド,都倉 賢,85,28583
V・ファーレン長崎,加藤 大,宮城 天,75,28583
V・ファーレン長崎,岡野 洵,高橋 峻希,85,28583
V・ファーレン長崎,秋野 央樹,安部 大晴,66,28583
V・ファーレン長崎,笠柳 翼,澤田 崇,66,28583
ブラウブリッツ秋田,才藤 龍治,畑 潤基,56,28583
ブラウブリッツ秋田,梶谷 政仁,小暮 大器,83,28583
ブラウブリッツ秋田,水谷 拓磨,藤田 雄士,56,28583
ブラウブリッツ秋田,諸岡 裕人,田中 裕人,75,28583
ブラウブリッツ秋田,青木 翔大,丹羽 詩温,75,28583
モンテディオ山形,喜岡 佳太,チアゴ アウベス,86,28584
モンテディオ山形,山田 拓巳,吉田 泰授,51,28584
モンテディオ山形,後藤 優介,河合 秀人,46,28584
モンテディオ山形,田中 渉,藤田 息吹,77,28584
モンテディオ山形,藤本 佳希,デラトーレ,86,28584
東京ヴェルディ,マリオ エンゲルス,加藤 蓮,77,28584
東京ヴェルディ,河村 慶人,佐川 洸介,70,28584
東京ヴェルディ,深澤 大輝,山田 剛綺,86,28584
東京ヴェルディ,綱島 悠斗,北島 祐二,46,28584
東京ヴェルディ,阪野 豊史,バスケス バイロン,46,28584
いわきFC,加瀬 直輝,杉山 伶央,60,28585
いわきFC,有田 稜,坂元 一渚璃,60,28585
いわきFC,石田 侑資,辻岡 佑真,34,28585
いわきFC,谷村 海那,速水 修平,90,28585
いわきFC,鏑木 瑞生,永井 颯太,46,28585
栃木SC,山田 雄士,髙萩 洋次郎,90,28585
栃木SC,根本 凌,小堀 空,90,28585
栃木SC,矢野 貴章,宮崎 鴻,45,28585
ザスパクサツ群馬,佐藤 亮,北川 柊斗,81,28586
ザスパクサツ群馬,天笠 泰輝,内田 達也,66,28586
ザスパクサツ群馬,山中 惇希,白石 智之,81,28586
ザスパクサツ群馬,川本 梨誉,平松 宗,85,28586
徳島ヴォルティス,内田 航平,櫻井 辰徳,84,28586
徳島ヴォルティス,外山 凌,ルイズミ ケサダ,88,28586
徳島ヴォルティス,杉本 太郎,千葉 寛汰,88,28586
徳島ヴォルティス,森 海渡,渡 大生,77,28586
徳島ヴォルティス,玄 理吾,児玉 駿斗,84,28586
ジュビロ磐田,大津 祐樹,後藤 啓介,46,28587
ジュビロ磐田,山田 大記,松本 昌也,85,28587
ジュビロ磐田,遠藤 保仁,鹿沼 直生,66,28587
ツエーゲン金沢,加藤 潤也,小野原 和哉,80,28587
ツエーゲン金沢,奥田 晃也,ジェフェルソン バイアーノ,71,28587
ツエーゲン金沢,林 誠道,杉浦 恭平,71,28587
ツエーゲン金沢,石原 崇兆,嶋田 慎太郎,80,28587
ベガルタ仙台,中島 元彦,加藤 千尋,60,28588
ベガルタ仙台,山田 寛人,中山 仁斗,60,28588
ベガルタ仙台,氣田 亮真,相良 竜之介,60,28588
ベガルタ仙台,郷家 友太,蜂須賀 孝治,78,28588
ベガルタ仙台,鎌田 大夢,松下 佳貴,85,28588
藤枝MYFC,小笠原 佳祐,久富 良輔,73,28588
藤枝MYFC,岩渕 良太,平尾 拳士朗,20,28588
藤枝MYFC,平尾 拳士朗,アンデルソン,82,28588
