team,player_name,minute,match_card_id
カターレ富山,アルトゥール シルバ,21,29214
カターレ富山,アルトゥール シルバ,80,29214
カターレ富山,アルトゥール シルバ,86,29214
カターレ富山,アルトゥール シルバ,21,29214
カターレ富山,アルトゥール シルバ,80,29214
カターレ富山,アルトゥール シルバ,86,29214
愛媛FC,曽根田 穣,31,29214
愛媛FC,曽根田 穣,31,29214
愛媛FC,松田 力,42,29214
愛媛FC,松田 力,42,29214
いわてグルージャ盛岡,オタボー ケネス,12,29215
いわてグルージャ盛岡,オタボー ケネス,12,29215
いわてグルージャ盛岡,加々美 登生,52,29215
いわてグルージャ盛岡,加々美 登生,52,29215
アスルクラロ沼津,森 夢真,25,29215
アスルクラロ沼津,森 夢真,25,29215
福島ユナイテッドFC,澤上 竜二,81,29216
福島ユナイテッドFC,澤上 竜二,81,29216
FC今治,近藤 高虎,27,29217
FC今治,近藤 高虎,27,29217
ガイナーレ鳥取,田中 恵太,61,29217
ガイナーレ鳥取,田中 恵太,61,29217
ガイナーレ鳥取,重松 健太郎,3,29217
ガイナーレ鳥取,重松 健太郎,3,29217
FC大阪,古川 大悟,22,29218
FC大阪,古川 大悟,22,29218
カマタマーレ讃岐,岩本 和希,6,29218
カマタマーレ讃岐,岩本 和希,6,29218
奈良クラブ,酒井 達磨,67,29219
奈良クラブ,酒井 達磨,67,29219
鹿児島ユナイテッドFC,米澤 令衣,14,29220
鹿児島ユナイテッドFC,米澤 令衣,23,29220
鹿児島ユナイテッドFC,米澤 令衣,14,29220
鹿児島ユナイテッドFC,米澤 令衣,23,29220
鹿児島ユナイテッドFC,藤本 憲明,36,29220
鹿児島ユナイテッドFC,藤本 憲明,36,29220
FC琉球,富所 悠,20,29221
FC琉球,富所 悠,20,29221
FC今治,阪野 豊史,60,29222
FC今治,阪野 豊史,60,29222
Y.S.C.C.横浜,佐藤 大樹,30,29223
Y.S.C.C.横浜,佐藤 大樹,30,29223
いわてグルージャ盛岡,オタボー ケネス,45,29224
いわてグルージャ盛岡,オタボー ケネス,45,29224
いわてグルージャ盛岡,加々美 登生,86,29224
いわてグルージャ盛岡,加々美 登生,86,29224
いわてグルージャ盛岡,和田 昌士,34,29224
いわてグルージャ盛岡,和田 昌士,34,29224
いわてグルージャ盛岡,甲斐 健太郎,82,29224
いわてグルージャ盛岡,甲斐 健太郎,82,29224
松本山雅FC,小松 蓮,50,29224
松本山雅FC,小松 蓮,50,29224
AC長野パルセイロ,西村 恭史,24,29225
AC長野パルセイロ,西村 恭史,24,29225
ヴァンラーレ八戸,オリオラ サンデー,56,29225
ヴァンラーレ八戸,オリオラ サンデー,56,29225
FC岐阜,山内 寛史,2,29226
FC岐阜,山内 寛史,2,29226
FC岐阜,村田 透馬,24,29226
FC岐阜,村田 透馬,24,29226
アスルクラロ沼津,川又 堅碁,65,29226
アスルクラロ沼津,川又 堅碁,65,29226
テゲバジャーロ宮崎,永田 一真,12,29228
テゲバジャーロ宮崎,永田 一真,12,29228
愛媛FC,石浦 大雅,22,29228
愛媛FC,石浦 大雅,22,29228
カターレ富山,今瀬 淳也,47,29229
カターレ富山,今瀬 淳也,47,29229
FC大阪,古川 大悟,64,29230
FC大阪,古川 大悟,64,29230
FC大阪,田中 直基,90,29230
FC大阪,田中 直基,90,29230
鹿児島ユナイテッドFC,中原 秀人,51,29230
鹿児島ユナイテッドFC,中原 秀人,51,29230
鹿児島ユナイテッドFC,米澤 令衣,81,29230
鹿児島ユナイテッドFC,米澤 令衣,81,29230
鹿児島ユナイテッドFC,藤本 憲明,18,29230
鹿児島ユナイテッドFC,藤本 憲明,18,29230
FC琉球,福村 貴幸,14,29231
FC琉球,福村 貴幸,14,29231
FC琉球,金崎 夢生,65,29231
FC琉球,金崎 夢生,65,29231
いわてグルージャ盛岡,李 栄直,52,29231
いわてグルージャ盛岡,李 栄直,52,29231
いわてグルージャ盛岡,藤村 怜,87,29231
いわてグルージャ盛岡,藤村 怜,87,29231
奈良クラブ,酒井 達磨,74,29232
奈良クラブ,酒井 達磨,74,29232
福島ユナイテッドFC,長野 星輝,71,29232
福島ユナイテッドFC,長野 星輝,71,29232
ヴァンラーレ八戸,オリオラ サンデー,24,29233
ヴァンラーレ八戸,オリオラ サンデー,24,29233
ヴァンラーレ八戸,加藤 慎太郎,60,29233
ヴァンラーレ八戸,加藤 慎太郎,60,29233
鹿児島ユナイテッドFC,山本 駿亮,81,29233
鹿児島ユナイテッドFC,山本 駿亮,81,29233
松本山雅FC,野澤 零温,86,29234
松本山雅FC,野澤 零温,86,29234
アスルクラロ沼津,持井 響太,20,29235
アスルクラロ沼津,持井 響太,20,29235
アスルクラロ沼津,鈴木 拳士郎,90,29235
アスルクラロ沼津,鈴木 拳士郎,90,29235
カターレ富山,マテウス レイリア,26,29235
カターレ富山,マテウス レイリア,26,29235
FC大阪,田中 直基,60,29236
FC大阪,田中 直基,60,29236
FC岐阜,田中 順也,88,29236
FC岐阜,田中 順也,88,29236
カマタマーレ讃岐,川西 翔太,6,29237
カマタマーレ讃岐,川西 翔太,6,29237
ガイナーレ鳥取,世瀬 啓人,50,29237
ガイナーレ鳥取,世瀬 啓人,50,29237
ガイナーレ鳥取,吉井 佑将,79,29237
ガイナーレ鳥取,吉井 佑将,79,29237
愛媛FC,深堀 隼平,90,29238
愛媛FC,深堀 隼平,90,29238
Y.S.C.C.横浜,松村 航希,29,29239
Y.S.C.C.横浜,松村 航希,40,29239
Y.S.C.C.横浜,松村 航希,29,29239
Y.S.C.C.横浜,松村 航希,40,29239
SC相模原,安藤 翼,31,29240
SC相模原,安藤 翼,44,29240
SC相模原,安藤 翼,31,29240
SC相模原,安藤 翼,44,29240
テゲバジャーロ宮崎,南野 遥海,83,29240
テゲバジャーロ宮崎,南野 遥海,83,29240
テゲバジャーロ宮崎,永田 一真,18,29240
テゲバジャーロ宮崎,永田 一真,18,29240
SC相模原,安藤 翼,90,29241
SC相模原,安藤 翼,90,29241
愛媛FC,佐藤 諒,46,29241
愛媛FC,佐藤 諒,77,29241
愛媛FC,佐藤 諒,46,29241
愛媛FC,佐藤 諒,77,29241
FC今治,マルクス ヴィニシウス,68,29242
FC今治,マルクス ヴィニシウス,73,29242
FC今治,マルクス ヴィニシウス,68,29242
FC今治,マルクス ヴィニシウス,73,29242
FC今治,千葉 寛汰,70,29242
FC今治,千葉 寛汰,70,29242
FC琉球,清武 功暉,85,29242
FC琉球,清武 功暉,85,29242
ヴァンラーレ八戸,前澤 甲気,21,29243
ヴァンラーレ八戸,前澤 甲気,21,29243
ヴァンラーレ八戸,妹尾 直哉,74,29243
ヴァンラーレ八戸,妹尾 直哉,77,29243
ヴァンラーレ八戸,妹尾 直哉,74,29243
ヴァンラーレ八戸,妹尾 直哉,77,29243
福島ユナイテッドFC,雪江 悠人,89,29243
福島ユナイテッドFC,雪江 悠人,89,29243
Y.S.C.C.横浜,古賀 俊太郎,84,29244
Y.S.C.C.横浜,古賀 俊太郎,84,29244
FC大阪,木匠 貴大,65,29245
FC大阪,木匠 貴大,65,29245
FC大阪,舘野 俊祐,47,29245
FC大阪,舘野 俊祐,47,29245
アスルクラロ沼津,ブラウン ノア 賢信,57,29246
アスルクラロ沼津,ブラウン ノア 賢信,57,29246
アスルクラロ沼津,津久井 匠海,17,29246
アスルクラロ沼津,津久井 匠海,17,29246
アスルクラロ沼津,附木 雄也,82,29246
アスルクラロ沼津,附木 雄也,82,29246
松本山雅FC,小松 蓮,27,29246
松本山雅FC,小松 蓮,27,29246
FC岐阜,山内 寛史,58,29247
FC岐阜,山内 寛史,58,29247
奈良クラブ,浅川 隼人,36,29247
奈良クラブ,浅川 隼人,36,29247
奈良クラブ,生駒 稀生,2,29247
奈良クラブ,生駒 稀生,2,29247
奈良クラブ,酒井 達磨,84,29247
奈良クラブ,酒井 達磨,84,29247
カターレ富山,末木 裕也,31,29248
カターレ富山,末木 裕也,31,29248
カターレ富山,松岡 大智,55,29248
カターレ富山,松岡 大智,55,29248
ガイナーレ鳥取,オウンゴール,8,29248
ガイナーレ鳥取,オウンゴール,8,29248
カマタマーレ讃岐,川西 翔太,71,29249
カマタマーレ讃岐,川西 翔太,71,29249
鹿児島ユナイテッドFC,米澤 令衣,89,29250
鹿児島ユナイテッドFC,米澤 令衣,89,29250
鹿児島ユナイテッドFC,鈴木 翔大,81,29250
鹿児島ユナイテッドFC,鈴木 翔大,84,29250
鹿児島ユナイテッドFC,鈴木 翔大,81,29250
鹿児島ユナイテッドFC,鈴木 翔大,84,29250
松本山雅FC,小松 蓮,30,29251
松本山雅FC,小松 蓮,30,29251
松本山雅FC,山口 一真,17,29251
松本山雅FC,山口 一真,17,29251
FC大阪,谷口 智紀,90,29252
FC大阪,谷口 智紀,90,29252
ガイナーレ鳥取,富樫 佑太,32,29252
ガイナーレ鳥取,富樫 佑太,32,29252
愛媛FC,森下 怜哉,88,29253
愛媛FC,森下 怜哉,88,29253
愛媛FC,石浦 大雅,14,29253
愛媛FC,石浦 大雅,48,29253
愛媛FC,石浦 大雅,14,29253
愛媛FC,石浦 大雅,48,29253
カマタマーレ讃岐,冨永 虹七,8,29254
カマタマーレ讃岐,冨永 虹七,31,29254
カマタマーレ讃岐,冨永 虹七,31,29254
カマタマーレ讃岐,冨永 虹七,8,29254
ヴァンラーレ八戸,妹尾 直哉,57,29254
ヴァンラーレ八戸,妹尾 直哉,57,29254
ヴァンラーレ八戸,近石 哲平,85,29254
ヴァンラーレ八戸,近石 哲平,85,29254
鹿児島ユナイテッドFC,端戸 仁,30,29255
鹿児島ユナイテッドFC,端戸 仁,30,29255
AC長野パルセイロ,山本 大貴,35,29256
AC長野パルセイロ,山本 大貴,35,29256
AC長野パルセイロ,船橋 勇真,12,29256
AC長野パルセイロ,船橋 勇真,12,29256
AC長野パルセイロ,高橋 耕平,90,29256
AC長野パルセイロ,高橋 耕平,90,29256
FC岐阜,村田 透馬,90,29257
FC岐阜,村田 透馬,90,29257
カターレ富山,伊藤 拓巳,34,29257
カターレ富山,伊藤 拓巳,34,29257
いわてグルージャ盛岡,オタボー ケネス,68,29258
いわてグルージャ盛岡,オタボー ケネス,68,29258
Y.S.C.C.横浜,冨士田 康人,56,29259
Y.S.C.C.横浜,冨士田 康人,56,29259
Y.S.C.C.横浜,柳 雄太郎,63,29259
Y.S.C.C.横浜,柳 雄太郎,63,29259
FC琉球,野田 隆之介,87,29260
FC琉球,野田 隆之介,87,29260
FC琉球,阿部 拓馬,34,29260
FC琉球,阿部 拓馬,34,29260
いわてグルージャ盛岡,和田 昌士,76,29261
いわてグルージャ盛岡,和田 昌士,76,29261
ガイナーレ鳥取,世瀬 啓人,74,29261
ガイナーレ鳥取,世瀬 啓人,74,29261
FC岐阜,山内 寛史,60,29262
FC岐阜,山内 寛史,60,29262
FC岐阜,村田 透馬,65,29262
FC岐阜,村田 透馬,65,29262
FC岐阜,萩野 滉大,48,29262
FC岐阜,萩野 滉大,48,29262
ヴァンラーレ八戸,姫野 宥弥,30,29262
ヴァンラーレ八戸,姫野 宥弥,30,29262
FC大阪,木匠 貴大,34,29263
FC大阪,木匠 貴大,34,29263
FC琉球,平松 昇,90,29264
FC琉球,平松 昇,90,29264
カターレ富山,マテウス レイリア,51,29264
カターレ富山,マテウス レイリア,51,29264
カターレ富山,伊藤 拓巳,55,29264
カターレ富山,伊藤 拓巳,55,29264
カターレ富山,松岡 大智,16,29264
カターレ富山,松岡 大智,16,29264
松本山雅FC,オウンゴール,50,29265
松本山雅FC,オウンゴール,50,29265
テゲバジャーロ宮崎,南野 遥海,66,29266
テゲバジャーロ宮崎,南野 遥海,66,29266
AC長野パルセイロ,三田 尚希,45,29267
AC長野パルセイロ,三田 尚希,48,29267
AC長野パルセイロ,三田 尚希,45,29267
AC長野パルセイロ,三田 尚希,48,29267
AC長野パルセイロ,近藤 貴司,68,29267
AC長野パルセイロ,近藤 貴司,68,29267
カマタマーレ讃岐,冨永 虹七,25,29267
カマタマーレ讃岐,冨永 虹七,39,29267
カマタマーレ讃岐,冨永 虹七,25,29267
カマタマーレ讃岐,冨永 虹七,39,29267
愛媛FC,茂木 駿佑,45,29268
愛媛FC,茂木 駿佑,45,29268
FC今治,千葉 寛汰,2,29269
FC今治,千葉 寛汰,2,29269
SC相模原,増田 隼司,29,29269
SC相模原,増田 隼司,81,29269
SC相模原,増田 隼司,29,29269
SC相模原,増田 隼司,81,29269
SC相模原,安藤 翼,70,29269
SC相模原,安藤 翼,70,29269
奈良クラブ,山本 宗太朗,86,29270
奈良クラブ,山本 宗太朗,86,29270
鹿児島ユナイテッドFC,山口 卓己,76,29270
鹿児島ユナイテッドFC,山口 卓己,76,29270
アスルクラロ沼津,ブラウン ノア 賢信,38,29271
アスルクラロ沼津,ブラウン ノア 賢信,38,29271
愛媛FC,松田 力,49,29272
愛媛FC,松田 力,49,29272
いわてグルージャ盛岡,和田 昌士,21,29273
いわてグルージャ盛岡,和田 昌士,21,29273
ギラヴァンツ北九州,オウンゴール,80,29273
ギラヴァンツ北九州,オウンゴール,80,29273
ギラヴァンツ北九州,前川 大河,73,29273
ギラヴァンツ北九州,前川 大河,73,29273
ギラヴァンツ北九州,岡田 優希,8,29273
ギラヴァンツ北九州,岡田 優希,8,29273
ギラヴァンツ北九州,若谷 拓海,3,29273
ギラヴァンツ北九州,若谷 拓海,3,29273
ギラヴァンツ北九州,高 昇辰,33,29273
ギラヴァンツ北九州,高 昇辰,49,29273
ギラヴァンツ北九州,高 昇辰,33,29273
ギラヴァンツ北九州,高 昇辰,49,29273
FC琉球,岡澤 昂星,60,29274
FC琉球,岡澤 昂星,60,29274
FC琉球,平松 昇,64,29274
FC琉球,平松 昇,64,29274
松本山雅FC,渡邉 千真,44,29275
松本山雅FC,渡邉 千真,44,29275
福島ユナイテッドFC,樋口 寛規,80,29275
福島ユナイテッドFC,樋口 寛規,80,29275
SC相模原,前田 泰良,78,29276
SC相模原,前田 泰良,78,29276
SC相模原,増田 隼司,76,29276
SC相模原,増田 隼司,81,29276
SC相模原,増田 隼司,76,29276
SC相模原,増田 隼司,81,29276
SC相模原,橋本 陸,65,29276
SC相模原,橋本 陸,65,29276
SC相模原,綿引 康,67,29276
SC相模原,綿引 康,67,29276
奈良クラブ,嫁阪 翔太,56,29277
奈良クラブ,嫁阪 翔太,56,29277
奈良クラブ,酒井 達磨,42,29277
奈良クラブ,酒井 達磨,42,29277
FC岐阜,山内 寛史,52,29278
FC岐阜,山内 寛史,52,29278
AC長野パルセイロ,小西 陽向,47,29279
AC長野パルセイロ,小西 陽向,47,29279
AC長野パルセイロ,近藤 貴司,7,29279
AC長野パルセイロ,近藤 貴司,87,29279
AC長野パルセイロ,近藤 貴司,7,29279
AC長野パルセイロ,近藤 貴司,87,29279
ガイナーレ鳥取,東條 敦輝,36,29279
ガイナーレ鳥取,東條 敦輝,36,29279
ガイナーレ鳥取,田村 亮介,42,29279
ガイナーレ鳥取,田村 亮介,42,29279
テゲバジャーロ宮崎,山崎 亮平,41,29280
テゲバジャーロ宮崎,山崎 亮平,41,29280
テゲバジャーロ宮崎,石津 大介,84,29280
テゲバジャーロ宮崎,石津 大介,84,29280
テゲバジャーロ宮崎,西岡 大志,88,29280
テゲバジャーロ宮崎,西岡 大志,88,29280
ヴァンラーレ八戸,佐々木 快,90,29280
ヴァンラーレ八戸,佐々木 快,90,29280
ヴァンラーレ八戸,前澤 甲気,80,29280
ヴァンラーレ八戸,前澤 甲気,89,29280
ヴァンラーレ八戸,前澤 甲気,80,29280
ヴァンラーレ八戸,前澤 甲気,89,29280
ヴァンラーレ八戸,蓑田 広大,9,29280
ヴァンラーレ八戸,蓑田 広大,9,29280
Y.S.C.C.横浜,佐藤 大樹,37,29281
Y.S.C.C.横浜,佐藤 大樹,37,29281
Y.S.C.C.横浜,大嶋 春樹,67,29281
Y.S.C.C.横浜,大嶋 春樹,67,29281
FC大阪,古川 大悟,25,29282
FC大阪,古川 大悟,25,29282
テゲバジャーロ宮崎,山崎 亮平,90,29282
テゲバジャーロ宮崎,山崎 亮平,90,29282
SC相模原,水口 湧斗,14,29283
SC相模原,水口 湧斗,14,29283
奈良クラブ,西田 恵,90,29283
奈良クラブ,西田 恵,90,29283
奈良クラブ,酒井 達磨,68,29283
奈良クラブ,酒井 達磨,68,29283
ヴァンラーレ八戸,オリオラ サンデー,36,29284
ヴァンラーレ八戸,オリオラ サンデー,36,29284
FC岐阜,山内 寛史,56,29285
FC岐阜,山内 寛史,56,29285
いわてグルージャ盛岡,佐藤 未勇,71,29285
いわてグルージャ盛岡,佐藤 未勇,71,29285
いわてグルージャ盛岡,加々美 登生,45,29285
いわてグルージャ盛岡,加々美 登生,45,29285
愛媛FC,オウンゴール,57,29286
愛媛FC,オウンゴール,57,29286
福島ユナイテッドFC,大森 博,89,29286
福島ユナイテッドFC,大森 博,89,29286
福島ユナイテッドFC,森 晃太,29,29286
福島ユナイテッドFC,森 晃太,29,29286
福島ユナイテッドFC,雪江 悠人,24,29286
福島ユナイテッドFC,雪江 悠人,43,29286
福島ユナイテッドFC,雪江 悠人,24,29286
福島ユナイテッドFC,雪江 悠人,43,29286
AC長野パルセイロ,山本 大貴,7,29287
AC長野パルセイロ,山本 大貴,7,29287
AC長野パルセイロ,近藤 貴司,33,29287
AC長野パルセイロ,近藤 貴司,33,29287
ギラヴァンツ北九州,前川 大河,52,29287
ギラヴァンツ北九州,前川 大河,52,29287
ギラヴァンツ北九州,高 昇辰,40,29287
ギラヴァンツ北九州,高 昇辰,40,29287
アスルクラロ沼津,附木 雄也,72,29288
アスルクラロ沼津,附木 雄也,72,29288
カマタマーレ讃岐,下川 太陽,24,29288
カマタマーレ讃岐,下川 太陽,24,29288
カマタマーレ讃岐,吉田 源太郎,37,29288
カマタマーレ讃岐,吉田 源太郎,37,29288
FC琉球,中野 克哉,25,29289
FC琉球,中野 克哉,25,29289
FC琉球,阿部 拓馬,29,29289
FC琉球,阿部 拓馬,29,29289
ガイナーレ鳥取,牛之濵 拓,42,29289
ガイナーレ鳥取,牛之濵 拓,62,29289
ガイナーレ鳥取,牛之濵 拓,42,29289
ガイナーレ鳥取,牛之濵 拓,62,29289
ガイナーレ鳥取,田中 恵太,15,29289
ガイナーレ鳥取,田中 恵太,15,29289
FC今治,三門 雄大,63,29290
FC今治,三門 雄大,63,29290
FC今治,新井 光,80,29290
FC今治,新井 光,80,29290
鹿児島ユナイテッドFC,端戸 仁,9,29290
鹿児島ユナイテッドFC,端戸 仁,9,29290
FC今治,阪野 豊史,39,29291
FC今治,阪野 豊史,45,29291
FC今治,阪野 豊史,59,29291
FC今治,阪野 豊史,39,29291
FC今治,阪野 豊史,45,29291
FC今治,阪野 豊史,59,29291
FC大阪,谷口 智紀,6,29291
FC大阪,谷口 智紀,6,29291
FC岐阜,窪田 稜,68,29292
FC岐阜,窪田 稜,68,29292
AC長野パルセイロ,船橋 勇真,70,29293
AC長野パルセイロ,船橋 勇真,70,29293
Y.S.C.C.横浜,萱沼 優聖,90,29293
Y.S.C.C.横浜,萱沼 優聖,90,29293
ガイナーレ鳥取,大久保 優,90,29295
ガイナーレ鳥取,大久保 優,90,29295
ガイナーレ鳥取,小澤 秀充,89,29295
ガイナーレ鳥取,小澤 秀充,89,29295
奈良クラブ,西田 恵,77,29295
奈良クラブ,西田 恵,77,29295
ヴァンラーレ八戸,妹尾 直哉,71,29297
ヴァンラーレ八戸,妹尾 直哉,71,29297
ヴァンラーレ八戸,相田 勇樹,90,29297
ヴァンラーレ八戸,相田 勇樹,90,29297
愛媛FC,菊地 俊介,73,29297
愛媛FC,菊地 俊介,73,29297
ギラヴァンツ北九州,中山 雄希,61,29298
ギラヴァンツ北九州,中山 雄希,61,29298
福島ユナイテッドFC,森 晃太,35,29298
福島ユナイテッドFC,森 晃太,35,29298
福島ユナイテッドFC,雪江 悠人,54,29298
福島ユナイテッドFC,雪江 悠人,54,29298
カターレ富山,マテウス レイリア,41,29299
カターレ富山,マテウス レイリア,71,29299
カターレ富山,マテウス レイリア,76,29299
カターレ富山,マテウス レイリア,41,29299
カターレ富山,マテウス レイリア,71,29299
カターレ富山,マテウス レイリア,76,29299
カターレ富山,伊藤 拓巳,39,29299
カターレ富山,伊藤 拓巳,39,29299
カターレ富山,吉平 翼,79,29299
カターレ富山,吉平 翼,79,29299
カターレ富山,松岡 大智,81,29299
カターレ富山,松岡 大智,81,29299
鹿児島ユナイテッドFC,端戸 仁,69,29300
鹿児島ユナイテッドFC,端戸 仁,69,29300
鹿児島ユナイテッドFC,米澤 令衣,65,29300
鹿児島ユナイテッドFC,米澤 令衣,65,29300
いわてグルージャ盛岡,上笹貫 剣,90,29302
いわてグルージャ盛岡,上笹貫 剣,90,29302
奈良クラブ,浅川 隼人,44,29304
奈良クラブ,浅川 隼人,44,29304
AC長野パルセイロ,山本 大貴,66,29305
AC長野パルセイロ,山本 大貴,66,29305
AC長野パルセイロ,高橋 耕平,56,29305
AC長野パルセイロ,高橋 耕平,56,29305
テゲバジャーロ宮崎,南野 遥海,27,29305
テゲバジャーロ宮崎,南野 遥海,27,29305
テゲバジャーロ宮崎,山崎 亮平,73,29305
テゲバジャーロ宮崎,山崎 亮平,73,29305
Y.S.C.C.横浜,松村 航希,8,29306
Y.S.C.C.横浜,松村 航希,8,29306
カターレ富山,アルトゥール シルバ,90,29306
カターレ富山,アルトゥール シルバ,90,29306
カターレ富山,高橋 駿太,45,29306
カターレ富山,高橋 駿太,45,29306
FC今治,下口 稚葉,83,29307
FC今治,下口 稚葉,83,29307
FC今治,安藤 一哉,76,29307
FC今治,安藤 一哉,76,29307
FC今治,新井 光,80,29307
FC今治,新井 光,80,29307
アスルクラロ沼津,ブラウン ノア 賢信,74,29307
アスルクラロ沼津,ブラウン ノア 賢信,74,29307
アスルクラロ沼津,附木 雄也,44,29307
アスルクラロ沼津,附木 雄也,44,29307
ギラヴァンツ北九州,平山 駿,88,29308
ギラヴァンツ北九州,平山 駿,88,29308
FC大阪,田中 直基,31,29309
FC大阪,田中 直基,31,29309
愛媛FC,曽根田 穣,15,29309
愛媛FC,曽根田 穣,15,29309
愛媛FC,菊地 俊介,90,29309
愛媛FC,菊地 俊介,90,29309
ガイナーレ鳥取,普光院 誠,56,29310
ガイナーレ鳥取,普光院 誠,56,29310
鹿児島ユナイテッドFC,山本 駿亮,76,29310
鹿児島ユナイテッドFC,山本 駿亮,76,29310
ヴァンラーレ八戸,オリオラ サンデー,63,29669
ヴァンラーレ八戸,オリオラ サンデー,63,29669
大宮アルディージャ,中野 誠也,76,29669
大宮アルディージャ,中野 誠也,76,29669
大宮アルディージャ,泉 柊椰,11,29669
大宮アルディージャ,泉 柊椰,64,29669
大宮アルディージャ,泉 柊椰,11,29669
大宮アルディージャ,泉 柊椰,64,29669
大宮アルディージャ,茂木 力也,57,29669
大宮アルディージャ,茂木 力也,57,29669
FC琉球,幸喜 祐心,15,29670
FC琉球,幸喜 祐心,15,29670
FC琉球,白井 陽斗,34,29670
FC琉球,白井 陽斗,34,29670
奈良クラブ,百田 真登,83,29670
奈良クラブ,百田 真登,83,29670
SC相模原,綿引 康,79,29671
SC相模原,綿引 康,79,29671
FC岐阜,田口 裕也,71,29672
FC岐阜,田口 裕也,71,29672
FC岐阜,荒木 大吾,62,29672
FC岐阜,荒木 大吾,62,29672
FC岐阜,藤岡 浩介,21,29672
FC岐阜,藤岡 浩介,78,29672
FC岐阜,藤岡 浩介,21,29672
FC岐阜,藤岡 浩介,78,29672
福島ユナイテッドFC,堂鼻 起暉,14,29672
福島ユナイテッドFC,堂鼻 起暉,14,29672
FC今治,マルクス ヴィニシウス,42,29673
FC今治,マルクス ヴィニシウス,42,29673
Y.S.C.C.横浜,萱沼 優聖,29,29674
Y.S.C.C.横浜,萱沼 優聖,29,29674
カターレ富山,碓井 聖生,16,29674
カターレ富山,碓井 聖生,16,29674
アスルクラロ沼津,安在 達弥,74,29675
アスルクラロ沼津,安在 達弥,90,29675
アスルクラロ沼津,安在 達弥,74,29675
アスルクラロ沼津,安在 達弥,90,29675
アスルクラロ沼津,森 夢真,55,29675
アスルクラロ沼津,森 夢真,55,29675
いわてグルージャ盛岡,西 大伍,8,29676
いわてグルージャ盛岡,西 大伍,8,29676
カマタマーレ讃岐,吉田 源太郎,59,29676
カマタマーレ讃岐,吉田 源太郎,59,29676
テゲバジャーロ宮崎,吉澤 柊,58,29677
テゲバジャーロ宮崎,吉澤 柊,58,29677
松本山雅FC,オウンゴール,37,29677
松本山雅FC,オウンゴール,37,29677
松本山雅FC,樋口 大輝,15,29677
松本山雅FC,樋口 大輝,15,29677
AC長野パルセイロ,忽那 喬司,85,29678
AC長野パルセイロ,忽那 喬司,85,29678
FC大阪,武 颯,83,29678
FC大阪,武 颯,83,29678
FC大阪,齊藤 隆成,67,29678
FC大阪,齊藤 隆成,67,29678
大宮アルディージャ,下口 稚葉,45,29679
大宮アルディージャ,下口 稚葉,45,29679
SC相模原,岩上 祐三,30,29680
SC相模原,岩上 祐三,30,29680
アスルクラロ沼津,和田 育,16,29681
アスルクラロ沼津,和田 育,74,29681
アスルクラロ沼津,和田 育,16,29681
アスルクラロ沼津,和田 育,74,29681
アスルクラロ沼津,持井 響太,61,29681
アスルクラロ沼津,持井 響太,61,29681
アスルクラロ沼津,森 夢真,52,29681
アスルクラロ沼津,森 夢真,52,29681
いわてグルージャ盛岡,オタボー ケネス,34,29683
いわてグルージャ盛岡,オタボー ケネス,34,29683
ギラヴァンツ北九州,高 昇辰,15,29683
ギラヴァンツ北九州,高 昇辰,15,29683
テゲバジャーロ宮崎,吉澤 柊,42,29684
テゲバジャーロ宮崎,吉澤 柊,42,29684
福島ユナイテッドFC,大関 友翔,38,29684
福島ユナイテッドFC,大関 友翔,38,29684
福島ユナイテッドFC,矢島 輝一,14,29684
福島ユナイテッドFC,矢島 輝一,14,29684
FC琉球,白井 陽斗,61,29685
FC琉球,白井 陽斗,86,29685
FC琉球,白井 陽斗,61,29685
FC琉球,白井 陽斗,86,29685
松本山雅FC,村越 凱光,50,29685
松本山雅FC,村越 凱光,50,29685
松本山雅FC,野々村 鷹人,90,29685
松本山雅FC,野々村 鷹人,90,29685
FC大阪,下澤 悠太,53,29686
FC大阪,下澤 悠太,53,29686
FC大阪,秋山 拓也,39,29686
FC大阪,秋山 拓也,39,29686
FC今治,オウンゴール,22,29687
FC今治,オウンゴール,22,29687
FC今治,マルクス ヴィニシウス,5,29687
FC今治,マルクス ヴィニシウス,5,29687
FC今治,阪野 豊史,45,29687
FC今治,阪野 豊史,45,29687
ツエーゲン金沢,杉浦 恭平,74,29687
ツエーゲン金沢,杉浦 恭平,74,29687
AC長野パルセイロ,浮田 健誠,90,29688
AC長野パルセイロ,浮田 健誠,90,29688
奈良クラブ,嫁阪 翔太,53,29688
奈良クラブ,嫁阪 翔太,53,29688
Y.S.C.C.横浜,山本 凌太郎,49,29689
Y.S.C.C.横浜,山本 凌太郎,49,29689
松本山雅FC,浅川 隼人,79,29689
松本山雅FC,浅川 隼人,79,29689
AC長野パルセイロ,忽那 喬司,27,29690
AC長野パルセイロ,忽那 喬司,27,29690
SC相模原,ブルーノ サントス,87,29690
SC相模原,ブルーノ サントス,87,29690
カターレ富山,吉平 翼,60,29691
カターレ富山,吉平 翼,60,29691
奈良クラブ,百田 真登,41,29691
奈良クラブ,百田 真登,41,29691
FC大阪,オウンゴール,73,29692
FC大阪,オウンゴール,81,29692
FC大阪,オウンゴール,73,29692
FC大阪,オウンゴール,81,29692
FC大阪,島田 拓海,70,29692
FC大阪,島田 拓海,70,29692
FC大阪,田中 直基,28,29692
FC大阪,田中 直基,28,29692
FC大阪,秋山 拓也,6,29692
FC大阪,秋山 拓也,6,29692
FC大阪,齊藤 隆成,57,29692
