match_card_id,team,match_date,team_core_score,team_momentum,team_stability,core_player_count,available_player_count
26830,ツエーゲン金沢,,0.511427,0.444488,0.636364,9,17
26830,ブラウブリッツ秋田,,0.703063,0.631074,0.818182,13,18
26831,いわてグルージャ盛岡,,0.665887,0.57333,0.636364,12,18
26831,ファジアーノ岡山,,0.675386,0.616022,0.909091,11,17
26832,V・ファーレン長崎,,0.705525,0.654457,0.818182,13,17
26832,東京ヴェルディ,,0.680548,0.584775,0.818182,12,18
26833,FC琉球,,0.684352,0.645278,1.0,14,16
26833,ヴァンフォーレ甲府,,0.731829,0.668176,0.545455,13,18
26834,アルビレックス新潟,,0.654429,0.61037,0.818182,11,18
26834,徳島ヴォルティス,,0.631165,0.547772,0.727273,11,18
26835,大宮アルディージャ,,0.671968,0.604028,0.818182,11,18
26835,横浜FC,,0.729375,0.666194,0.636364,13,18
26836,FC町田ゼルビア,,0.53277,0.467438,0.818182,8,18
26836,大分トリニータ,,0.743534,0.677586,0.909091,14,18
26837,ツエーゲン金沢,,0.658921,0.617098,0.818182,11,16
26837,ベガルタ仙台,,0.743526,0.689756,0.818182,13,18
26838,モンテディオ山形,,0.689252,0.622716,1.0,12,18
26838,レノファ山口FC,,0.696605,0.632599,0.818182,12,18
26839,ブラウブリッツ秋田,,0.655694,0.575627,0.909091,12,17
26839,水戸ホーリーホック,,0.650556,0.575426,0.545455,11,18
26840,ザスパクサツ群馬,,0.61973,0.56459,0.818182,10,17
26840,ジェフユナイテッド千葉,,0.613449,0.551667,0.818182,11,18
26841,ロアッソ熊本,,0.700231,0.614182,0.818182,11,18
26841,栃木SC,,0.715669,0.651955,0.909091,13,18
26842,いわてグルージャ盛岡,,0.678688,0.596691,0.454545,12,18
26842,ブラウブリッツ秋田,,0.527083,0.43663,0.545455,7,18
26843,東京ヴェルディ,,0.644329,0.570778,0.363636,10,18
26843,水戸ホーリーホック,,0.506196,0.435679,0.272727,8,15
26844,ザスパクサツ群馬,,0.663094,0.611596,0.818182,12,17
26844,横浜FC,,0.627245,0.559639,0.636364,10,17
26845,ロアッソ熊本,,0.631443,0.554093,0.909091,10,18
26845,ヴァンフォーレ甲府,,0.642191,0.550543,0.818182,11,18
26846,ベガルタ仙台,,0.71314,0.637077,0.909091,14,18
26846,大宮アルディージャ,,0.68152,0.620216,1.0,12,18
26847,ツエーゲン金沢,,0.751551,0.706528,0.909091,13,18
26847,モンテディオ山形,,0.680702,0.621494,1.0,11,18
26848,ファジアーノ岡山,,0.697253,0.620543,1.0,11,18
26848,レノファ山口FC,,0.631103,0.556114,0.818182,10,17
26849,FC琉球,,0.726376,0.684487,0.909091,14,17
26849,V・ファーレン長崎,,0.727377,0.661253,0.636364,13,18
26850,アルビレックス新潟,,0.583627,0.522179,0.454545,9,18
26850,栃木SC,,0.712199,0.650384,0.636364,13,18
26851,FC町田ゼルビア,,0.618009,0.57458,0.909091,9,18
26851,ジェフユナイテッド千葉,,0.723356,0.665713,0.818182,12,18
26852,大分トリニータ,,0.698758,0.623256,0.727273,13,18
26852,徳島ヴォルティス,,0.620293,0.554975,0.818182,10,17
26853,ジェフユナイテッド千葉,,0.591119,0.529103,0.636364,11,17
26853,徳島ヴォルティス,,0.6126,0.54409,0.636364,9,18
26854,ファジアーノ岡山,,0.516049,0.396176,0.454545,7,18
26854,横浜FC,,0.581103,0.503549,0.818182,9,17
26855,アルビレックス新潟,,0.648164,0.595105,0.545455,9,18
26855,ロアッソ熊本,,0.619236,0.554123,0.909091,10,17
26856,FC琉球,,0.714823,0.632423,0.636364,12,18
26856,モンテディオ山形,,0.615471,0.549534,0.818182,10,18
26857,ブラウブリッツ秋田,,0.639684,0.568627,0.818182,11,17
26857,栃木SC,,0.651165,0.57133,0.818182,11,18
26858,ザスパクサツ群馬,,0.686227,0.629843,0.727273,13,17
26858,ベガルタ仙台,,0.689306,0.610667,0.545455,11,18
26859,FC町田ゼルビア,,0.643079,0.588364,0.909091,11,18
26859,大宮アルディージャ,,0.60177,0.532144,0.818182,11,16
26860,V・ファーレン長崎,,0.64527,0.541892,0.363636,11,17
26860,ツエーゲン金沢,,0.762924,0.698256,0.636364,14,18
26861,レノファ山口FC,,0.713117,0.627438,0.818182,12,18
26861,水戸ホーリーホック,,0.72294,0.661806,0.272727,14,18
26862,いわてグルージャ盛岡,,0.707623,0.64271,0.636364,13,18
26862,大分トリニータ,,0.703812,0.635679,0.545455,12,18
26863,ヴァンフォーレ甲府,,0.659128,0.601265,0.636364,11,17
26863,東京ヴェルディ,,0.696142,0.608228,0.272727,13,18
26864,いわてグルージャ盛岡,,0.715023,0.631324,0.636364,13,18
26864,アルビレックス新潟,,0.648449,0.594157,0.545455,13,18
26865,FC琉球,,0.715687,0.647611,0.909091,13,18
26865,水戸ホーリーホック,,0.706644,0.623324,0.454545,13,18
26866,ツエーゲン金沢,,0.636836,0.553636,0.727273,10,18
26866,ヴァンフォーレ甲府,,0.666222,0.608493,0.818182,12,18
26867,ジェフユナイテッド千葉,,0.724028,0.661056,0.909091,12,18
26867,ベガルタ仙台,,0.668279,0.579392,0.636364,12,18
26868,モンテディオ山形,,0.675586,0.624321,0.545455,10,18
26868,大宮アルディージャ,,0.673519,0.601285,0.545455,9,18
26869,FC町田ゼルビア,,0.7026,0.651312,0.818182,12,18
26869,横浜FC,,0.609583,0.547343,0.909091,10,17
26870,レノファ山口FC,,0.6325,0.550515,0.818182,10,17
26870,徳島ヴォルティス,,0.694946,0.635253,0.636364,12,18
26871,V・ファーレン長崎,,0.661134,0.566846,0.454545,12,18
26871,栃木SC,,0.561991,0.484417,0.454545,8,17
26872,ブラウブリッツ秋田,,0.711165,0.644145,0.636364,12,18
26872,大分トリニータ,,0.609861,0.531111,0.454545,11,18
26873,ロアッソ熊本,,0.648071,0.58592,0.818182,9,18
26873,東京ヴェルディ,,0.683832,0.611874,0.636364,12,18
26874,ザスパクサツ群馬,,0.719745,0.639599,1.0,12,18
26874,ファジアーノ岡山,,0.633009,0.563824,0.818182,8,18
26875,V・ファーレン長崎,,0.635571,0.560549,0.454545,8,17
26875,ジェフユナイテッド千葉,,0.683719,0.629938,0.909091,12,17
26876,アルビレックス新潟,,0.656998,0.587849,0.727273,11,18
26876,大分トリニータ,,0.626211,0.556657,0.818182,11,18
26877,FC琉球,,0.663264,0.571972,0.818182,12,18
26877,ブラウブリッツ秋田,,0.72412,0.640519,0.818182,12,18
26878,ベガルタ仙台,,0.709498,0.630923,0.727273,12,18
26878,水戸ホーリーホック,,0.680201,0.585309,0.636364,12,18
26879,いわてグルージャ盛岡,,0.680113,0.609177,0.636364,12,17
26879,モンテディオ山形,,0.671489,0.612645,0.727273,11,18
26880,ツエーゲン金沢,,0.729198,0.670228,0.818182,13,18
26880,東京ヴェルディ,,0.699599,0.630383,0.727273,13,18
26881,レノファ山口FC,,0.678472,0.615691,0.545455,11,18
26881,横浜FC,,0.707124,0.639576,0.727273,11,18
26882,ヴァンフォーレ甲府,,0.718858,0.642577,0.727273,12,18
26882,徳島ヴォルティス,,0.698264,0.641213,0.727273,13,18
26883,ザスパクサツ群馬,,0.681669,0.592925,0.818182,10,18
26883,栃木SC,,0.680324,0.617593,0.363636,11,18
26884,FC町田ゼルビア,,0.701605,0.627426,0.818182,12,18
26884,ファジアーノ岡山,,0.733933,0.687705,0.545455,12,18
26885,ロアッソ熊本,,0.69186,0.626719,0.909091,12,18
26885,大宮アルディージャ,,0.707261,0.648022,0.818182,11,17
26886,いわてグルージャ盛岡,,0.659362,0.564681,0.636364,11,17
26886,水戸ホーリーホック,,0.69669,0.609009,0.818182,11,18
26887,ジェフユナイテッド千葉,,0.704931,0.630343,0.727273,12,18
26887,ツエーゲン金沢,,0.72571,0.653475,0.818182,12,18
26888,ザスパクサツ群馬,,0.640612,0.560502,0.636364,13,17
26888,東京ヴェルディ,,0.706605,0.65458,0.636364,14,18
26889,FC町田ゼルビア,,0.693364,0.622099,0.818182,12,18
26889,レノファ山口FC,,0.690054,0.625225,0.818182,12,18
26890,栃木SC,,0.687539,0.629772,0.818182,11,18
26890,横浜FC,,0.728688,0.664177,0.818182,12,18
26891,ヴァンフォーレ甲府,,0.669622,0.58683,0.545455,9,18
26891,大宮アルディージャ,,0.682847,0.606355,0.818182,11,18
26892,FC琉球,,0.637855,0.578583,0.363636,10,18
26892,アルビレックス新潟,,0.671636,0.595815,0.636364,10,18
26893,ブラウブリッツ秋田,,0.757454,0.689648,0.909091,15,18
26893,徳島ヴォルティス,,0.691497,0.624957,0.818182,14,18
26894,ファジアーノ岡山,,0.645265,0.577065,0.818182,10,18
26894,モンテディオ山形,,0.713248,0.648552,0.909091,14,18
26895,V・ファーレン長崎,,0.678056,0.606136,0.636364,14,18
26895,ロアッソ熊本,,0.614072,0.539729,0.909091,9,18
26896,ベガルタ仙台,,0.730247,0.653105,0.727273,14,18
26896,大分トリニータ,,0.586489,0.498764,0.727273,10,18
26897,いわてグルージャ盛岡,,0.64831,0.56162,0.727273,12,18
26897,ジェフユナイテッド千葉,,0.672202,0.585712,0.818182,11,18
26898,モンテディオ山形,,0.721944,0.657389,0.636364,13,18
26898,横浜FC,,0.689352,0.610556,0.636364,11,18
26899,V・ファーレン長崎,,0.676667,0.599259,0.454545,13,18
26899,水戸ホーリーホック,,0.730285,0.655386,0.454545,12,18
26900,FC琉球,,0.651813,0.590923,0.454545,11,18
26900,ザスパクサツ群馬,,0.65233,0.585486,1.0,11,17
26901,大分トリニータ,,0.643742,0.574941,1.0,11,18
26901,大宮アルディージャ,,0.653827,0.564602,0.909091,10,18
26902,ブラウブリッツ秋田,,0.671752,0.586336,0.727273,12,18
26902,東京ヴェルディ,,0.638997,0.556586,0.545455,12,18
26903,ツエーゲン金沢,,0.699707,0.630969,0.818182,12,18
26903,レノファ山口FC,,0.654748,0.587786,0.727273,10,18
26904,ファジアーノ岡山,,0.690733,0.630202,0.818182,12,18
26904,徳島ヴォルティス,,0.757145,0.693549,0.818182,15,18
26905,FC町田ゼルビア,,0.630255,0.561065,0.727273,11,18
26905,ロアッソ熊本,,0.648094,0.586656,0.909091,10,18
26906,ベガルタ仙台,,0.731397,0.664701,0.727273,14,18
26906,栃木SC,,0.655872,0.576623,0.636364,12,18
26907,アルビレックス新潟,,0.658395,0.588142,0.545455,12,18
26907,ヴァンフォーレ甲府,,0.714977,0.625824,0.272727,13,18
26908,V・ファーレン長崎,,0.722052,0.64216,0.363636,13,18
26908,ファジアーノ岡山,,0.720386,0.646142,0.454545,12,18
26909,ベガルタ仙台,,0.707492,0.649762,1.0,11,18
26909,徳島ヴォルティス,,0.680779,0.60167,0.727273,12,18
26910,ザスパクサツ群馬,,0.77392,0.720668,0.909091,12,18
26910,ブラウブリッツ秋田,,0.718403,0.647102,0.727273,12,18
26911,ジェフユナイテッド千葉,,0.717083,0.64212,0.818182,13,18
26911,モンテディオ山形,,0.742762,0.674747,0.727273,16,18
26912,FC町田ゼルビア,,0.626687,0.570006,0.909091,10,18
26912,東京ヴェルディ,,0.715602,0.657963,0.454545,14,18
26913,ヴァンフォーレ甲府,,0.686075,0.592126,0.818182,12,18
26913,横浜FC,,0.695599,0.617483,0.727273,12,18
26914,アルビレックス新潟,,0.691427,0.598707,0.272727,13,18
26914,水戸ホーリーホック,,0.685957,0.614219,0.545455,12,18
26915,ツエーゲン金沢,,0.635795,0.560645,0.818182,10,18
26915,大分トリニータ,,0.717099,0.648432,0.454545,12,18
26916,FC琉球,,0.743287,0.683088,0.818182,13,18
26916,レノファ山口FC,,0.642531,0.556802,0.727273,12,18
26917,大宮アルディージャ,,0.663387,0.582724,1.0,11,18
26917,栃木SC,,0.671535,0.619923,0.909091,11,18
26918,いわてグルージャ盛岡,,0.661821,0.593383,0.636364,12,18
26918,ロアッソ熊本,,0.691373,0.629302,0.909091,13,18
26919,ザスパクサツ群馬,,0.755772,0.688636,1.0,14,18
26919,レノファ山口FC,,0.662299,0.584432,1.0,11,18
26920,モンテディオ山形,,0.683387,0.59733,0.909091,15,18
26920,東京ヴェルディ,,0.689591,0.61683,0.454545,11,18
26921,V・ファーレン長崎,,0.657137,0.573849,0.545455,13,18
26921,横浜FC,,0.646944,0.568753,0.818182,10,18
26922,FC町田ゼルビア,,0.614244,0.563429,0.818182,9,18
26922,ブラウブリッツ秋田,,0.650278,0.574799,0.909091,11,18
26923,ジェフユナイテッド千葉,,0.699352,0.62163,0.909091,12,18
26923,ロアッソ熊本,,0.720424,0.647451,0.909091,13,18
26924,アルビレックス新潟,,0.697801,0.626222,0.727273,13,18
26924,大宮アルディージャ,,0.66885,0.594182,1.0,11,18
26925,ファジアーノ岡山,,0.724792,0.652694,0.727273,12,18
26925,ベガルタ仙台,,0.666011,0.589336,0.909091,11,18
26926,いわてグルージャ盛岡,,0.699568,0.65184,0.727273,14,18
26926,ツエーゲン金沢,,0.734329,0.674651,0.909091,12,18
26927,FC琉球,,0.663318,0.590435,0.727273,11,18
26927,栃木SC,,0.648264,0.567657,0.454545,10,18
26928,徳島ヴォルティス,,0.660525,0.585179,0.818182,11,18
26928,水戸ホーリーホック,,0.664992,0.591188,0.727273,12,18
26929,ヴァンフォーレ甲府,,0.714205,0.645299,0.727273,14,18
26929,大分トリニータ,,0.728179,0.668284,0.454545,13,18
26930,アルビレックス新潟,,0.663681,0.599957,0.545455,13,18
26930,モンテディオ山形,,0.692006,0.621031,0.818182,12,18
26931,ザスパクサツ群馬,,0.762762,0.678562,0.454545,13,18
26931,大宮アルディージャ,,0.703364,0.638,1.0,12,18
26932,ヴァンフォーレ甲府,,0.72954,0.648758,0.909091,14,18
26932,栃木SC,,0.473318,0.395488,0.454545,7,17
26933,FC町田ゼルビア,,0.709452,0.654645,0.636364,12,18
26933,徳島ヴォルティス,,0.720054,0.668978,0.909091,13,18
26934,FC琉球,,0.567747,0.498552,0.636364,8,18
26934,横浜FC,,0.671736,0.604398,0.818182,11,18
26935,V・ファーレン長崎,,0.706088,0.637645,0.727273,12,18
26935,大分トリニータ,,0.710586,0.634451,0.909091,13,18
26936,ブラウブリッツ秋田,,0.703465,0.638012,0.909091,12,18
26936,ロアッソ熊本,,0.652701,0.578741,0.909091,12,18
26937,ベガルタ仙台,,0.66267,0.578901,0.545455,10,18
26937,東京ヴェルディ,,0.693711,0.619571,0.818182,13,18
26938,ジェフユナイテッド千葉,,0.675386,0.589568,0.818182,11,18
26938,水戸ホーリーホック,,0.687431,0.613306,0.636364,12,18
26939,ツエーゲン金沢,,0.704498,0.627978,1.0,13,18
26939,ファジアーノ岡山,,0.749174,0.68696,0.909091,13,18
26940,いわてグルージャ盛岡,,0.737739,0.671238,0.727273,14,18
26940,レノファ山口FC,,0.649182,0.584364,0.909091,11,18
26941,ザスパクサツ群馬,,0.718873,0.625414,0.818182,13,18
26941,ロアッソ熊本,,0.675363,0.625441,0.909091,11,18
26942,ジェフユナイテッド千葉,,0.663488,0.59425,0.909091,10,18
26942,ブラウブリッツ秋田,,0.669244,0.595256,0.909091,10,18
26943,アルビレックス新潟,,0.636944,0.572685,0.454545,10,18
26943,ベガルタ仙台,,0.679591,0.59196,0.636364,12,18
26944,V・ファーレン長崎,,0.734668,0.666077,0.727273,13,18
26944,徳島ヴォルティス,,0.654823,0.579552,0.818182,11,18
26945,いわてグルージャ盛岡,,0.715285,0.638052,0.727273,12,18
26945,東京ヴェルディ,,0.704576,0.641781,0.727273,14,18
26946,レノファ山口FC,,0.778827,0.722191,0.818182,14,18
26946,大宮アルディージャ,,0.607022,0.525247,0.727273,10,18
26947,モンテディオ山形,,0.671412,0.603991,1.0,11,18
26947,水戸ホーリーホック,,0.703789,0.624707,0.545455,15,18
26948,FC町田ゼルビア,,0.647716,0.574784,0.818182,10,18
26948,栃木SC,,0.66287,0.612556,0.545455,10,18
26949,大分トリニータ,,0.645463,0.562043,0.909091,10,18
26949,横浜FC,,0.649784,0.570059,0.909091,10,18
26950,ファジアーノ岡山,,0.719676,0.646426,0.818182,12,18
26950,ヴァンフォーレ甲府,,0.621968,0.535542,0.909091,11,18
26951,FC琉球,,0.700934,0.646886,0.818182,12,18
26951,ツエーゲン金沢,,0.617554,0.534719,0.818182,9,18
26952,V・ファーレン長崎,,0.681944,0.581241,0.818182,12,18
26952,レノファ山口FC,,0.701373,0.61067,0.727273,11,18
26953,アルビレックス新潟,,0.653495,0.58825,0.818182,12,18
26953,東京ヴェルディ,,0.702924,0.629701,1.0,13,18
26954,栃木SC,,0.713495,0.648306,0.909091,13,18
26954,水戸ホーリーホック,,0.694452,0.619071,0.727273,13,18
26955,ベガルタ仙台,,0.660478,0.582142,0.636364,10,18
26955,ロアッソ熊本,,0.677554,0.628793,1.0,11,18
26956,FC琉球,,0.727431,0.669046,1.0,14,18
26956,ジェフユナイテッド千葉,,0.685602,0.618775,0.909091,11,18
26957,FC町田ゼルビア,,0.675748,0.615299,0.727273,11,18
26957,ヴァンフォーレ甲府,,0.520093,0.449449,0.272727,6,17
26958,ツエーゲン金沢,,0.673642,0.598966,0.909091,10,18
26958,横浜FC,,0.711481,0.646389,0.818182,11,18
26959,ファジアーノ岡山,,0.726698,0.65184,0.727273,13,18
26959,ブラウブリッツ秋田,,0.605077,0.523358,0.818182,9,17
26960,モンテディオ山形,,0.669769,0.604198,0.909091,11,18
26960,大分トリニータ,,0.668981,0.5835,0.909091,11,18
26961,いわてグルージャ盛岡,,0.735957,0.664654,0.818182,10,18
26961,ザスパクサツ群馬,,0.728233,0.64717,0.818182,12,18
26962,大宮アルディージャ,,0.668333,0.611256,0.909091,11,18
26962,徳島ヴォルティス,,0.630571,0.557025,0.909091,10,18
26963,ブラウブリッツ秋田,,0.618233,0.559361,0.818182,10,18
26963,ベガルタ仙台,,0.659406,0.588219,0.909091,11,18
26964,モンテディオ山形,,0.673086,0.600932,1.0,11,18
26964,徳島ヴォルティス,,0.689136,0.645346,0.909091,11,18
26965,ザスパクサツ群馬,,0.69713,0.61683,1.0,12,18
26965,水戸ホーリーホック,,0.654977,0.575602,0.727273,10,18
26966,V・ファーレン長崎,,0.615174,0.52342,0.636364,9,17
26966,大宮アルディージャ,,0.671983,0.605284,1.0,11,18
26967,ファジアーノ岡山,,0.634761,0.533784,0.454545,11,18
26967,東京ヴェルディ,,0.7176,0.644756,0.909091,13,18
26968,いわてグルージャ盛岡,,0.657708,0.562861,0.363636,11,18
26968,ヴァンフォーレ甲府,,0.656852,0.585981,0.181818,10,18
26969,FC町田ゼルビア,,0.625185,0.55266,0.909091,10,18
26969,アルビレックス新潟,,0.715085,0.659022,0.727273,13,18
26970,ツエーゲン金沢,,0.661597,0.572198,0.909091,11,18
26970,栃木SC,,0.725139,0.655435,0.727273,15,18
26971,ジェフユナイテッド千葉,,0.716304,0.661932,0.909091,12,18
26971,レノファ山口FC,,0.708441,0.62696,1.0,12,18
26972,ロアッソ熊本,,0.684784,0.623549,1.0,11,18
26972,横浜FC,,0.662446,0.574262,0.545455,10,17
26973,FC琉球,,0.701265,0.620438,0.909091,12,18
26973,大分トリニータ,,0.741574,0.677667,0.636364,12,18
26974,FC岐阜,,0.232515,0.210031,0.090909,3,7
26974,Y.S.C.C.横浜,,0.424846,0.344167,0.454545,6,14
26975,ガイナーレ鳥取,,0.518688,0.469432,0.454545,9,13
26975,藤枝MYFC,,0.42429,0.401969,0.363636,9,9
26976,SC相模原,,0.295455,0.280651,0.181818,5,7
26976,アスルクラロ沼津,,0.553434,0.504836,0.636364,10,15
26977,FC今治,,0.430409,0.394176,0.272727,7,10
26977,福島ユナイテッドFC,,0.486281,0.422136,0.454545,8,13
26978,テゲバジャーロ宮崎,,0.333642,0.304213,0.272727,6,8
26978,ヴァンラーレ八戸,,0.440772,0.427469,0.454545,8,9
26979,いわきFC,,0.0,0.0,0.0,0,0
26979,鹿児島ユナイテッドFC,,0.257623,0.227099,0.272727,5,7
26980,カマタマーレ讃岐,,0.44296,0.403464,0.272727,7,12
26980,松本山雅FC,,0.507639,0.471844,0.454545,10,13
26981,AC長野パルセイロ,,0.528225,0.496747,0.454545,9,12
26981,ギラヴァンツ北九州,,0.301713,0.227531,0.181818,4,11
26982,カターレ富山,,0.487014,0.457546,0.454545,8,12
26982,愛媛FC,,0.282894,0.23725,0.181818,4,9
26983,アスルクラロ沼津,,0.641204,0.581796,0.909091,10,18
26983,福島ユナイテッドFC,,0.665679,0.592284,1.0,11,18
26984,AC長野パルセイロ,,0.690764,0.642046,0.909091,12,18
26984,藤枝MYFC,,0.706188,0.653525,1.0,12,18
26985,FC岐阜,,0.761111,0.698759,0.909091,13,17
26985,愛媛FC,,0.655918,0.588901,0.909091,11,18
26986,SC相模原,,0.721512,0.652951,1.0,12,18
26986,いわきFC,,0.638889,0.611111,1.0,11,17
26987,Y.S.C.C.横浜,,0.665116,0.585373,1.0,10,18
26987,松本山雅FC,,0.61554,0.550182,0.818182,10,16
26988,FC今治,,0.611165,0.543182,0.545455,10,15
26988,カターレ富山,,0.654738,0.597179,0.818182,12,18
26989,ギラヴァンツ北九州,,0.607461,0.520738,1.0,9,18
26989,テゲバジャーロ宮崎,,0.711273,0.645077,1.0,11,18
26990,ヴァンラーレ八戸,,0.779059,0.733469,0.818182,14,17
26990,鹿児島ユナイテッドFC,,0.639676,0.591309,0.909091,12,17
26991,カマタマーレ讃岐,,0.589228,0.529309,0.818182,9,18
26991,ガイナーレ鳥取,,0.643812,0.599068,0.909091,11,17
26992,SC相模原,,0.671898,0.62338,0.545455,12,16
26992,テゲバジャーロ宮崎,,0.694614,0.646765,0.818182,12,15
26993,松本山雅FC,,0.700075,0.642915,0.545455,11,18
26993,鹿児島ユナイテッドFC,,0.646713,0.601151,0.909091,12,18
26994,ヴァンラーレ八戸,,0.754969,0.703818,0.818182,13,17
26994,藤枝MYFC,,0.711852,0.659713,0.909091,12,18
26995,Y.S.C.C.横浜,,0.596528,0.526549,0.909091,9,16
26995,福島ユナイテッドFC,,0.628117,0.553114,0.909091,10,18
26996,FC岐阜,,0.77412,0.697333,1.0,12,18
26996,アスルクラロ沼津,,0.696227,0.63288,0.636364,11,18
26997,FC今治,,0.745147,0.684562,0.909091,14,17
26997,ガイナーレ鳥取,,0.680008,0.61384,0.727273,11,18
26998,AC長野パルセイロ,,0.692006,0.633068,0.727273,12,17
26998,カマタマーレ讃岐,,0.634715,0.566454,0.909091,10,18
26999,カターレ富山,,0.6825,0.618753,0.909091,11,18
26999,ギラヴァンツ北九州,,0.590872,0.514614,0.909091,9,17
27000,いわきFC,,0.619167,0.601389,1.0,11,17
27000,愛媛FC,,0.545569,0.498246,0.636364,8,14
27001,Y.S.C.C.横浜,,0.668187,0.594031,0.818182,11,18
27001,愛媛FC,,0.663081,0.615013,0.818182,12,18
27002,カマタマーレ讃岐,,0.600149,0.53757,0.636364,10,16
27002,藤枝MYFC,,0.722119,0.633097,0.818182,11,18
27003,アスルクラロ沼津,,0.578241,0.516056,0.545455,9,15
27003,ヴァンラーレ八戸,,0.709959,0.627119,0.636364,12,18
27004,AC長野パルセイロ,,0.694841,0.640376,0.909091,12,18
27004,福島ユナイテッドFC,,0.530167,0.475285,0.818182,8,16
27005,いわきFC,,0.629105,0.606358,1.0,11,18
27005,カターレ富山,,0.716049,0.642071,0.818182,11,18
27006,SC相模原,,0.731839,0.666579,0.727273,13,18
27006,松本山雅FC,,0.598945,0.516788,0.636364,10,17
27007,テゲバジャーロ宮崎,,0.718452,0.631918,0.818182,13,18
27007,鹿児島ユナイテッドFC,,0.672027,0.633552,1.0,12,18
27008,FC今治,,0.689869,0.622552,0.818182,10,17
27008,ギラヴァンツ北九州,,0.672482,0.595361,0.909091,13,18
27009,FC岐阜,,0.615815,0.514183,0.454545,10,18
27009,ガイナーレ鳥取,,0.609859,0.583418,0.727273,9,16
27010,アスルクラロ沼津,,0.590077,0.530664,0.545455,10,18
27010,ギラヴァンツ北九州,,0.686489,0.614637,1.0,13,18
27011,Y.S.C.C.横浜,,0.698568,0.63206,0.909091,10,17
27011,ガイナーレ鳥取,,0.765895,0.719785,0.636364,14,17
27012,FC今治,,0.604666,0.516782,0.636364,9,18
27012,ヴァンラーレ八戸,,0.690231,0.617498,0.545455,10,18
27013,藤枝MYFC,,0.679082,0.596279,1.0,11,17
27013,鹿児島ユナイテッドFC,,0.668194,0.623181,1.0,11,18
27014,AC長野パルセイロ,,0.610975,0.541805,0.727273,10,16
27014,いわきFC,,0.576021,0.551448,0.818182,10,18
27015,FC岐阜,,0.572099,0.482443,0.272727,7,18
27015,カターレ富山,,0.667917,0.601681,0.909091,11,17
27016,カマタマーレ讃岐,,0.557204,0.484016,0.909091,8,16
27016,福島ユナイテッドFC,,0.561636,0.516526,1.0,9,18
27017,テゲバジャーロ宮崎,,0.657307,0.577719,0.909091,10,17
27017,松本山雅FC,,0.66258,0.592195,0.909091,11,18
27018,SC相模原,,0.693418,0.617827,0.636364,12,18
27018,愛媛FC,,0.698086,0.641404,0.909091,12,18
27019,AC長野パルセイロ,,0.653711,0.589835,0.909091,10,17
27019,Y.S.C.C.横浜,,0.605648,0.546218,0.636364,10,17
27020,ガイナーレ鳥取,,0.732523,0.648148,1.0,14,18
27020,鹿児島ユナイテッドFC,,0.633158,0.57904,0.909091,10,18
27021,カマタマーレ讃岐,,0.635221,0.589225,0.909091,11,17
27021,ヴァンラーレ八戸,,0.703948,0.647486,0.909091,13,18
27022,SC相模原,,0.612055,0.526127,0.545455,10,17
27022,福島ユナイテッドFC,,0.594051,0.552343,0.909091,11,18
27023,FC今治,,0.597173,0.544049,1.0,10,17
27023,いわきFC,,0.60072,0.566212,1.0,10,18
27024,アスルクラロ沼津,,0.684273,0.620644,0.727273,13,17
27024,テゲバジャーロ宮崎,,0.642441,0.560264,0.636364,9,18
27025,カターレ富山,,0.646188,0.582037,0.818182,11,17
27025,藤枝MYFC,,0.694329,0.629444,0.818182,12,18
27026,FC岐阜,,0.662294,0.597517,1.0,8,18
27026,松本山雅FC,,0.657744,0.572001,0.727273,12,18
27027,ギラヴァンツ北九州,,0.684715,0.615739,0.818182,12,18
27027,愛媛FC,,0.69758,0.641079,1.0,13,18
27028,いわきFC,,0.668472,0.617644,0.727273,10,18
27028,ヴァンラーレ八戸,,0.614228,0.546708,0.636364,12,17
27029,FC今治,,0.690486,0.641954,1.0,11,18
27029,テゲバジャーロ宮崎,,0.624306,0.527556,0.818182,9,18
27030,カターレ富山,,0.654653,0.593861,1.0,11,17
27030,ガイナーレ鳥取,,0.744815,0.666241,0.818182,14,18
27031,愛媛FC,,0.660965,0.589142,0.727273,12,17
27031,福島ユナイテッドFC,,0.575694,0.538693,0.636364,9,14
27032,ギラヴァンツ北九州,,0.556775,0.474548,0.636364,10,18
27032,藤枝MYFC,,0.760496,0.70695,0.909091,14,18
27033,SC相模原,,0.667449,0.599595,0.636364,10,18
27033,Y.S.C.C.横浜,,0.610471,0.51563,0.636364,10,17
27034,AC長野パルセイロ,,0.702461,0.612238,0.818182,11,18
27034,鹿児島ユナイテッドFC,,0.74079,0.683934,0.818182,11,16
27035,FC岐阜,,0.729722,0.661539,0.727273,15,18
27035,カマタマーレ讃岐,,0.730059,0.694662,0.818182,14,18
27036,アスルクラロ沼津,,0.64875,0.612853,0.727273,11,17
27036,松本山雅FC,,0.636613,0.575387,1.0,11,17
27037,AC長野パルセイロ,,0.725309,0.649664,0.909091,12,18
27037,アスルクラロ沼津,,0.674322,0.638369,0.818182,12,17
27038,SC相模原,,0.624833,0.569613,0.727273,12,16
27038,ヴァンラーレ八戸,,0.630324,0.543685,0.454545,9,17
27039,FC岐阜,,0.604877,0.524235,0.636364,10,18
27039,藤枝MYFC,,0.736404,0.666171,1.0,14,18
27040,FC今治,,0.672184,0.624025,1.0,13,18
27040,カマタマーレ讃岐,,0.714344,0.659424,0.909091,13,18
