round_no,match_no,home_team,away_team,kickoff_at,venue,toto_result,product_type,competition
1518,12,熊本,大宮,2025-03-02,えがおS,2,mini_toto,J.League
1518,13,鳥栖,今治,2025-03-01,駅スタ,2,mini_toto,J.League
1519,1,浦和,岡山,2025-03-08,埼玉,1,mini_toto,J.League
1519,2,横浜FC,町田,2025-03-08,ニッパツ,2,mini_toto,J.League
1519,3,京都,福岡,2025-03-09,サンガS,2,mini_toto,J.League
1519,4,山形,秋田,2025-03-09,NDスタ,1,mini_toto,J.League
1519,5,徳島,熊本,2025-03-09,鳴門大塚,0,mini_toto,J.League
1519,6,浦和,岡山,2025-03-08,埼玉,1,mini_toto,J.League
1519,7,横浜FC,町田,2025-03-08,ニッパツ,2,mini_toto,J.League
1519,8,京都,福岡,2025-03-09,サンガS,2,mini_toto,J.League
1519,9,山形,秋田,2025-03-09,NDスタ,1,mini_toto,J.League
1519,10,徳島,熊本,2025-03-09,鳴門大塚,0,mini_toto,J.League
1519,11,札幌,千葉,2025-03-09,プレド,2,mini_toto,J.League
1519,12,大分,水戸,2025-03-09,クラド,0,mini_toto,J.League
1519,13,富山,磐田,2025-03-09,富山,1,mini_toto,J.League
1520,1,福岡,FC東京,2025-03-15,ベススタ,1,mini_toto,J.League
1520,2,鹿島,浦和,2025-03-16,カシマ,0,mini_toto,J.League
1520,3,広島,柏,2025-03-16,Eピース,0,mini_toto,J.League
1520,4,湘南,神戸,2025-03-16,レモンS,2,mini_toto,J.League
1520,5,横浜FC,C大阪,2025-03-15,ニッパツ,1,mini_toto,J.League
1520,6,福岡,FC東京,2025-03-15,ベススタ,1,mini_toto,J.League
1520,7,鹿島,浦和,2025-03-16,カシマ,0,mini_toto,J.League
1520,8,広島,柏,2025-03-16,Eピース,0,mini_toto,J.League
1520,9,湘南,神戸,2025-03-16,レモンS,2,mini_toto,J.League
1520,10,横浜FC,C大阪,2025-03-15,ニッパツ,1,mini_toto,J.League
1520,11,今治,富山,2025-03-16,アシさと,0,mini_toto,J.League
1520,12,磐田,甲府,2025-03-15,エコパ,1,mini_toto,J.League
1520,13,熊本,山形,2025-03-16,えがおS,2,mini_toto,J.League
1521,1,栃木C,鹿島,2025-03-20,CFS,2,mini_toto,J.League
1521,2,金沢,湘南,2025-03-20,石川西部,2,mini_toto,J.League
1521,3,奈良,FC東京,2025-03-20,ロートF,2,mini_toto,J.League
1521,4,高知,G大阪,2025-03-20,春野陸,2,mini_toto,J.League
1521,5,琉球,福岡,2025-03-20,タピスタ,2,mini_toto,J.League
1521,6,栃木C,鹿島,2025-03-20,CFS,2,mini_toto,J.League
1521,7,金沢,湘南,2025-03-20,石川西部,2,mini_toto,J.League
1521,8,奈良,FC東京,2025-03-20,ロートF,2,mini_toto,J.League
1521,9,高知,G大阪,2025-03-20,春野陸,2,mini_toto,J.League
1521,10,琉球,福岡,2025-03-20,タピスタ,2,mini_toto,J.League
1521,11,長野,東京V,2025-03-20,長野U,0,mini_toto,J.League
1521,12,沼津,柏,2025-03-20,愛鷹,2,mini_toto,J.League
1521,13,北九州,岡山,2025-03-20,ミクスタ,1,mini_toto,J.League
1522,1,山口,熊本,2025-03-23,みらスタ,2,mini_toto,J.League
1522,2,山形,徳島,2025-03-23,NDスタ,0,mini_toto,J.League
1522,3,いわき,今治,2025-03-23,ハワスタ,2,mini_toto,J.League
1522,4,甲府,千葉,2025-03-23,JITス,2,mini_toto,J.League
1522,5,鳥栖,富山,2025-03-23,駅スタ,1,mini_toto,J.League
1522,6,山口,熊本,2025-03-23,みらスタ,2,mini_toto,J.League
1522,7,山形,徳島,2025-03-23,NDスタ,0,mini_toto,J.League
1522,8,いわき,今治,2025-03-23,ハワスタ,2,mini_toto,J.League
1522,9,甲府,千葉,2025-03-23,JITス,2,mini_toto,J.League
1522,10,鳥栖,富山,2025-03-23,駅スタ,1,mini_toto,J.League
1522,11,FC大阪,金沢,2025-03-23,花園,1,mini_toto,J.League
1522,12,讃岐,栃木C,2025-03-23,ピカスタ,2,mini_toto,J.League
1522,13,鳥取,岐阜,2025-03-23,Axis,1,mini_toto,J.League
1523,1,水戸,熊本,2025-03-26,Ksスタ,1,mini_toto,J.League
1523,2,甲府,藤枝,2025-03-26,JITス,1,mini_toto,J.League
1523,3,愛媛,秋田,2025-03-26,ニンスタ,2,mini_toto,J.League
1523,4,福島,札幌,2025-03-26,とうスタ,0,mini_toto,J.League
1523,5,FC大阪,磐田,2025-03-26,花園,2,mini_toto,J.League
1523,6,水戸,熊本,2025-03-26,Ksスタ,1,mini_toto,J.League
1523,7,甲府,藤枝,2025-03-26,JITス,1,mini_toto,J.League
1523,8,愛媛,秋田,2025-03-26,ニンスタ,2,mini_toto,J.League
1523,9,福島,札幌,2025-03-26,とうスタ,0,mini_toto,J.League
1523,10,FC大阪,磐田,2025-03-26,花園,2,mini_toto,J.League
1523,11,群馬,長崎,2025-03-26,正田スタ,0,mini_toto,J.League
1523,12,松本,鳥栖,2025-03-26,サンアル,0,mini_toto,J.League
1523,13,鹿児島,山形,2025-03-26,白波スタ,2,mini_toto,J.League
1524,1,清水,湘南,2025-03-29,アイスタ,1,mini_toto,J.League
1524,2,新潟,G大阪,2025-03-29,デンカS,0,mini_toto,J.League
1524,3,京都,広島,2025-03-29,サンガS,1,mini_toto,J.League
1524,4,FC東京,川崎F,2025-03-29,味スタ,2,mini_toto,J.League
1524,5,札幌,甲府,2025-03-29,プレド,2,mini_toto,J.League
1524,6,清水,湘南,2025-03-29,アイスタ,1,mini_toto,J.League
1524,7,新潟,G大阪,2025-03-29,デンカS,0,mini_toto,J.League
1524,8,京都,広島,2025-03-29,サンガS,1,mini_toto,J.League
1524,9,FC東京,川崎F,2025-03-29,味スタ,2,mini_toto,J.League
1524,10,札幌,甲府,2025-03-29,プレド,2,mini_toto,J.League
1524,11,秋田,山口,2025-03-30,ソユスタ,1,mini_toto,J.League
1524,12,愛媛,大分,2025-03-30,ニンスタ,2,mini_toto,J.League
1524,13,熊本,鳥栖,2025-03-30,えがおS,1,mini_toto,J.League
1525,1,川崎F,湘南,2025-04-02,U等々力,1,mini_toto,J.League
1525,2,名古屋,横浜FM,2025-04-02,豊田ス,1,mini_toto,J.League
1525,3,京都,柏,2025-04-02,サンガS,0,mini_toto,J.League
1525,4,C大阪,岡山,2025-04-02,ヨドコウ,1,mini_toto,J.League
1525,5,浦和,清水,2025-04-02,埼玉,1,mini_toto,J.League
1526,1,岡山,FC東京,2025-04-06,JFEス,1,mini_toto,J.League
1526,2,横浜FC,清水,2025-04-06,ニッパツ,1,mini_toto,J.League
1526,3,柏,G大阪,2025-04-06,三協F柏,1,mini_toto,J.League
1526,4,湘南,名古屋,2025-04-06,レモンS,1,mini_toto,J.League
1526,5,鳥栖,藤枝,2025-04-05,駅スタ,1,mini_toto,J.League
1526,6,鹿島,京都,2025-04-06,カシマ,2,mini_toto,J.League
1526,7,岡山,FC東京,2025-04-06,JFEス,1,mini_toto,J.League
1526,8,横浜FC,清水,2025-04-06,ニッパツ,1,mini_toto,J.League
1526,9,柏,G大阪,2025-04-06,三協F柏,1,mini_toto,J.League
1526,10,湘南,名古屋,2025-04-06,レモンS,1,mini_toto,J.League
1526,11,鳥栖,藤枝,2025-04-05,駅スタ,1,mini_toto,J.League
1526,12,札幌,徳島,2025-04-05,プレド,1,mini_toto,J.League
1526,13,山形,磐田,2025-04-05,NDスタ,0,mini_toto,J.League
1527,1,川崎F,横浜FM,2025-04-09,U等々力,0,mini_toto,J.League
1527,2,山口,鹿島,2025-04-09,みらスタ,0,mini_toto,J.League
1527,3,長崎,湘南,2025-04-09,ピースタ,0,mini_toto,J.League
1527,4,山形,京都,2025-04-09,NDスタ,2,mini_toto,J.League
1527,5,甲府,町田,2025-04-09,JITス,2,mini_toto,J.League
1529,1,福岡,横浜FM,2025-04-12,ベススタ,1,mini_toto,J.League
1529,2,京都,湘南,2025-04-12,サンガS,1,mini_toto,J.League
1529,3,町田,浦和,2025-04-13,国立,2,mini_toto,J.League
1529,4,新潟,横浜FC,2025-04-13,デンカS,0,mini_toto,J.League
1529,5,いわき,山形,2025-04-12,ハワスタ,2,mini_toto,J.League
1529,6,福岡,横浜FM,2025-04-12,ベススタ,1,mini_toto,J.League
1529,7,京都,湘南,2025-04-12,サンガS,1,mini_toto,J.League
1529,8,町田,浦和,2025-04-13,国立,2,mini_toto,J.League
1529,9,新潟,横浜FC,2025-04-13,デンカS,0,mini_toto,J.League
1529,10,いわき,山形,2025-04-12,ハワスタ,2,mini_toto,J.League
1529,11,長崎,鳥栖,2025-04-13,ピースタ,2,mini_toto,J.League
1529,12,秋田,大宮,2025-04-13,ソユスタ,2,mini_toto,J.League
1529,13,富山,山口,2025-04-13,富山,0,mini_toto,J.League
1530,1,秋田,東京V,2025-04-16,ソユスタ,0,mini_toto,J.League
1530,2,大宮,FC東京,2025-04-16,NACK,0,mini_toto,J.League
1530,3,富山,名古屋,2025-04-16,富山,0,mini_toto,J.League
1530,4,栃木SC,福岡,2025-04-16,栃木グ,2,mini_toto,Other
1530,5,北九州,横浜FC,2025-04-16,ミクスタ,2,mini_toto,J.League
1531,1,清水,福岡,2025-04-20,アイスタ,1,mini_toto,J.League
1531,2,名古屋,広島,2025-04-20,豊田ス,1,mini_toto,J.League
1531,3,川崎F,東京V,2025-04-20,U等々力,0,mini_toto,J.League
1531,4,C大阪,FC東京,2025-04-20,ヨドコウ,0,mini_toto,J.League
1531,5,鳥栖,山口,2025-04-19,駅スタ,0,mini_toto,J.League
1531,6,湘南,柏,2025-04-20,レモンS,2,mini_toto,J.League
1531,7,清水,福岡,2025-04-20,アイスタ,1,mini_toto,J.League
1531,8,名古屋,広島,2025-04-20,豊田ス,1,mini_toto,J.League
1531,9,川崎F,東京V,2025-04-20,U等々力,0,mini_toto,J.League
1531,10,C大阪,FC東京,2025-04-20,ヨドコウ,0,mini_toto,J.League
1531,11,鳥栖,山口,2025-04-19,駅スタ,0,mini_toto,J.League
1531,12,札幌,藤枝,2025-04-20,プレド,1,mini_toto,J.League
1531,13,秋田,磐田,2025-04-20,ソユスタ,1,mini_toto,J.League
1532,1,浦和,広島,2025-04-25,埼玉,1,mini_toto,J.League
1532,2,FC東京,G大阪,2025-04-25,国立,1,mini_toto,J.League
1532,3,柏,新潟,2025-04-26,三協F柏,0,mini_toto,J.League
1532,4,山口,今治,2025-04-26,みらスタ,2,mini_toto,J.League
1532,5,仙台,愛媛,2025-04-25,Qスタ,0,mini_toto,J.League
1532,6,浦和,広島,2025-04-25,埼玉,1,mini_toto,J.League
1532,7,FC東京,G大阪,2025-04-25,国立,1,mini_toto,J.League
1532,8,柏,新潟,2025-04-26,三協F柏,0,mini_toto,J.League
1532,9,山口,今治,2025-04-26,みらスタ,2,mini_toto,J.League
1532,10,仙台,愛媛,2025-04-25,Qスタ,0,mini_toto,J.League
1532,11,磐田,大分,2025-04-25,ヤマハ,2,mini_toto,J.League
1532,12,徳島,富山,2025-04-26,鳴門大塚,1,mini_toto,J.League
1532,13,長崎,いわき,2025-04-25,ピースタ,2,mini_toto,J.League
1533,1,岡山,東京V,2025-04-29,JFEス,2,mini_toto,J.League
1533,2,湘南,福岡,2025-04-29,レモンS,0,mini_toto,J.League
1533,3,C大阪,町田,2025-04-29,ヨドコウ,2,mini_toto,J.League
1533,4,札幌,長崎,2025-04-29,プレド,0,mini_toto,J.League
1533,5,愛媛,藤枝,2025-04-29,ニンスタ,2,mini_toto,J.League
1533,6,岡山,東京V,2025-04-29,JFEス,2,mini_toto,J.League
1533,7,湘南,福岡,2025-04-29,レモンS,0,mini_toto,J.League
1533,8,C大阪,町田,2025-04-29,ヨドコウ,2,mini_toto,J.League
1533,9,札幌,長崎,2025-04-29,プレド,0,mini_toto,J.League
1533,10,愛媛,藤枝,2025-04-29,ニンスタ,2,mini_toto,J.League
1533,11,秋田,徳島,2025-04-29,ソユスタ,2,mini_toto,J.League
1533,12,熊本,千葉,2025-04-29,えがおS,0,mini_toto,J.League
1533,13,甲府,仙台,2025-04-29,JITス,2,mini_toto,J.League
1534,1,鹿島,町田,2025-05-03,カシマ,1,mini_toto,J.League
1534,2,京都,C大阪,2025-05-03,サンガS,2,mini_toto,J.League
1534,3,仙台,山口,2025-05-03,Qスタ,1,mini_toto,J.League
1534,4,長崎,愛媛,2025-05-03,ピースタ,0,mini_toto,J.League
1534,5,今治,磐田,2025-05-03,アシさと,0,mini_toto,J.League
1534,6,鹿島,町田,2025-05-03,カシマ,1,mini_toto,J.League
1534,7,京都,C大阪,2025-05-03,サンガS,2,mini_toto,J.League
1534,8,仙台,山口,2025-05-03,Qスタ,1,mini_toto,J.League
1534,9,長崎,愛媛,2025-05-03,ピースタ,0,mini_toto,J.League
1534,10,今治,磐田,2025-05-03,アシさと,0,mini_toto,J.League
1534,11,藤枝,水戸,2025-05-03,藤枝サ,2,mini_toto,J.League
1534,12,山形,札幌,2025-05-03,NDスタ,2,mini_toto,J.League
1534,13,大分,熊本,2025-05-03,クラド,1,mini_toto,J.League
1535,1,富山,長崎,2025-05-06,富山,2,mini_toto,J.League
1535,2,秋田,甲府,2025-05-06,ソユスタ,2,mini_toto,J.League
1535,3,熊本,今治,2025-05-06,えがおS,2,mini_toto,J.League
1535,4,徳島,鳥栖,2025-05-06,鳴門大塚,2,mini_toto,J.League
1535,5,千葉,大宮,2025-05-06,国立,2,mini_toto,J.League
1535,6,富山,長崎,2025-05-06,富山,2,mini_toto,J.League
1535,7,秋田,甲府,2025-05-06,ソユスタ,2,mini_toto,J.League
1535,8,熊本,今治,2025-05-06,えがおS,2,mini_toto,J.League
1535,9,徳島,鳥栖,2025-05-06,鳴門大塚,2,mini_toto,J.League
1535,10,千葉,大宮,2025-05-06,国立,2,mini_toto,J.League
1535,11,札幌,磐田,2025-05-06,プレド,2,mini_toto,J.League
1535,12,山口,水戸,2025-05-06,みらスタ,2,mini_toto,J.League
1535,13,山形,大分,2025-05-06,NDスタ,1,mini_toto,J.League
1537,1,FC東京,神戸,2025-05-10,味スタ,1,mini_toto,J.League
1537,2,柏,岡山,2025-05-10,三協F柏,1,mini_toto,J.League
1537,3,清水,町田,2025-05-11,アイスタ,0,mini_toto,J.League
1537,4,G大阪,広島,2025-05-11,パナスタ,2,mini_toto,J.League
1537,5,東京V,湘南,2025-05-11,味スタ,2,mini_toto,J.League
1537,6,FC東京,神戸,2025-05-10,味スタ,1,mini_toto,J.League
1537,7,柏,岡山,2025-05-10,三協F柏,1,mini_toto,J.League
1537,8,清水,町田,2025-05-11,アイスタ,0,mini_toto,J.League
1537,9,G大阪,広島,2025-05-11,パナスタ,2,mini_toto,J.League
1537,10,東京V,湘南,2025-05-11,味スタ,2,mini_toto,J.League
1537,11,長崎,山形,2025-05-11,ピースタ,0,mini_toto,J.League
1537,12,いわき,札幌,2025-05-11,ハワスタ,0,mini_toto,J.League
1537,13,今治,千葉,2025-05-11,アシさと,2,mini_toto,J.League
1539,1,福岡,名古屋,2025-05-17,ベススタ,0,mini_toto,J.League
1539,2,鹿島,清水,2025-05-17,カシマ,1,mini_toto,J.League
1539,3,川崎F,C大阪,2025-05-18,U等々力,1,mini_toto,J.League
1539,4,岡山,新潟,2025-05-18,JFEス,1,mini_toto,J.League
1539,5,横浜FM,京都,2025-05-17,日産ス,2,mini_toto,J.League
1539,6,福岡,名古屋,2025-05-17,ベススタ,0,mini_toto,J.League
1539,7,鹿島,清水,2025-05-17,カシマ,1,mini_toto,J.League
1539,8,川崎F,C大阪,2025-05-18,U等々力,1,mini_toto,J.League
1539,9,岡山,新潟,2025-05-18,JFEス,1,mini_toto,J.League
1539,10,横浜FM,京都,2025-05-17,日産ス,2,mini_toto,J.League
1539,11,札幌,富山,2025-05-17,プレド,1,mini_toto,J.League
1539,12,秋田,鳥栖,2025-05-17,ソユスタ,2,mini_toto,J.League
1539,13,磐田,いわき,2025-05-17,ヤマハ,1,mini_toto,J.League
1540,1,京都,C大阪,2025-05-21,サンガS,2,mini_toto,J.League
1540,2,湘南,FC東京,2025-05-21,レモンS,1,mini_toto,J.League
1540,3,富山,福岡,2025-05-21,富山,2,mini_toto,J.League
1540,4,磐田,G大阪,2025-05-21,ヤマハ,0,mini_toto,J.League
1540,5,山口,柏,2025-05-21,みらスタ,2,mini_toto,J.League
1541,1,名古屋,浦和,2025-05-24,豊田ス,1,mini_toto,J.League
1541,2,岡山,町田,2025-05-25,JFEス,0,mini_toto,J.League
1541,3,FC東京,広島,2025-05-25,国立,2,mini_toto,J.League
1541,4,川崎F,G大阪,2025-05-25,U等々力,0,mini_toto,J.League
1541,5,東京V,京都,2025-05-25,味スタ,1,mini_toto,J.League
1541,6,名古屋,浦和,2025-05-24,豊田ス,1,mini_toto,J.League
1541,7,岡山,町田,2025-05-25,JFEス,0,mini_toto,J.League
1541,8,FC東京,広島,2025-05-25,国立,2,mini_toto,J.League
1541,9,川崎F,G大阪,2025-05-25,U等々力,0,mini_toto,J.League
1541,10,東京V,京都,2025-05-25,味スタ,1,mini_toto,J.League
1541,11,長崎,千葉,2025-05-25,ピースタ,1,mini_toto,J.League
1541,12,山形,甲府,2025-05-25,NDスタ,2,mini_toto,J.League
1541,13,山口,藤枝,2025-05-25,みらスタ,0,mini_toto,J.League
1542,1,福岡,東京V,2025-05-31,ベススタ,0,mini_toto,J.League
1542,2,広島,川崎F,2025-05-31,Eピース,2,mini_toto,J.League
1542,3,C大阪,清水,2025-06-01,ヨドコウ,1,mini_toto,J.League
1542,4,浦和,横浜FC,2025-06-01,埼玉,1,mini_toto,J.League
1542,5,湘南,岡山,2025-06-01,レモンS,0,mini_toto,J.League
1542,6,福岡,東京V,2025-05-31,ベススタ,0,mini_toto,J.League
1542,7,広島,川崎F,2025-05-31,Eピース,2,mini_toto,J.League
1542,8,C大阪,清水,2025-06-01,ヨドコウ,1,mini_toto,J.League
1542,9,浦和,横浜FC,2025-06-01,埼玉,1,mini_toto,J.League
1542,10,湘南,岡山,2025-06-01,レモンS,0,mini_toto,J.League
1542,11,秋田,富山,2025-05-31,ソユスタ,0,mini_toto,J.League
1542,12,今治,徳島,2025-05-31,アシさと,2,mini_toto,J.League
1542,13,大分,甲府,2025-05-31,クラド,1,mini_toto,J.League
1544,1,ノルウェー,イタリア,2025-06-07,オスロ,1,mini_toto,Other
1544,2,チェコ,モンテネグ,2025-06-07,プルゼニ,1,mini_toto,Other
1544,3,エストニア,イスラエル,2025-06-07,タリン,2,mini_toto,Other
1544,4,北マケ,ベルギー,2025-06-07,スコピエ,0,mini_toto,Other
1544,5,ウェールズ,リヒテンシュ,2025-06-07,カーディフ,1,mini_toto,Other
1544,6,オマーン,ヨルダン,2025-06-06,マスカット,2,mini_toto,Other
1544,7,バーレーン,サウジ,2025-06-06,リファー,2,mini_toto,Other
1544,8,クウェート,パレスチナ,2025-06-06,クウェート,2,mini_toto,Other
1544,9,ノルウェー,イタリア,2025-06-07,オスロ,1,mini_toto,Other
1544,10,チェコ,モンテネグ,2025-06-07,プルゼニ,1,mini_toto,Other
1544,11,エストニア,イスラエル,2025-06-07,タリン,2,mini_toto,Other
1544,12,北マケ,ベルギー,2025-06-07,スコピエ,0,mini_toto,Other
1544,13,ウェールズ,リヒテンシュ,2025-06-07,カーディフ,1,mini_toto,Other
1545,1,大宮,愛媛,2025-06-08,NACK,0,mini_toto,J.League
1545,2,富山,水戸,2025-06-08,富山,2,mini_toto,J.League
1545,3,讃岐,FC大阪,2025-06-07,レクザム,2,mini_toto,J.League
1545,4,八戸,琉球,2025-06-08,プラスタ,1,mini_toto,J.League
1545,5,沼津,金沢,2025-06-08,愛鷹,1,mini_toto,J.League
1546,1,ベルギー,ウェールズ,2025-06-10,ブリュッセ,1,mini_toto,Other
1546,2,フェロー,ジブラル,2025-06-10,トースハウ,1,mini_toto,Other
1546,3,クロアチア,チェコ,2025-06-10,オシエク,1,mini_toto,Other
1546,4,フィンラン,ポーラン,2025-06-11,ヘルシンキ,1,mini_toto,Other
1546,5,ラトビア,アルバニア,2025-06-11,リガ,0,mini_toto,Other
1546,6,ヨルダン,イラク,2025-06-11,アンマン,2,mini_toto,Other
1546,7,キルギス,UAE,2025-06-10,ビシュケク,0,mini_toto,Other
1546,8,ベルギー,ウェールズ,2025-06-10,ブリュッセ,1,mini_toto,Other
1546,9,フェロー,ジブラル,2025-06-10,トースハウ,1,mini_toto,Other
1546,10,クロアチア,チェコ,2025-06-10,オシエク,1,mini_toto,Other
1546,11,フィンラン,ポーラン,2025-06-11,ヘルシンキ,1,mini_toto,Other
1546,12,ラトビア,アルバニア,2025-06-11,リガ,0,mini_toto,Other
1546,13,エストニア,ノルウェー,2025-06-10,タリン,2,mini_toto,Other
1547,1,鹿島,広島,2025-06-14,カシマ,0,mini_toto,J.League
1547,2,横浜FC,川崎F,2025-06-14,ニッパツ,2,mini_toto,J.League
1547,3,東京V,柏,2025-06-15,味スタ,2,mini_toto,J.League
1547,4,神戸,名古屋,2025-06-15,ノエスタ,1,mini_toto,J.League
1547,5,大分,秋田,2025-06-15,クラド,2,mini_toto,J.League
1547,6,鹿島,広島,2025-06-14,カシマ,0,mini_toto,J.League
1547,7,横浜FC,川崎F,2025-06-14,ニッパツ,2,mini_toto,J.League
1547,8,東京V,柏,2025-06-15,味スタ,2,mini_toto,J.League
1547,9,神戸,名古屋,2025-06-15,ノエスタ,1,mini_toto,J.League
1547,10,大分,秋田,2025-06-15,クラド,2,mini_toto,J.League
1547,11,札幌,今治,2025-06-15,プレド,0,mini_toto,J.League
1547,12,山口,いわき,2025-06-15,みらスタ,0,mini_toto,J.League
1547,13,山形,仙台,2025-06-15,NDスタ,2,mini_toto,J.League
1548,1,柏,京都,2025-06-21,三協F柏,0,mini_toto,J.League
1548,2,横浜FM,岡山,2025-06-21,日産ス,2,mini_toto,J.League
1548,3,横浜FC,広島,2025-06-22,ニッパツ,2,mini_toto,J.League
1548,4,G大阪,FC東京,2025-06-22,パナスタ,1,mini_toto,J.League
1548,5,いわき,富山,2025-06-21,ハワスタ,1,mini_toto,J.League
1548,6,柏,京都,2025-06-21,三協F柏,0,mini_toto,J.League
1548,7,横浜FM,岡山,2025-06-21,日産ス,2,mini_toto,J.League
1548,8,横浜FC,広島,2025-06-22,ニッパツ,2,mini_toto,J.League
1548,9,G大阪,FC東京,2025-06-22,パナスタ,1,mini_toto,J.League
1548,10,いわき,富山,2025-06-21,ハワスタ,1,mini_toto,J.League
1548,11,秋田,山形,2025-06-22,ソユスタ,2,mini_toto,J.League
1548,12,愛媛,山口,2025-06-21,ニンスタ,1,mini_toto,J.League
1548,13,熊本,長崎,2025-06-22,えがおS,2,mini_toto,J.League
1550,1,湘南,横浜FM,2025-06-28,レモンS,0,mini_toto,J.League
1550,2,福岡,神戸,2025-06-28,ベススタ,0,mini_toto,J.League
1550,3,東京V,川崎F,2025-06-29,味スタ,1,mini_toto,J.League
1550,4,新潟,町田,2025-06-29,デンカS,2,mini_toto,J.League
1550,5,富山,千葉,2025-06-28,富山,1,mini_toto,J.League
1550,6,湘南,横浜FM,2025-06-28,レモンS,0,mini_toto,J.League
1550,7,福岡,神戸,2025-06-28,ベススタ,0,mini_toto,J.League
1550,8,東京V,川崎F,2025-06-29,味スタ,1,mini_toto,J.League
1550,9,新潟,町田,2025-06-29,デンカS,2,mini_toto,J.League
1550,10,富山,千葉,2025-06-28,富山,1,mini_toto,J.League
1550,11,大分,大宮,2025-06-28,クラド,0,mini_toto,J.League
1550,12,山形,長崎,2025-06-28,NDスタ,2,mini_toto,J.League
1550,13,山口,秋田,2025-06-28,みらスタ,0,mini_toto,J.League
1551,1,柏,FC東京,2025-07-05,三協F柏,1,mini_toto,J.League
1551,2,横浜FC,横浜FM,2025-07-05,ニッパツ,2,mini_toto,J.League
1551,3,名古屋,東京V,2025-07-05,豊田ス,0,mini_toto,J.League
1551,4,神戸,湘南,2025-07-05,ノエスタ,1,mini_toto,J.League
1551,5,秋田,水戸,2025-07-05,ソユスタ,2,mini_toto,J.League
1551,6,柏,FC東京,2025-07-05,三協F柏,1,mini_toto,J.League
1551,7,横浜FC,横浜FM,2025-07-05,ニッパツ,2,mini_toto,J.League
1551,8,名古屋,東京V,2025-07-05,豊田ス,0,mini_toto,J.League
1551,9,神戸,湘南,2025-07-05,ノエスタ,1,mini_toto,J.League
1551,10,秋田,水戸,2025-07-05,ソユスタ,2,mini_toto,J.League
1551,11,徳島,藤枝,2025-07-05,鳴門大塚,2,mini_toto,J.League
1551,12,仙台,富山,2025-07-05,ユアスタ,2,mini_toto,J.League
1551,13,今治,甲府,2025-07-05,アシさと,2,mini_toto,J.League
1552,1,いわき,長崎,2025-07-12,ハワスタ,0,mini_toto,J.League
1552,2,今治,愛媛,2025-07-12,アシさと,1,mini_toto,J.League
1552,3,山形,千葉,2025-07-12,NDスタ,2,mini_toto,J.League
1552,4,藤枝,仙台,2025-07-12,藤枝サ,0,mini_toto,J.League
1552,5,鳥栖,大分,2025-07-12,駅スタ,1,mini_toto,J.League
1552,6,いわき,長崎,2025-07-12,ハワスタ,0,mini_toto,J.League
1552,7,今治,愛媛,2025-07-12,アシさと,1,mini_toto,J.League
1552,8,山形,千葉,2025-07-12,NDスタ,2,mini_toto,J.League
1552,9,藤枝,仙台,2025-07-12,藤枝サ,0,mini_toto,J.League
1552,10,鳥栖,大分,2025-07-12,駅スタ,1,mini_toto,J.League
1552,11,相模原,福島,2025-07-12,ギオンス,2,mini_toto,J.League
1552,12,讃岐,栃木SC,2025-07-12,ピカスタ,1,mini_toto,Other
1552,13,FC大阪,宮崎,2025-07-12,花園,0,mini_toto,J.League
1553,1,G大阪,山形,2025-07-16,NDスタ,0,mini_toto,J.League
1553,2,鹿島,長崎,2025-07-16,ピースタ,1,mini_toto,J.League
1553,3,広島,藤枝,2025-07-16,藤枝サ,1,mini_toto,J.League
1553,4,FC東京,大分,2025-07-16,クラド,1,mini_toto,J.League
1553,5,町田,富山,2025-07-16,富山,1,mini_toto,J.League
1553,6,G大阪,山形,2025-07-16,NDスタ,0,mini_toto,J.League
1553,7,鹿島,長崎,2025-07-16,ピースタ,1,mini_toto,J.League
1553,8,広島,藤枝,2025-07-16,藤枝サ,1,mini_toto,J.League
1553,9,FC東京,大分,2025-07-16,クラド,1,mini_toto,J.League
1553,10,町田,富山,2025-07-16,富山,1,mini_toto,J.League
1553,11,川崎F,相模原,2025-07-16,U等々力,0,mini_toto,J.League
1553,12,福岡,北九州,2025-07-16,ベススタ,0,mini_toto,J.League
1553,13,名古屋,熊本,2025-07-16,えがおS,1,mini_toto,J.League
1554,1,東京V,町田,2025-07-20,味スタ,2,mini_toto,J.League
1554,2,清水,横浜FC,2025-07-20,アイスタ,1,mini_toto,J.League
1554,3,横浜FM,名古屋,2025-07-20,日産ス,1,mini_toto,J.League
1554,4,G大阪,川崎F,2025-07-20,パナスタ,1,mini_toto,J.League
1554,5,讃岐,高知,2025-07-19,ピカスタ,2,mini_toto,J.League
1554,6,東京V,町田,2025-07-20,味スタ,2,mini_toto,J.League
1554,7,清水,横浜FC,2025-07-20,アイスタ,1,mini_toto,J.League
1554,8,横浜FM,名古屋,2025-07-20,日産ス,1,mini_toto,J.League
1554,9,G大阪,川崎F,2025-07-20,パナスタ,1,mini_toto,J.League
1554,10,讃岐,高知,2025-07-19,ピカスタ,2,mini_toto,J.League
1554,11,長野,松本,2025-07-19,長野U,1,mini_toto,J.League
1554,12,福島,琉球,2025-07-20,とうスタ,0,mini_toto,J.League
1554,13,鳥取,沼津,2025-07-19,Axis,1,mini_toto,J.League
1556,1,札幌,鳥栖,2025-08-02,プレド,1,mini_toto,J.League
1556,2,富山,大宮,2025-08-02,富山,2,mini_toto,J.League
1556,3,千葉,いわき,2025-08-02,フクアリ,0,mini_toto,J.League
