toto_round,match_date,home_raw,away_raw,home_team,away_team,home_class,away_class,match_class,competition_raw
1632,,名古屋グランパス,町田,名古屋,町田,J1,J1,J1,J.League
1632,,サンフレッチェ広島,川崎フロンターレ,広島,川崎F,J1,J1,J1,J.League
1632,,セレッソ大阪,FC東京,C大阪,FC東京,J1,J1,J1,J.League
1632,,V・ファーレン長崎,水戸ホーリーホック,長崎,水戸,J2,J2,J2,J.League
1632,,京都サンガF.C.,柏レイソル,京都,柏,J1,J1,J1,J.League
1632,,ヴィッセル神戸,鹿島アントラーズ,神戸,鹿島,J1,J1,J1,J.League
1632,,アビスパ福岡,ジェフユナイテッド千葉,福岡,千葉,J1,J2,Mixed Domestic,J.League
1632,,ファジアーノ岡山,浦和レッズ,岡山,浦和,J1,J1,J1,J.League
1632,,清水エスパルス,横浜F・マリノス,清水,横浜FM,J1,J1,J1,J.League
1632,,ガンバ大阪,東京ヴェルディ,G大阪,東京V,J1,J1,J1,J.League
1632,,ベガルタ仙台,ヴァンフォーレ甲府,仙台,甲府,J2,J2,J2,J.League
1632,,富山,宮崎,富山,宮崎,J2,J3,Mixed Domestic,J.League
1632,,ブラウブリッツ秋田,北海道コンサドーレ札幌,秋田,札幌,J2,J1,Mixed Domestic,J.League
1631,,アビスパ福岡,ヴィッセル神戸,福岡,神戸,J1,J1,J1,J.League
1631,,鹿島アントラーズ,FC東京,鹿島,FC東京,J1,J1,J1,J.League
1631,,京都サンガF.C.,V・ファーレン長崎,京都,長崎,J1,J2,Mixed Domestic,J.League
1631,,ファジアーノ岡山,セレッソ大阪,岡山,C大阪,J1,J1,J1,J.League
1631,,東京ヴェルディ,横浜F・マリノス,東京V,横浜FM,J1,J1,J1,J.League
1631,,サンフレッチェ広島,名古屋グランパス,広島,名古屋,J1,J1,J1,J.League
1631,,柏レイソル,ジェフユナイテッド千葉,柏,千葉,J1,J2,Mixed Domestic,J.League
1631,,水戸ホーリーホック,川崎フロンターレ,水戸,川崎F,J2,J1,Mixed Domestic,J.League
1631,,清水エスパルス,ガンバ大阪,清水,G大阪,J1,J1,J1,J.League
1631,,北海道コンサドーレ札幌,ジュビロ磐田,札幌,磐田,J1,J1,J1,J.League
1631,,ベガルタ仙台,横浜FC,仙台,横浜FC,J2,J1,Mixed Domestic,J.League
1631,,徳島ヴォルティス,FC今治,徳島,FC今治,J2,Other,Other,J.League
1631,,藤枝MYFC,いわきFC,藤枝,いわき,J2,J2,J2,J.League
1630,,水戸ホーリーホック,東京ヴェルディ,水戸,東京V,J2,J1,Mixed Domestic,J.League
1630,,横浜F・マリノス,柏レイソル,横浜FM,柏,J1,J1,J1,J.League
1630,,V・ファーレン長崎,ヴィッセル神戸,長崎,神戸,J2,J1,Mixed Domestic,J.League
1630,,ジェフユナイテッド千葉,鹿島アントラーズ,千葉,鹿島,J2,J1,Mixed Domestic,J.League
1630,,京都サンガF.C.,サンフレッチェ広島,京都,広島,J1,J1,J1,J.League
1630,,浦和レッズ,FC東京,浦和,FC東京,J1,J1,J1,J.League
1630,,ファジアーノ岡山,清水エスパルス,岡山,清水,J1,J1,J1,J.League
1630,,セレッソ大阪,名古屋グランパス,C大阪,名古屋,J1,J1,J1,J.League
1630,,川崎フロンターレ,町田,川崎F,町田,J1,J1,J1,J.League
1630,,FC琉球,鳥取,FC琉球,鳥取,Other,J3,Other,J.League
1630,,富山,徳島ヴォルティス,富山,徳島,J2,J2,J2,J.League
1630,,大分,宮崎,大分,宮崎,J2,J3,Mixed Domestic,Cup/Other
1630,,ジュビロ磐田,藤枝MYFC,磐田,藤枝,J1,J2,Mixed Domestic,J.League
1628,,水戸ホーリーホック,浦和レッズ,水戸,浦和,J2,J1,Mixed Domestic,J.League
1628,,横浜F・マリノス,鹿島アントラーズ,横浜FM,鹿島,J1,J1,J1,J.League
1628,,ヴィッセル神戸,ファジアーノ岡山,神戸,岡山,J1,J1,J1,J.League
1628,,ガンバ大阪,サンフレッチェ広島,G大阪,広島,J1,J1,J1,J.League
1628,,名古屋グランパス,京都サンガF.C.,名古屋,京都,J1,J1,J1,J.League
1628,,セレッソ大阪,V・ファーレン長崎,C大阪,長崎,J1,J2,Mixed Domestic,J.League
1628,,清水エスパルス,アビスパ福岡,清水,福岡,J1,J1,J1,J.League
1628,,FC東京,東京ヴェルディ,FC東京,東京V,J1,J1,J1,J.League
1628,,ジェフユナイテッド千葉,町田,千葉,町田,J2,J1,Mixed Domestic,J.League
1628,,柏レイソル,川崎フロンターレ,柏,川崎F,J1,J1,J1,J.League
1628,,北海道コンサドーレ札幌,大宮,札幌,大宮,J1,J2,Mixed Domestic,J.League
1628,,大分,サガン鳥栖,大分,鳥栖,J2,J1,Mixed Domestic,Cup/Other
1628,,いわきFC,ヴァンフォーレ甲府,いわき,甲府,J2,J2,J2,J.League
1627,,清水エスパルス,セレッソ大阪,清水,C大阪,J1,J1,J1,J.League
1627,,アビスパ福岡,京都サンガF.C.,福岡,京都,J1,J1,J1,J.League
1627,,FC東京,ジェフユナイテッド千葉,FC東京,千葉,J1,J2,Mixed Domestic,J.League
1627,,サンフレッチェ広島,ヴィッセル神戸,広島,神戸,J1,J1,J1,J.League
1627,,鹿島アントラーズ,水戸ホーリーホック,鹿島,水戸,J1,J2,Mixed Domestic,J.League
1627,,V・ファーレン長崎,ファジアーノ岡山,長崎,岡山,J2,J1,Mixed Domestic,J.League
1627,,名古屋グランパス,ガンバ大阪,名古屋,G大阪,J1,J1,J1,J.League
1627,,町田,横浜F・マリノス,町田,横浜FM,J1,J1,J1,J.League
1627,,柏レイソル,浦和レッズ,柏,浦和,J1,J1,J1,J.League
1627,,川崎フロンターレ,東京ヴェルディ,川崎F,東京V,J1,J1,J1,J.League
1627,,八戸,湘南ベルマーレ,八戸,湘南,J3,J1,Mixed Domestic,J.League
1627,,アルビレックス新潟,徳島ヴォルティス,新潟,徳島,J1,J2,Mixed Domestic,J.League
1627,,ヴァンフォーレ甲府,ジュビロ磐田,甲府,磐田,J2,J1,Mixed Domestic,J.League
1626,,ファジアーノ岡山,サンフレッチェ広島,岡山,広島,J1,J1,J1,J.League
1626,,FC東京,川崎フロンターレ,FC東京,川崎F,J1,J1,J1,J.League
1626,,京都サンガF.C.,清水エスパルス,京都,清水,J1,J1,J1,J.League
1626,,ガンバ大阪,ヴィッセル神戸,G大阪,神戸,J1,J1,J1,J.League
1626,,浦和レッズ,ジェフユナイテッド千葉,浦和,千葉,J1,J2,Mixed Domestic,J.League
1626,,横浜F・マリノス,水戸ホーリーホック,横浜FM,水戸,J1,J2,Mixed Domestic,J.League
1626,,東京ヴェルディ,柏レイソル,東京V,柏,J1,J1,J1,J.League
1626,,セレッソ大阪,アビスパ福岡,C大阪,福岡,J1,J1,J1,J.League
1626,,V・ファーレン長崎,名古屋グランパス,長崎,名古屋,J2,J1,Mixed Domestic,J.League
1626,,鹿島アントラーズ,町田,鹿島,町田,J1,J1,J1,J.League
1626,,ベガルタ仙台,ブラウブリッツ秋田,仙台,秋田,J2,J2,J2,J.League
1626,,サガン鳥栖,宮崎,鳥栖,宮崎,J1,J3,Mixed Domestic,J.League
1626,,ジュビロ磐田,いわきFC,磐田,いわき,J1,J2,Mixed Domestic,J.League
1625,,清水エスパルス,V・ファーレン長崎,清水,長崎,J1,J2,Mixed Domestic,J.League
1625,,ヴィッセル神戸,セレッソ大阪,神戸,C大阪,J1,J1,J1,J.League
1625,,アビスパ福岡,サンフレッチェ広島,福岡,広島,J1,J1,J1,J.League
1625,,浦和レッズ,川崎フロンターレ,浦和,川崎F,J1,J1,J1,J.League
1625,,柏レイソル,FC東京,柏,FC東京,J1,J1,J1,J.League
1625,,東京ヴェルディ,鹿島アントラーズ,東京V,鹿島,J1,J1,J1,J.League
1625,,名古屋グランパス,ファジアーノ岡山,名古屋,岡山,J1,J1,J1,J.League
1625,,京都サンガF.C.,ガンバ大阪,京都,G大阪,J1,J1,J1,J.League
1625,,水戸ホーリーホック,町田,水戸,町田,J2,J1,Mixed Domestic,J.League
1625,,ジェフユナイテッド千葉,横浜F・マリノス,千葉,横浜FM,J2,J1,Mixed Domestic,J.League
1625,,北海道コンサドーレ札幌,藤枝MYFC,札幌,藤枝,J1,J2,Mixed Domestic,J.League
1625,,ブラウブリッツ秋田,モンテディオ山形,秋田,山形,J2,J2,J2,J.League
1625,,富山,アルビレックス新潟,富山,新潟,J2,J1,Mixed Domestic,J.League
1624,,ベガルタ仙台,モンテディオ山形,仙台,山形,J2,J2,J2,J.League
1624,,清水エスパルス,名古屋グランパス,清水,名古屋,J1,J1,J1,J.League
1624,,ファジアーノ岡山,アビスパ福岡,岡山,福岡,J1,J1,J1,J.League
1624,,浦和レッズ,横浜F・マリノス,浦和,横浜FM,J1,J1,J1,J.League
1624,,川崎フロンターレ,ジェフユナイテッド千葉,川崎F,千葉,J1,J2,Mixed Domestic,J.League
1624,,V・ファーレン長崎,ガンバ大阪,長崎,G大阪,J2,J1,Mixed Domestic,J.League
1624,,北海道コンサドーレ札幌,いわきFC,札幌,いわき,J1,J2,Mixed Domestic,J.League
1624,,藤枝MYFC,大宮,藤枝,大宮,J2,J2,J2,J.League
1624,,相模原,湘南ベルマーレ,相模原,湘南,J3,J1,Mixed Domestic,J.League
1624,,FC今治,富山,FC今治,富山,Other,J2,Other,J.League
1624,,福島,ヴァンフォーレ甲府,福島,甲府,J3,J2,Mixed Domestic,J.League
1624,,宮崎,鹿児島,宮崎,鹿児島,J3,Other,Other,J.League
1624,,アルビレックス新潟,FC大阪,新潟,FC大阪,J1,J3,Mixed Domestic,J.League
1622,,横浜F・マリノス,川崎フロンターレ,横浜FM,川崎F,J1,J1,J1,J.League
1622,,セレッソ大阪,京都サンガF.C.,C大阪,京都,J1,J1,J1,J.League
1622,,水戸ホーリーホック,柏レイソル,水戸,柏,J2,J1,Mixed Domestic,J.League
1622,,ガンバ大阪,ファジアーノ岡山,G大阪,岡山,J1,J1,J1,J.League
1622,,名古屋グランパス,アビスパ福岡,名古屋,福岡,J1,J1,J1,J.League
1622,,鹿島アントラーズ,浦和レッズ,鹿島,浦和,J1,J1,J1,J.League
1622,,東京ヴェルディ,ジェフユナイテッド千葉,東京V,千葉,J1,J2,Mixed Domestic,J.League
1622,,ベガルタ仙台,栃木シティ,仙台,栃木シティ,J2,Other,Other,J.League
1622,,アルビレックス新潟,FC今治,新潟,FC今治,J1,Other,Other,J.League
1622,,ヴァンフォーレ甲府,藤枝MYFC,甲府,藤枝,J2,J2,J2,J.League
1622,,ブラウブリッツ秋田,横浜FC,秋田,横浜FC,J2,J1,Mixed Domestic,J.League
1622,,モンテディオ山形,八戸,山形,八戸,J2,J3,Mixed Domestic,J.League
1622,,大宮,ジュビロ磐田,大宮,磐田,J2,J1,Mixed Domestic,J.League
1621,,ジェフユナイテッド千葉,水戸ホーリーホック,千葉,水戸,J2,J2,J2,J.League
1621,,サンフレッチェ広島,清水エスパルス,広島,清水,J1,J1,J1,J.League
1621,,アビスパ福岡,V・ファーレン長崎,福岡,長崎,J1,J2,Mixed Domestic,J.League
1621,,ヴィッセル神戸,名古屋グランパス,神戸,名古屋,J1,J1,J1,J.League
1621,,横浜F・マリノス,FC東京,横浜FM,FC東京,J1,J1,J1,J.League
1621,,京都サンガF.C.,ファジアーノ岡山,京都,岡山,J1,J1,J1,J.League
1621,,ガンバ大阪,セレッソ大阪,G大阪,C大阪,J1,J1,J1,J.League
1621,,浦和レッズ,東京ヴェルディ,浦和,東京V,J1,J1,J1,J.League
1621,,川崎フロンターレ,鹿島アントラーズ,川崎F,鹿島,J1,J1,J1,J.League
1621,,町田,柏レイソル,町田,柏,J1,J1,J1,J.League
1621,,ブラウブリッツ秋田,湘南ベルマーレ,秋田,湘南,J2,J1,Mixed Domestic,J.League
1621,,ヴァンフォーレ甲府,北海道コンサドーレ札幌,甲府,札幌,J2,J1,Mixed Domestic,J.League
1621,,モンテディオ山形,横浜FC,山形,横浜FC,J2,J1,Mixed Domestic,J.League
1620,,ジェフユナイテッド千葉,東京ヴェルディ,千葉,東京V,J2,J1,Mixed Domestic,J.League
1620,,名古屋グランパス,セレッソ大阪,名古屋,C大阪,J1,J1,J1,J.League
1620,,V・ファーレン長崎,清水エスパルス,長崎,清水,J2,J1,Mixed Domestic,J.League
1620,,ファジアーノ岡山,ヴィッセル神戸,岡山,神戸,J1,J1,J1,J.League
1620,,柏レイソル,横浜F・マリノス,柏,横浜FM,J1,J1,J1,J.League
1620,,水戸ホーリーホック,鹿島アントラーズ,水戸,鹿島,J2,J1,Mixed Domestic,J.League
1620,,ガンバ大阪,京都サンガF.C.,G大阪,京都,J1,J1,J1,J.League
1620,,サンフレッチェ広島,アビスパ福岡,広島,福岡,J1,J1,J1,J.League
1620,,川崎フロンターレ,浦和レッズ,川崎F,浦和,J1,J1,J1,J.League
1620,,FC東京,町田,FC東京,町田,J1,J1,J1,J.League
1620,,八戸,モンテディオ山形,八戸,山形,J3,J2,Mixed Domestic,J.League
1620,,サガン鳥栖,大分,鳥栖,大分,J1,J2,Mixed Domestic,Cup/Other
1620,,ジュビロ磐田,ヴァンフォーレ甲府,磐田,甲府,J1,J2,Mixed Domestic,J.League
1619,,横浜FC,湘南ベルマーレ,横浜FC,湘南,J1,J1,J1,J.League
1619,,ヴァンフォーレ甲府,大宮,甲府,大宮,J2,J2,J2,J.League
1619,,ブラウブリッツ秋田,ベガルタ仙台,秋田,仙台,J2,J2,J2,J.League
1619,,富山,FC今治,富山,FC今治,J2,Other,Other,J.League
1619,,いわきFC,ジュビロ磐田,いわき,磐田,J2,J1,Mixed Domestic,J.League
1619,,藤枝MYFC,北海道コンサドーレ札幌,藤枝,札幌,J2,J1,Mixed Domestic,J.League
1619,,モンテディオ山形,栃木シティ,山形,栃木シティ,J2,Other,Other,J.League
1619,,徳島ヴォルティス,高知,徳島,高知,J2,Other,Other,J.League
1619,,鳥取,サガン鳥栖,鳥取,鳥栖,J3,J1,Mixed Domestic,J.League
1619,,滋賀,宮崎,滋賀,宮崎,Other,J3,Other,Cup/Other
1619,,山口,大分,山口,大分,J2,J2,J2,Cup/Other
1619,,FC大阪,アルビレックス新潟,FC大阪,新潟,J3,J1,Mixed Domestic,J.League
1619,,八戸,相模原,八戸,相模原,J3,J3,J3,J.League
1618,,ファジアーノ岡山,V・ファーレン長崎,岡山,長崎,J1,J2,Mixed Domestic,J.League
1618,,清水エスパルス,サンフレッチェ広島,清水,広島,J1,J1,J1,J.League
1618,,京都サンガF.C.,名古屋グランパス,京都,名古屋,J1,J1,J1,J.League
1618,,川崎フロンターレ,横浜F・マリノス,川崎F,横浜FM,J1,J1,J1,J.League
1618,,柏レイソル,水戸ホーリーホック,柏,水戸,J1,J2,Mixed Domestic,J.League
1618,,アビスパ福岡,ガンバ大阪,福岡,G大阪,J1,J1,J1,J.League
1618,,鹿島アントラーズ,ジェフユナイテッド千葉,鹿島,千葉,J1,J2,Mixed Domestic,J.League
1618,,セレッソ大阪,ヴィッセル神戸,C大阪,神戸,J1,J1,J1,J.League
1618,,浦和レッズ,町田,浦和,町田,J1,J1,J1,J.League
1618,,東京ヴェルディ,FC東京,東京V,FC東京,J1,J1,J1,J.League
1618,,北海道コンサドーレ札幌,ヴァンフォーレ甲府,札幌,甲府,J1,J2,Mixed Domestic,J.League
1618,,FC今治,徳島ヴォルティス,FC今治,徳島,Other,J2,Other,J.League
1618,,ブラウブリッツ秋田,八戸,秋田,八戸,J2,J3,Mixed Domestic,J.League
1617,,セレッソ大阪,ファジアーノ岡山,C大阪,岡山,J1,J1,J1,J.League
1617,,アビスパ福岡,清水エスパルス,福岡,清水,J1,J1,J1,J.League
1617,,ジェフユナイテッド千葉,FC東京,千葉,FC東京,J2,J1,Mixed Domestic,J.League
1617,,名古屋グランパス,サンフレッチェ広島,名古屋,広島,J1,J1,J1,J.League
1617,,町田,鹿島アントラーズ,町田,鹿島,J1,J1,J1,J.League
1616,,横浜F・マリノス,ジェフユナイテッド千葉,横浜FM,千葉,J1,J2,Mixed Domestic,J.League
1616,,名古屋グランパス,ヴィッセル神戸,名古屋,神戸,J1,J1,J1,J.League
1616,,水戸ホーリーホック,FC東京,水戸,FC東京,J2,J1,Mixed Domestic,J.League
1616,,京都サンガF.C.,セレッソ大阪,京都,C大阪,J1,J1,J1,J.League
1616,,サンフレッチェ広島,ガンバ大阪,広島,G大阪,J1,J1,J1,J.League
1616,,柏レイソル,町田,柏,町田,J1,J1,J1,J.League
1616,,清水エスパルス,ファジアーノ岡山,清水,岡山,J1,J1,J1,J.League
1616,,鹿島アントラーズ,川崎フロンターレ,鹿島,川崎F,J1,J1,J1,J.League
1616,,東京ヴェルディ,浦和レッズ,東京V,浦和,J1,J1,J1,J.League
1616,,V・ファーレン長崎,アビスパ福岡,長崎,福岡,J2,J1,Mixed Domestic,J.League
1616,,八戸,栃木シティ,八戸,栃木シティ,J3,Other,Other,J.League
1616,,宮崎,大分,宮崎,大分,J3,J2,Mixed Domestic,Cup/Other
1616,,ジュビロ磐田,北海道コンサドーレ札幌,磐田,札幌,J1,J1,J1,J.League
1615,,ｱﾀﾗﾝﾀ,ﾊﾞｲｴﾙﾝ,アタランタ,バイエルン,Other,Other,Other,Unknown
1615,,Aﾏﾄﾞﾘｰ,ﾄﾃﾅﾑ,Aマドリー,トテナム,Other,Other,Other,Unknown
1615,,ｸﾞﾘﾑﾄ,ｽﾎﾟﾙﾃｨ,グリムト,スポルティ,Other,Other,Other,Unknown
1615,,ﾊﾟﾘSG,ﾁｪﾙｼｰ,パリSG,チェルシー,Other,Other,Other,Unknown
1615,,Rﾏﾄﾞﾘｰ,ﾏﾝC,Rマドリー,マンC,Other,Other,Other,Unknown
1614,,ジェフユナイテッド千葉,柏レイソル,千葉,柏,J2,J1,Mixed Domestic,J.League
1614,,鹿島アントラーズ,東京ヴェルディ,鹿島,東京V,J1,J1,J1,J.League
1614,,アビスパ福岡,名古屋グランパス,福岡,名古屋,J1,J1,J1,J.League
1614,,ファジアーノ岡山,京都サンガF.C.,岡山,京都,J1,J1,J1,J.League
1614,,ガンバ大阪,V・ファーレン長崎,G大阪,長崎,J1,J2,Mixed Domestic,J.League
1614,,FC東京,横浜F・マリノス,FC東京,横浜FM,J1,J1,J1,J.League
1614,,浦和レッズ,水戸ホーリーホック,浦和,水戸,J1,J2,Mixed Domestic,J.League
1614,,セレッソ大阪,清水エスパルス,C大阪,清水,J1,J1,J1,J.League
1614,,ベガルタ仙台,湘南ベルマーレ,仙台,湘南,J2,J1,Mixed Domestic,J.League
1614,,藤枝MYFC,ジュビロ磐田,藤枝,磐田,J2,J1,Mixed Domestic,J.League
1614,,八戸,横浜FC,八戸,横浜FC,J3,J1,Mixed Domestic,J.League
1614,,モンテディオ山形,ブラウブリッツ秋田,山形,秋田,J2,J2,J2,J.League
1614,,いわきFC,大宮,いわき,大宮,J2,J2,J2,J.League
1613,,横浜F・マリノス,東京ヴェルディ,横浜FM,東京V,J1,J1,J1,J.League
1613,,ガンバ大阪,清水エスパルス,G大阪,清水,J1,J1,J1,J.League
1613,,V・ファーレン長崎,セレッソ大阪,長崎,C大阪,J2,J1,Mixed Domestic,J.League
1613,,ファジアーノ岡山,名古屋グランパス,岡山,名古屋,J1,J1,J1,J.League
1613,,川崎フロンターレ,水戸ホーリーホック,川崎F,水戸,J1,J2,Mixed Domestic,J.League
1613,,浦和レッズ,鹿島アントラーズ,浦和,鹿島,J1,J1,J1,J.League
1613,,FC東京,柏レイソル,FC東京,柏,J1,J1,J1,J.League
1613,,ベガルタ仙台,八戸,仙台,八戸,J2,J3,Mixed Domestic,J.League
1613,,FC今治,アルビレックス新潟,FC今治,新潟,Other,J1,Other,J.League
1613,,いわきFC,藤枝MYFC,いわき,藤枝,J2,J2,J2,J.League
1613,,栃木シティ,湘南ベルマーレ,栃木シティ,湘南,Other,J1,Other,J.League
1613,,北海道コンサドーレ札幌,岐阜,札幌,岐阜,J1,J3,Mixed Domestic,J.League
1613,,富山,FC大阪,富山,FC大阪,J2,J3,Mixed Domestic,J.League
1612,,町田,2,町田,2,J1,Other,Other,Cup/Other
1612,,ヴィッセル神戸,2,神戸,2,J1,Other,Other,Cup/Other
1612,,サンフレッチェ広島,1,広島,1,J1,Other,Other,Cup/Other
1611,,Aﾏﾄﾞﾘｰ,ﾌﾞﾙｯﾍ,Aマドリー,ブルッヘ,Other,Other,Other,Unknown
1611,,ｲﾝﾃﾙ,ｸﾞﾘﾑﾄ,インテル,グリムト,Other,Other,Other,Unknown
1611,,ｱﾀﾗﾝﾀ,ﾄﾞﾙﾄ,アタランタ,ドルト,Other,Other,Other,Unknown
1611,,ﾊﾟﾘSG,ﾓﾅｺ,パリSG,モナコ,Other,Other,Other,Unknown
1611,,Rﾏﾄﾞﾘｰ,ﾍﾞﾝﾌｨｶ,Rマドリー,ベンフィカ,Other,Other,Other,Unknown
1610,,横浜F・マリノス,浦和レッズ,横浜FM,浦和,J1,J1,J1,J.League
1610,,清水エスパルス,ヴィッセル神戸,清水,神戸,J1,J1,J1,J.League
1610,,鹿島アントラーズ,柏レイソル,鹿島,柏,J1,J1,J1,J.League
1610,,ファジアーノ岡山,ガンバ大阪,岡山,G大阪,J1,J1,J1,J.League
1610,,セレッソ大阪,サンフレッチェ広島,C大阪,広島,J1,J1,J1,J.League
1610,,川崎フロンターレ,FC東京,川崎F,FC東京,J1,J1,J1,J.League
1610,,名古屋グランパス,V・ファーレン長崎,名古屋,長崎,J1,J2,Mixed Domestic,J.League
1610,,水戸ホーリーホック,ジェフユナイテッド千葉,水戸,千葉,J2,J2,J2,J.League
1610,,京都サンガF.C.,アビスパ福岡,京都,福岡,J1,J1,J1,J.League
1610,,東京ヴェルディ,町田,東京V,町田,J1,J1,J1,J.League
1610,,宮崎,サガン鳥栖,宮崎,鳥栖,J3,J1,Mixed Domestic,J.League
1610,,徳島ヴォルティス,富山,徳島,富山,J2,J2,J2,J.League
1610,,藤枝MYFC,ヴァンフォーレ甲府,藤枝,甲府,J2,J2,J2,J.League
1609,,清水エスパルス,京都サンガF.C.,清水,京都,J1,J1,J1,J.League
1609,,町田,水戸ホーリーホック,町田,水戸,J1,J2,Mixed Domestic,J.League
1609,,鹿島アントラーズ,横浜F・マリノス,鹿島,横浜FM,J1,J1,J1,J.League
1609,,柏レイソル,東京ヴェルディ,柏,東京V,J1,J1,J1,J.League
1609,,アビスパ福岡,セレッソ大阪,福岡,C大阪,J1,J1,J1,J.League
1609,,サンフレッチェ広島,ファジアーノ岡山,広島,岡山,J1,J1,J1,J.League
1609,,FC東京,浦和レッズ,FC東京,浦和,J1,J1,J1,J.League
1609,,ジェフユナイテッド千葉,川崎フロンターレ,千葉,川崎F,J2,J1,Mixed Domestic,J.League
1609,,ガンバ大阪,名古屋グランパス,G大阪,名古屋,J1,J1,J1,J.League
1609,,徳島ヴォルティス,アルビレックス新潟,徳島,新潟,J2,J1,Mixed Domestic,J.League
1609,,大宮,北海道コンサドーレ札幌,大宮,札幌,J2,J1,Mixed Domestic,J.League
1609,,横浜FC,ベガルタ仙台,横浜FC,仙台,J1,J2,Mixed Domestic,J.League
1609,,栃木シティ,ブラウブリッツ秋田,栃木シティ,秋田,Other,J2,Other,J.League
1608,,ジェフユナイテッド千葉,浦和レッズ,千葉,浦和,J2,J1,Mixed Domestic,J.League
1608,,FC東京,鹿島アントラーズ,FC東京,鹿島,J1,J1,J1,J.League
1608,,セレッソ大阪,ガンバ大阪,C大阪,G大阪,J1,J1,J1,J.League
1608,,アビスパ福岡,ファジアーノ岡山,福岡,岡山,J1,J1,J1,J.League
1608,,名古屋グランパス,清水エスパルス,名古屋,清水,J1,J1,J1,J.League
1608,,川崎フロンターレ,柏レイソル,川崎F,柏,J1,J1,J1,J.League
1608,,東京ヴェルディ,水戸ホーリーホック,東京V,水戸,J1,J2,Mixed Domestic,J.League
1608,,栃木シティ,ベガルタ仙台,栃木シティ,仙台,Other,J2,Other,J.League
1608,,いわきFC,北海道コンサドーレ札幌,いわき,札幌,J2,J1,Mixed Domestic,J.League
1608,,湘南ベルマーレ,ブラウブリッツ秋田,湘南,秋田,J1,J2,Mixed Domestic,J.League
1608,,横浜FC,モンテディオ山形,横浜FC,山形,J1,J2,Mixed Domestic,J.League
1608,,愛媛FC,アルビレックス新潟,愛媛,新潟,J2,J1,Mixed Domestic,J.League
1608,,FC琉球,サガン鳥栖,FC琉球,鳥栖,Other,J1,Other,J.League
1607,,横浜F・マリノス,2,横浜FM,2,J1,Other,Other,Cup/Other
1607,,京都サンガF.C.,1,京都,1,J1,Other,Other,Cup/Other
1607,,V・ファーレン長崎,1,長崎,1,J2,Other,Other,Cup/Other
1606,,ﾌﾞﾚｰﾒﾝ,ﾒﾝﾍﾝ,ブレーメン,メンヘン,Other,Other,Other,Unknown
1606,,ﾌﾗﾝｸﾌﾙ,ﾚｳﾞｧｰ,フランクフル,レヴァー,Other,Other,Other,Unknown
1606,,ﾎｯﾌｪﾝ,ｳﾆｵﾝ,ホッフェン,ウニオン,Other,Other,Other,Unknown
1606,,ﾊﾝﾌﾞﾙｶ,ﾊﾞｲｴﾙﾝ,ハンブルカ,バイエルン,Other,Other,Other,Unknown
1606,,ｼｭﾂｯﾄ,ﾌﾗｲﾌﾞﾙ,シュツット,フライブル,Other,Other,Other,Unknown
1606,,ﾗｲﾌﾟﾂｨ,ﾏｲﾝﾂ,ライプツィ,マインツ,Other,Other,Other,Unknown
1606,,ｱｳｸﾞｽ,ﾊﾟｳﾘ,アウグス,パウリ,Other,Other,Other,Unknown
1606,,ﾄﾞﾙﾄ,ﾊｲﾃﾞﾝﾊ,ドルト,ハイデンハ,Other,Other,Other,Unknown
1606,,ﾘｳﾞｧﾌﾟ,ﾆｭｶｯｽﾙ,リヴァプ,ニュカッスル,Other,Other,Other,Unknown
1606,,ﾉｯﾃｨﾝ,ｸﾘｽﾀﾙ,ノッティン,クリスタル,Other,Other,Other,Unknown
1606,,ﾄﾃﾅﾑ,ﾏﾝC,トテナム,マンC,Other,Other,Other,Unknown
1606,,ﾌﾞﾗｲﾄﾝ,ｴｳﾞｧﾄﾝ,ブライトン,エヴァトン,Other,Other,Other,Unknown
1606,,ﾘｰｽﾞ,ｱｰｾﾅﾙ,リーズ,アーセナル,Other,Other,Other,Unknown
1605,,ﾘｳﾞｧﾌﾟ,ｶﾗﾊﾞﾌ,リヴァプ,カラバフ,Other,Other,Other,Unknown
1605,,ﾌﾗﾝｸﾌﾙ,ﾄﾃﾅﾑ,フランクフル,トテナム,Other,Other,Other,Unknown
1605,,ｱｲﾝﾄﾎｰ,ﾊﾞｲｴﾙﾝ,アイントホー,バイエルン,Other,Other,Other,Unknown
1605,,ﾋﾞﾙﾊﾞｵ,ｽﾎﾟﾙﾃｨ,ビルバオ,スポルティ,Other,Other,Other,Unknown
1605,,ﾊﾟﾌｫｽ,ｽﾗｳﾞｨｱ,パフォス,スラヴィア,Other,Other,Other,Unknown
1605,,ﾄﾞﾙﾄ,ｲﾝﾃﾙ,ドルト,インテル,Other,Other,Other,Unknown
1605,,ﾊﾞﾙｾﾛﾅ,ｺﾍﾟﾝﾊｰ,バルセロナ,コペンハー,Other,Other,Other,Unknown
1605,,ﾅﾎﾟﾘ,ﾁｪﾙｼｰ,ナポリ,チェルシー,Other,Other,Other,Unknown
1605,,ﾓﾅｺ,ﾕｳﾞｪﾝﾄ,モナコ,ユヴェント,Other,Other,Other,Unknown
1605,,ﾍﾞﾝﾌｨｶ,Rﾏﾄﾞﾘｰ,ベンフィカ,Rマドリー,Other,Other,Other,Unknown
1605,,ﾊﾟﾘSG,ﾆｭｶｯｽﾙ,パリSG,ニュカッスル,Other,Other,Other,Unknown
