roundNo,snapshotDate,homeTeam,awayTeam,prediction,actual,correct,probH,probD,probA,confidence,margin,entropy,isDraw
1621,2025-04-12,サンフレッチェ広島,清水エスパルス,A,A,True,0.41177433315548556,0.16794859456677388,0.42027707227774086,0.42027707227774086,0.008502739122255298,1.029309128516894,False
1621,2025-04-12,アビスパ福岡,V・ファーレン長崎,H,H,True,0.4525529438934154,0.237935471166682,0.3095115849399028,0.4525529438934154,0.1430413589535126,1.0634067936750249,False
1621,2025-04-12,ヴィッセル神戸,名古屋グランパス,A,H,False,0.3338061734893744,0.2899942186381437,0.37619960787248247,0.37619960787248247,0.04239343438310805,1.0930186326042384,False
1621,2025-04-12,横浜F・マリノス,FC東京,H,A,False,0.5045676196012682,0.14214233523889067,0.35329004515984164,0.5045676196012682,0.15127757444142653,0.9900466778876592,False
1621,2025-04-12,京都サンガF.C.,ファジアーノ岡山,H,H,True,0.4352145405180774,0.19832392928217926,0.36646153019974376,0.4352145405180774,0.06875301031833364,1.0507977987808816,False
1621,2025-04-12,ガンバ大阪,セレッソ大阪,H,A,False,0.467616635382618,0.16282123333523277,0.3695621312821495,0.467616635382618,0.09805450410046851,1.018851243260373,False
1621,2025-04-12,浦和レッズ,東京ヴェルディ,A,D,False,0.34312997362900943,0.14795882757786186,0.5089111987931285,0.5089111987931285,0.16578122516411908,0.9935106857908103,True
1621,2025-04-12,ジェフユナイテッド千葉,水戸ホーリーホック,H,H,True,0.43909890855440187,0.21163530900411193,0.3492657824414868,0.43909890855440187,0.08983312611291505,1.057438733813569,False
1621,2025-04-12,川崎フロンターレ,鹿島アントラーズ,A,A,True,0.2587648040719273,0.18951489076213934,0.5517203051659336,0.5517203051659336,0.2929555010940063,0.9931411081848005,False
1621,2025-04-12,ヴァンフォーレ甲府,北海道コンサドーレ札幌,A,H,False,0.173310254233905,0.17662336480915916,0.6500663809569356,0.6500663809569356,0.4734430161477764,0.8899453541433355,False
1621,2025-04-12,ブラウブリッツ秋田,湘南ベルマーレ,A,A,True,0.2896031070136729,0.3332898370736602,0.377107055912667,0.377107055912667,0.0438172188390068,1.0928533524958397,False
1621,2025-04-12,町田,柏レイソル,H,H,True,0.5152118201431006,0.16601207479123475,0.3187761050656648,0.5152118201431006,0.19643571507743585,1.0042296984688495,False
1621,2025-04-12,モンテディオ山形,横浜FC,H,H,True,0.41246736689722197,0.20749618989953533,0.38003644320324287,0.41246736689722197,0.0324309236939791,1.0592783847795277,False
1622,2025-04-19,鹿島アントラーズ,浦和レッズ,H,H,True,0.49775000304218797,0.2724659644134657,0.2297840325443466,0.49775000304218797,0.22528403862872226,1.0394544494592253,False
1622,2025-04-19,アルビレックス新潟,FC今治,A,H,False,0.26157755566673546,0.1711986298894437,0.5672238144438209,0.5672238144438209,0.3056462587770854,0.9745522889049634,False
1622,2025-04-19,東京ヴェルディ,ジェフユナイテッド千葉,H,H,True,0.5078553978473115,0.19014651535468524,0.30199808679800366,0.5078553978473115,0.20585731104930782,1.0213301902231304,False
1622,2025-04-19,水戸ホーリーホック,柏レイソル,H,H,True,0.446955855786502,0.22066163343001818,0.3323825107834803,0.446955855786502,0.11457334500302169,1.0594877625807573,False
1622,2025-04-19,横浜F・マリノス,川崎フロンターレ,H,H,True,0.5042867277447889,0.1525768551344357,0.3431364171207757,0.5042867277447889,0.1611503106240132,0.9991256525135492,False
1622,2025-04-19,ガンバ大阪,ファジアーノ岡山,H,D,False,0.4329343896204771,0.17934779816056334,0.38771781221895985,0.4329343896204771,0.045216577401517244,1.037989529488938,True
1622,2025-04-19,セレッソ大阪,京都サンガF.C.,H,A,False,0.3868591810962932,0.25358298511089433,0.3595578337928129,0.3868591810962932,0.027301347303480272,1.0831147738043663,False
1622,2025-04-19,名古屋グランパス,アビスパ福岡,A,D,False,0.23407524831974763,0.17563733816887347,0.5902874135113784,0.5902874135113784,0.35621216519163074,0.9565631021170069,True
1622,2025-04-19,大宮,ジュビロ磐田,A,A,True,0.3750240163824134,0.21225647122947414,0.4127195123881128,0.4127195123881128,0.03769549600569938,1.0620509708481143,False
1622,2025-04-19,モンテディオ山形,八戸,H,H,True,0.4565042784713949,0.2424884638306541,0.301007257697951,0.4565042784713949,0.1554970207734439,1.062924657619282,False
1622,2025-04-19,ベガルタ仙台,栃木シティ,A,H,False,0.320643038905087,0.2436949729652578,0.4356619881296555,0.4356619881296555,0.11501894922456851,1.0707523731262558,False
1622,2025-04-19,ヴァンフォーレ甲府,藤枝MYFC,A,A,True,0.20389188590318863,0.13517453032780108,0.6609335837690098,0.6609335837690098,0.45704169786582116,0.8684254074237496,False
1622,2025-04-19,ブラウブリッツ秋田,横浜FC,A,A,True,0.35688038710545267,0.21292629921761538,0.4301933136769325,0.4301933136769325,0.07331292657147981,1.05994662941489,False
1624,2025-04-25,浦和レッズ,横浜F・マリノス,A,A,True,0.3944020432179261,0.15980758993087466,0.4457903668511994,0.4457903668511994,0.05138832363327328,1.0201551798723798,False
1624,2025-04-25,ファジアーノ岡山,アビスパ福岡,A,H,False,0.33680419773111603,0.24366425932331076,0.41953154294557377,0.41953154294557377,0.08272734521445774,1.0749855647590516,False
1624,2025-04-25,川崎フロンターレ,ジェフユナイテッド千葉,H,H,True,0.5432191485184852,0.19199967829489192,0.26478117318662336,0.5432191485184852,0.2784379753318618,1.0001999520300777,False
1624,2025-04-25,V・ファーレン長崎,ガンバ大阪,H,D,False,0.3944523659627368,0.21198512905734332,0.3935625049799203,0.3944523659627368,0.0008898609828165149,1.0627847526405083,True
1624,2025-04-25,アルビレックス新潟,FC大阪,A,H,False,0.3541316745443549,0.2855026244616324,0.36036570099401305,0.36036570099401305,0.006234026449658148,1.0933001804863882,False
1624,2025-04-25,宮崎,鹿児島,A,H,False,0.2828566517206086,0.33983588570324974,0.3773074625761416,0.3773074625761416,0.037471576872891876,1.0917375950457484,False
1624,2025-04-25,ベガルタ仙台,モンテディオ山形,A,H,False,0.3545432599512903,0.2622097470393686,0.3832469930093414,0.3832469930093414,0.028703733058051073,1.0861943098985387,False
1624,2025-04-25,清水エスパルス,名古屋グランパス,H,A,False,0.47086752013067545,0.21720889161920537,0.31192358825011945,0.47086752013067545,0.158943931880556,1.0496926801304873,False
1624,2025-04-25,福島,ヴァンフォーレ甲府,A,A,True,0.3529410941328202,0.21307292329292318,0.43398598257425697,0.43398598257425697,0.08104488844143676,1.0592752129227136,False
1624,2025-04-25,北海道コンサドーレ札幌,いわきFC,H,H,True,0.430525569187703,0.27247141490193194,0.2970030159103659,0.430525569187703,0.13352255327733714,1.0776635335499525,False
1624,2025-04-25,藤枝MYFC,大宮,A,D,False,0.30265892794542054,0.2868062380749634,0.41053483397961654,0.41053483397961654,0.107875906034196,1.085425542846338,True
1624,2025-04-25,相模原,湘南ベルマーレ,A,D,False,0.24993372253852328,0.20242676556412484,0.5476395118973527,0.5476395118973527,0.2977057893588294,0.999654439280794,True
1624,2025-04-25,FC今治,富山,A,A,True,0.37473954701513223,0.18100755399802904,0.44425289898683884,0.44425289898683884,0.0695133519717066,1.0376465765064093,False
1625,2025-04-29,浦和レッズ,川崎フロンターレ,A,H,False,0.27991108541328935,0.13271674474027004,0.5873721698464399,0.5873721698464399,0.30746108443315057,0.9369713929722744,False
1625,2025-04-29,ヴィッセル神戸,セレッソ大阪,H,A,False,0.40157870785568583,0.20987532275229712,0.3885459693920172,0.40157870785568583,0.013032738463668647,1.0613566386804534,False
1625,2025-04-29,アビスパ福岡,サンフレッチェ広島,A,D,False,0.3788772516681802,0.23062471062463388,0.39049803770718633,0.39049803770718633,0.011620786039006126,1.0732326332641282,True
1625,2025-04-29,東京ヴェルディ,鹿島アントラーズ,A,H,False,0.18482773103040892,0.174516269964114,0.6406559990054765,0.6406559990054765,0.4558282679750676,0.9019701382730614,False
1625,2025-04-29,柏レイソル,FC東京,H,A,False,0.4995454053279818,0.15200411275417816,0.3484504819178401,0.4995454053279818,0.1510949234101417,1.0004225837651715,False
1625,2025-04-29,ジェフユナイテッド千葉,横浜F・マリノス,H,A,False,0.4410908991490337,0.17953997889335302,0.3793691219576138,0.4410908991490337,0.06172177719141991,1.0370709623999586,False
1625,2025-04-29,富山,アルビレックス新潟,H,H,True,0.3628486139409703,0.31767723601839887,0.3194741500406314,0.3628486139409703,0.04337446390033889,1.096676748462918,False
1625,2025-04-29,北海道コンサドーレ札幌,藤枝MYFC,A,H,False,0.35134973515329826,0.16750710436674995,0.48114316047995237,0.48114316047995237,0.1297934253266541,1.01879200621754,False
1625,2025-04-29,ブラウブリッツ秋田,モンテディオ山形,H,H,True,0.49715266643164097,0.21320205101120718,0.28964528255715205,0.49715266643164097,0.20750738387448892,1.035845108647949,False
1625,2025-04-29,清水エスパルス,V・ファーレン長崎,H,H,True,0.4590002095613086,0.2449278160824692,0.29607197435622296,0.4590002095613086,0.16292823520508565,1.0623528111121587,False
1625,2025-04-29,水戸ホーリーホック,町田,H,D,False,0.5495249686382208,0.16228490452052707,0.28819012684125317,0.5495249686382208,0.2613348417969676,0.9826477321343423,True
1625,2025-04-29,名古屋グランパス,ファジアーノ岡山,H,D,False,0.46043585525664443,0.25254940666383413,0.2870147380795219,0.46043585525664443,0.17342111717712255,1.062909120187554,True
1625,2025-04-29,京都サンガF.C.,ガンバ大阪,H,D,False,0.449462935434153,0.211870479553937,0.33866658501191027,0.449462935434153,0.11079635042224273,1.0549003395010794,True
1626,2025-05-03,ジュビロ磐田,いわきFC,A,D,False,0.31221032129378035,0.23105514412953557,0.4567345345766843,0.4567345345766843,0.14452421328290393,1.059877227461882,True
1626,2025-05-03,東京ヴェルディ,柏レイソル,H,H,True,0.45907756118227544,0.16227784013855678,0.37864459867916817,0.45907756118227544,0.08043296250310727,1.0202252865246486,False
1626,2025-05-03,セレッソ大阪,アビスパ福岡,H,D,False,0.5486987403034119,0.14610571894200808,0.3051955407545803,0.5486987403034119,0.24350319954883165,0.9725623524701479,True
1626,2025-05-03,浦和レッズ,ジェフユナイテッド千葉,H,H,True,0.5140250962654833,0.14364908062813803,0.34232582310637877,0.5140250962654833,0.17169927315910455,0.9877797807288402,False
1626,2025-05-03,横浜F・マリノス,水戸ホーリーホック,H,D,False,0.4491983635970406,0.2141530823038023,0.3366485540991571,0.4491983635970406,0.11254980949788346,1.0560275030600894,True
1626,2025-05-03,京都サンガF.C.,清水エスパルス,A,A,True,0.36601767636033145,0.2621901993373058,0.37179212430236314,0.37179212430236314,0.005774447942031691,1.0867235393204222,False
1626,2025-05-03,ガンバ大阪,ヴィッセル神戸,H,H,True,0.39379487196856694,0.22753321322366007,0.3786719148077735,0.39379487196856694,0.015122957160793427,1.0715636035276588,False
1626,2025-05-03,鹿島アントラーズ,町田,A,D,False,0.39182764467041264,0.21128359014730527,0.3968887651822817,0.3968887651822817,0.005061120511869077,1.062332690839931,True
1626,2025-05-03,ファジアーノ岡山,サンフレッチェ広島,A,H,False,0.31534297275068296,0.2547803103447985,0.4298767169045188,0.4298767169045188,0.11453374415383583,1.0752366998417724,False
1626,2025-05-03,V・ファーレン長崎,名古屋グランパス,H,A,False,0.5535299188337789,0.12775004095238046,0.318720040213841,0.5535299188337789,0.2348098786199379,0.9546860510284463,False
1626,2025-05-03,ベガルタ仙台,ブラウブリッツ秋田,A,A,True,0.3271599115386553,0.18792208170363298,0.4849180067577122,0.4849180067577122,0.15775809521905687,1.0306641314199787,False
1626,2025-05-03,サガン鳥栖,宮崎,A,D,False,0.35614055356837515,0.24611704973725523,0.39774239669436984,0.39774239669436984,0.041601843125994686,1.0794323336217115,True
1626,2025-05-03,FC東京,川崎フロンターレ,H,A,False,0.509398273776099,0.20131815114197762,0.2892835750819238,0.509398273776099,0.22011469869417521,1.0251007621237598,False
1627,2025-05-06,清水エスパルス,セレッソ大阪,H,H,True,0.46447057501026623,0.23037560537622143,0.30515381961351284,0.46447057501026623,0.15931675539675338,1.0565831857713228,False
1627,2025-05-06,町田,横浜F・マリノス,H,H,True,0.4611703906662597,0.1734887806300664,0.3653408287036746,0.4611703906662597,0.09582956196258507,1.02870116359701,False
1627,2025-05-06,アビスパ福岡,京都サンガF.C.,H,A,False,0.42998125018889927,0.19201997408999588,0.3779987757211054,0.42998125018889927,0.05198247446779386,1.0475144675274333,False
1627,2025-05-06,柏レイソル,浦和レッズ,H,A,False,0.4525007019804158,0.20817202725433318,0.33932727076525177,0.4525007019804158,0.11317343121516404,1.0522624561412164,False
1627,2025-05-06,鹿島アントラーズ,水戸ホーリーホック,H,H,True,0.40848747822889225,0.2524144976852591,0.3390980240858484,0.40848747822889225,0.06938945414304387,1.079934073622488,False
1627,2025-05-06,サンフレッチェ広島,ヴィッセル神戸,H,D,False,0.4478247669310895,0.1673981756535665,0.38477705741534424,0.4478247669310895,0.06304770951574529,1.026462819917866,True
1627,2025-05-06,名古屋グランパス,ガンバ大阪,A,H,False,0.24429291594274807,0.2067921794800366,0.5489149045772156,0.5489149045772156,0.30462198863446754,0.9994619411948682,False
1627,2025-05-06,FC東京,ジェフユナイテッド千葉,H,A,False,0.4352925576547375,0.25307577837124356,0.31163166397401953,0.4352925576547375,0.12366089368071798,1.0731335477404265,False
1627,2025-05-06,川崎フロンターレ,東京ヴェルディ,H,H,True,0.5534062413541835,0.1467832848824454,0.29981047376337155,0.5534062413541835,0.2535957675908119,0.9702305616256602,False
1627,2025-05-06,八戸,湘南ベルマーレ,H,A,False,0.36979647880555555,0.29237921559730795,0.33782430559713633,0.36979647880555555,0.03197217320841922,1.0940310823501571,False
1627,2025-05-06,アルビレックス新潟,徳島ヴォルティス,A,H,False,0.296550122574222,0.17149275822618668,0.5319571191995913,0.5319571191995913,0.23540699662536935,0.9986140093881409,False
1627,2025-05-06,V・ファーレン長崎,ファジアーノ岡山,H,H,True,0.48656745237036203,0.1667835826836139,0.3466489649460249,0.48656745237036203,0.13991848742433716,1.0164871351701097,False
1627,2025-05-06,ヴァンフォーレ甲府,ジュビロ磐田,A,A,True,0.15047492694320558,0.15205271638217457,0.6974723566746196,0.6974723566746196,0.545419640292445,0.8226828498785803,False
1628,2025-05-10,北海道コンサドーレ札幌,大宮,H,H,True,0.5030680321822989,0.21084872356325277,0.28608324425444853,0.5030680321822989,0.21698478792785036,1.0318582092876663,False
1628,2025-05-10,セレッソ大阪,V・ファーレン長崎,H,H,True,0.5107976965127919,0.2149272208494283,0.27427508263778055,0.5107976965127919,0.2365226138750114,1.0283943864817846,False
1628,2025-05-10,横浜F・マリノス,鹿島アントラーズ,A,A,True,0.3331459915164102,0.20508424342921516,0.46176976505437495,0.46176976505437495,0.12862377353796473,1.0479119510350376,False
1628,2025-05-10,水戸ホーリーホック,浦和レッズ,A,H,False,0.3795341747067909,0.2359692258866194,0.3844965994065897,0.3844965994065897,0.004962424699798795,1.0759586891898152,False
1628,2025-05-10,名古屋グランパス,京都サンガF.C.,H,H,True,0.4547266227038201,0.22340095197868448,0.3218724253174956,0.4547266227038201,0.13285419738632448,1.0580564037182292,False
1628,2025-05-10,ヴィッセル神戸,ファジアーノ岡山,A,A,True,0.39072913761442846,0.2010467921322528,0.408224070253319,0.408224070253319,0.01749493263889057,1.055450767809139,False
1628,2025-05-10,ガンバ大阪,サンフレッチェ広島,H,A,False,0.4332365541613003,0.28597798751036385,0.2807854583283362,0.4332365541613003,0.14725856665093645,1.0770324816291001,False
1628,2025-05-10,柏レイソル,川崎フロンターレ,H,H,True,0.38950146294303434,0.24698643466686798,0.36351210239009746,0.38950146294303434,0.02598936055293688,1.0805007666779631,False
1628,2025-05-10,ジェフユナイテッド千葉,町田,A,A,True,0.41003316830322706,0.1637949634113785,0.4261718682853948,0.4261718682853948,0.016138699982167715,1.025366970978312,False
1628,2025-05-10,いわきFC,ヴァンフォーレ甲府,H,A,False,0.36515534230930197,0.30705726871721056,0.3277873889734878,0.36515534230930197,0.037367953335814164,1.096029101212831,False
1628,2025-05-10,FC東京,東京ヴェルディ,H,H,True,0.5494950595664267,0.19012007712028578,0.26038486331328753,0.5494950595664267,0.2891101962531392,0.9950038566560164,False
1628,2025-05-10,清水エスパルス,アビスパ福岡,H,D,False,0.5365456909343568,0.1650443090626892,0.2984100000029547,0.5365456909343568,0.23813569093140208,0.9922526978757309,True
1630,2025-05-17,セレッソ大阪,名古屋グランパス,H,H,True,0.42586022088397946,0.17466718432403336,0.39947259479198777,0.42586022088397946,0.02638762609199169,1.0348652012505168,False
1630,2025-05-17,ファジアーノ岡山,清水エスパルス,H,H,True,0.4236671217668745,0.16527053877404274,0.4110623394590832,0.4236671217668745,0.012604782307791274,1.026802395016514,False
1630,2025-05-17,FC琉球,鳥取,A,A,True,0.34060191947521157,0.23806150068248133,0.4213365798423077,0.4213365798423077,0.08073466036709614,1.0726853180591112,False
1630,2025-05-17,川崎フロンターレ,町田,H,D,False,0.4776456900804097,0.19654670679054742,0.32580760312904355,0.4776456900804097,0.15183808695136614,1.0380551335262158,True
1630,2025-05-17,V・ファーレン長崎,ヴィッセル神戸,H,D,False,0.4167157063594939,0.1813677757723355,0.4019165178681711,0.4167157063594939,0.014799188491322779,1.0407600266019934,True
1630,2025-05-17,横浜F・マリノス,柏レイソル,H,A,False,0.5140862032066876,0.1706478549578531,0.3152659418354593,0.5140862032066876,0.19882026137122832,1.00770985078565,False
1630,2025-05-17,富山,徳島ヴォルティス,A,D,False,0.35263227696580846,0.2645675957934839,0.3828001272407082,0.3828001272407082,0.030167850274899766,1.0869244376560498,True
1630,2025-05-17,ジュビロ磐田,藤枝MYFC,A,A,True,0.3062796531987014,0.27374582329320424,0.4199745235080945,0.4199745235080945,0.11369487030939313,1.08141390347874,False
1630,2025-05-17,水戸ホーリーホック,東京ヴェルディ,H,H,True,0.5629140089515338,0.18854599591801743,0.24853999513044883,0.5629140089515338,0.31437401382108493,0.9840443489021888,False
1630,2025-05-17,ジェフユナイテッド千葉,鹿島アントラーズ,A,A,True,0.28303996817852595,0.22016791952734274,0.4967921122941319,0.4967921122941319,0.21375214411560595,1.0379857493238749,False
1630,2025-05-17,浦和レッズ,FC東京,A,D,False,0.3601801008795625,0.19278953920206685,0.44703035991837053,0.44703035991837053,0.08685025903880805,1.0450769928222532,True
1630,2025-05-17,京都サンガF.C.,サンフレッチェ広島,A,A,True,0.32165435653373836,0.24160785953089922,0.4367377839353629,0.4367377839353629,0.11508342740162453,1.0698379899597106,False
1631,2025-05-24,アビスパ福岡,ヴィッセル神戸,H,H,True,0.49320662661355186,0.19219884934470832,0.31459452404174065,0.49320662661355186,0.1786121025718112,1.0294102463852053,False
1631,2025-05-24,京都サンガF.C.,V・ファーレン長崎,H,H,True,0.47697916723082256,0.23377751625972332,0.28924331650945395,0.47697916723082256,0.1877358507213686,1.0516707218439116,False
1631,2025-05-24,柏レイソル,ジェフユナイテッド千葉,H,H,True,0.540283000706593,0.16964064037702098,0.2900763589163866,0.540283000706593,0.25020664179020635,0.9925884114839717,False
1631,2025-05-24,東京ヴェルディ,横浜F・マリノス,H,A,False,0.44978681018272815,0.218645028334479,0.3315681614827933,0.44978681018272815,0.11821864869993487,1.0578040069278218,False
1631,2025-05-24,徳島ヴォルティス,FC今治,H,D,False,0.5496650790881905,0.14743048234181258,0.3029044385699975,0.5496650790881905,0.24676064051819302,0.9729558918078298,True
1631,2025-05-24,藤枝MYFC,いわきFC,A,D,False,0.3147719129825569,0.25967363085047873,0.42555445616696497,0.42555445616696497,0.11078254318440806,1.0775504317615403,True
1631,2025-05-24,水戸ホーリーホック,川崎フロンターレ,H,A,False,0.4364328616220265,0.19797745252284027,0.36558968585513335,0.4364328616220265,0.07084317576689314,1.0503725355571798,False
1631,2025-05-24,清水エスパルス,ガンバ大阪,H,A,False,0.42880526899124244,0.22899417491917268,0.34220055608958555,0.42880526899124244,0.08660471290165689,1.0676043454645556,False
1631,2025-05-24,北海道コンサドーレ札幌,ジュビロ磐田,H,A,False,0.42648998156895185,0.21271964193492585,0.3607903764961222,0.42648998156895185,0.06569960507282963,1.060494381112311,False
1631,2025-05-24,ベガルタ仙台,横浜FC,A,A,True,0.286868103251772,0.20998907013434526,0.5031428266138833,0.5031428266138833,0.21627472336211134,1.0315508398099371,False
1631,2025-05-24,ファジアーノ岡山,セレッソ大阪,A,A,True,0.3528111844461898,0.18516513547732405,0.4620236800764863,0.4620236800764863,0.1092124956302965,1.0365954465871106,False
1631,2025-05-24,サンフレッチェ広島,名古屋グランパス,A,H,False,0.3949499130340737,0.17739247610516834,0.42765761086075804,0.42765761086075804,0.03270769782668437,1.036954123628436,False
1631,2025-05-24,鹿島アントラーズ,FC東京,A,A,True,0.3728390905104516,0.23416933388859615,0.39299157560095266,0.39299157560095266,0.02015248509050105,1.0748335071152373,False
1632,2025-05-31,ブラウブリッツ秋田,北海道コンサドーレ札幌,A,D,False,0.3515955669909411,0.2248009664795273,0.42360346652953174,0.42360346652953174,0.07200789953859066,1.0668953770213554,True
1632,2025-05-31,富山,宮崎,A,H,False,0.3135862141483398,0.24089093586912091,0.4455228499825405,0.4455228499825405,0.13193663583420068,1.0667549944378827,False
1632,2025-05-31,ベガルタ仙台,ヴァンフォーレ甲府,A,H,False,0.35612994540125176,0.24799405566082397,0.39587599893792463,0.39587599893792463,0.039746053536672876,1.0803205940635,False
1632,2025-05-31,清水エスパルス,横浜F・マリノス,H,D,False,0.47688363333053996,0.20751482065373342,0.315601546015727,0.47688363333053996,0.16128208731481297,1.043427375944819,True
1632,2025-05-31,アビスパ福岡,ジェフユナイテッド千葉,H,D,False,0.5398400186544731,0.1323397845733365,0.3278201967721901,0.5398400186544731,0.21201982188228297,0.966058151819086,True
1632,2025-05-31,セレッソ大阪,FC東京,D,D,True,0.3368761616295849,0.3808752631144017,0.28224857525601393,0.3808752631144017,0.04399910148481678,1.0912224201979615,True
1632,2025-05-31,ヴィッセル神戸,鹿島アントラーズ,A,H,False,0.32878259342440846,0.2832278288003087,0.38798957777528326,0.38798957777528326,0.05920698435087479,1.0903566041111792,False
1632,2025-05-31,V・ファーレン長崎,水戸ホーリーホック,H,H,True,0.45970867098375184,0.19580375110760512,0.3444875779086432,0.45970867098375184,0.11522109307510864,1.0436736150321737,False
1632,2025-05-31,ガンバ大阪,東京ヴェルディ,H,D,False,0.47479875495717494,0.19188694958213284,0.33331429546069236,0.47479875495717494,0.14148445949648258,1.036639188050533,True
1632,2025-05-31,京都サンガF.C.,柏レイソル,H,A,False,0.5730845712326725,0.16202033162687987,0.2648950971404477,0.5730845712326725,0.30818947409222486,0.9658235130951061,False
1632,2025-05-31,ファジアーノ岡山,浦和レッズ,H,D,False,0.49336111373963804,0.18462561918681464,0.32201326707354705,0.49336111373963804,0.17134784666609099,1.0253710199096373,True
1632,2025-05-31,サンフレッチェ広島,川崎フロンターレ,A,A,True,0.39317115350035425,0.1799076684478407,0.4269211780518049,0.4269211780518049,0.03375002455145065,1.0390034693380599,False
1632,2025-05-31,名古屋グランパス,町田,A,H,False,0.37149197904292525,0.18316301040817115,0.44534501054890363,0.44534501054890363,0.07385303150597838,1.0390010120197055,False
1633,2025-06-06,FC東京,セレッソ大阪,H,A,False,0.4342758687830645,0.30614164772107316,0.25958248349586277,0.4342758687830645,0.12813422106199135,1.0746948102339537,False
1633,2025-06-06,浦和レッズ,ファジアーノ岡山,H,A,False,0.47146327033111796,0.18674793286738686,0.34178879680149554,0.47146327033111796,0.1296744735296224,1.0347936284119756,False
1633,2025-06-06,柏レイソル,京都サンガF.C.,H,A,False,0.4845101948098815,0.1693165148974939,0.34617329029262506,0.4845101948098815,0.13833690451725644,1.0190139886427214,False
1633,2025-06-06,鹿島アントラーズ,ヴィッセル神戸,A,H,False,0.38518846530004636,0.20973798175576425,0.4050735529441898,0.4050735529441898,0.01988508764414343,1.0611269916860477,False
1633,2025-06-06,川崎フロンターレ,サンフレッチェ広島,H,A,False,0.3947156708123153,0.21994619597936027,0.3853381332083254,0.3947156708123153,0.009377537603989905,1.0674755818772135,False
