match_card_id,match_date,home_team,away_team,season,competition,round,home_score,away_score,result,home_team_core_score,home_team_momentum,home_team_stability,home_core_player_count,home_available_player_count,away_team_core_score,away_team_momentum,away_team_stability,away_core_player_count,away_available_player_count,home_core_GK,home_momentum_GK,home_starter_count_GK,home_available_count_GK,home_core_DF,home_momentum_DF,home_starter_count_DF,home_available_count_DF,home_core_MF,home_momentum_MF,home_starter_count_MF,home_available_count_MF,home_core_FW,home_momentum_FW,home_starter_count_FW,home_available_count_FW,away_core_GK,away_momentum_GK,away_starter_count_GK,away_available_count_GK,away_core_DF,away_momentum_DF,away_starter_count_DF,away_available_count_DF,away_core_MF,away_momentum_MF,away_starter_count_MF,away_available_count_MF,away_core_FW,away_momentum_FW,away_starter_count_FW,away_available_count_FW,team_core_scoreDiff,team_core_scoreRatio,team_momentumDiff,team_momentumRatio,team_stabilityDiff,team_stabilityRatio,core_player_countDiff,core_player_countRatio,available_player_countDiff,available_player_countRatio,core_GKDiff,core_GKRatio,momentum_GKDiff,momentum_GKRatio,starter_count_GKDiff,starter_count_GKRatio,available_count_GKDiff,available_count_GKRatio,core_DFDiff,core_DFRatio,momentum_DFDiff,momentum_DFRatio,starter_count_DFDiff,starter_count_DFRatio,available_count_DFDiff,available_count_DFRatio,core_MFDiff,core_MFRatio,momentum_MFDiff,momentum_MFRatio,starter_count_MFDiff,starter_count_MFRatio,available_count_MFDiff,available_count_MFRatio,core_FWDiff,core_FWRatio,momentum_FWDiff,momentum_FWRatio,starter_count_FWDiff,starter_count_FWRatio,available_count_FWDiff,available_count_FWRatio,team_feature_matched,position_feature_matched,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_home_points_per_game,h2h_away_points_per_game,h2h_average_home_goals,h2h_average_away_goals,h2h_average_goal_difference,h2h_btts_rate,h2h_over_2_5_rate,h2h_last3_home_win_rate,h2h_last3_draw_rate,h2h_last3_away_win_rate,h2h_last3_goal_difference,h2h_last5_home_win_rate,h2h_last5_draw_rate,h2h_last5_away_win_rate,h2h_last5_goal_difference,h2h_same_venue_matches,h2h_same_venue_home_win_rate,h2h_same_venue_draw_rate,h2h_same_venue_away_win_rate,h2h_same_venue_goal_difference,h2h_weighted_home_win_rate,h2h_weighted_draw_rate,h2h_weighted_away_win_rate,h2h_weighted_goal_difference,h2h_days_since_last_match,h2h_home_unbeaten_streak,h2h_away_unbeaten_streak,h2h_confidence
25413,2021-04-04,岡山,磐田,2021,,,0,1,A,0.63948,0.59413,0.909091,11,17,0.580928,0.535397,0.727273,10,17,0.5,0.5,1,1,0.680316,0.665917,4,4,0.80331,0.718954,4,5,0.402222,0.346278,2,1,0.5,0.5,1,1,0.546007,0.512931,3,2,0.713304,0.67247,5,6,0.391563,0.301417,2,1,0.058552,1.1007904594028866,0.058733,1.1096999049303602,0.181818,1.249999656250129,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.134309,1.2459840258458226,0.1529859999999999,1.298258440219055,1,1.3333333333333333,2,2.0,0.0900059999999999,1.126181824299317,0.0464839999999999,1.0691242732017785,-1,0.8,-1,0.8333333333333334,0.010659,1.0272216731407209,0.0448609999999999,1.1488336756055564,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25414,2021-04-04,町田,ツエーゲン金沢,2021,,,0,1,A,0.657785,0.612289,0.909091,12,17,0.658452,0.601522,1.0,11,18,0.5,0.5,1,1,0.656273,0.632977,4,4,0.71434,0.658785,5,6,0.593889,0.476528,1,1,0.5,0.5,1,1,0.675,0.665722,4,4,0.665165,0.553938,4,4,0.715324,0.651833,2,2,-0.000667,0.9989870180362423,0.0107669999999999,1.0178995946947909,-0.090909,0.909091,1,1.0909090909090908,-1,0.9444444444444444,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.018727,0.9722562962962962,-0.032745,0.9508128017400655,0,1.0,0,1.0,0.0491749999999999,1.0739290251291032,0.1048469999999999,1.1892756951138934,1,1.25,2,1.5,-0.1214349999999999,0.830237766382786,-0.175305,0.7310584152689416,-1,0.5,-1,0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25415,2021-04-04,松本山雅FC,秋田,2021,,,3,1,H,0.669753,0.609719,0.727273,14,17,0.614167,0.55288,0.909091,10,17,0.5,0.5,1,1,0.647989,0.561447,4,6,0.702328,0.649402,4,5,0.801667,0.7495,2,2,0.5,0.5,1,1,0.543333,0.502778,4,3,0.753372,0.672179,4,4,0.568692,0.475523,2,2,0.055586,1.090506328083404,0.0568389999999999,1.1028053103747648,-0.181818,0.800000219999978,4,1.4,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.104656,1.1926185230788486,0.058669,1.1166896721813606,0,1.0,3,2.0,-0.051044,0.9322459555173274,-0.0227769999999999,0.9661146807621184,0,1.0,1,1.25,0.232975,1.4096681507740572,0.2739770000000001,1.5761593024943066,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25416,2021-04-04,京都,千葉,2021,,,2,1,H,0.624051,0.58587,0.636364,10,16,0.631723,0.578274,0.818182,10,17,0.5,0.5,1,1,0.682037,0.666296,4,4,0.531726,0.473786,4,3,0.806204,0.743796,2,2,0.5,0.5,1,1,0.574954,0.565463,4,2,0.659838,0.576509,4,4,0.740567,0.639273,2,3,-0.007672,0.98785543663916,0.007596,1.0131356415816724,-0.1818179999999999,0.7777780493826558,0,1.0,-1,0.9411764705882352,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.107083,1.1862462040441497,0.1008329999999999,1.1783193595336918,0,1.0,2,2.0,-0.128112,0.8058432524346886,-0.102723,0.8218189134948456,0,1.0,-1,0.75,0.065637,1.0886307383396776,0.104523,1.163502916594319,0,1.0,-1,0.6666666666666666,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25417,2021-04-04,レノファ山口FC,栃木SC,2021,,,0,1,A,0.645154,0.58992,1.0,11,18,0.619097,0.536069,1.0,10,18,0.5,0.5,1,1,0.690787,0.645185,4,4,0.743194,0.663056,4,4,0.502222,0.442278,2,2,0.5,0.415,1,1,0.576111,0.554097,3,2,0.639045,0.533538,4,4,0.681736,0.583639,3,3,0.0260569999999999,1.0420887195382953,0.0538509999999999,1.1004553518297084,0.0,1.0,1,1.1,0,1.0,0.0,1.0,0.085,1.2048192771084338,0,1.0,0,1.0,0.114676,1.1990519188142563,0.091088,1.164389989478377,1,1.3333333333333333,2,2.0,0.104149,1.1629760032548568,0.129518,1.2427530935003692,0,1.0,0,1.0,-0.179514,0.7366810612905875,-0.141361,0.7577937732056973,-1,0.6666666666666666,-1,0.6666666666666666,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25418,2021-04-04,愛媛FC,ザスパクサツ群馬,2021,,,1,2,A,0.647665,0.582369,0.818182,10,17,0.633364,0.579528,0.545455,12,18,0.5,0.5,1,1,0.767986,0.704556,3,3,0.693929,0.625048,4,4,0.545704,0.457819,3,2,0.5,0.5,1,1,0.684083,0.627056,4,4,0.642758,0.592829,5,5,0.620208,0.536604,1,2,0.014301,1.022579432995876,0.0028409999999999,1.0049022652917547,0.2727269999999999,1.499999083334097,-2,0.8333333333333334,-1,0.9444444444444444,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.0839029999999999,1.122650321671493,0.0775,1.1235934270623358,-1,0.75,-1,0.75,0.0511709999999999,1.0796116112129293,0.032219,1.0543478810921867,-1,0.8,-1,0.8,-0.074504,0.8798725588834714,-0.078785,0.8531785078009109,2,3.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25419,2021-04-04,東京V,水戸,2021,,,2,1,H,0.636574,0.58337,0.454545,12,17,0.681862,0.608727,0.727273,11,18,0.5,0.5,1,1,0.744841,0.697397,4,6,0.54206,0.474759,3,3,0.664028,0.590111,3,2,0.5,0.5,1,1,0.871583,0.8475,4,4,0.670435,0.575793,4,3,0.593904,0.473438,2,3,-0.0452879999999999,0.9335818684719196,-0.0253569999999999,0.9583442167014112,-0.2727279999999999,0.6249991406253222,1,1.0909090909090908,-1,0.9444444444444444,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.126742,0.8545841302549498,-0.150103,0.8228873156342184,0,1.0,2,1.5,-0.128375,0.808519841595382,-0.101034,0.8245306907169764,-1,0.75,0,1.0,0.0701239999999999,1.1180729545515773,0.116673,1.2464377595376797,1,1.5,-1,0.6666666666666666,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25420,2021-04-10,秋田,大宮,2021,,,0,0,D,0.6934,0.624448,0.818182,12,18,0.676749,0.610472,0.727273,11,18,0.5,0.5,1,1,0.786574,0.741815,4,5,0.751991,0.669481,4,4,0.562454,0.443069,2,2,0.5,0.5,1,1,0.727338,0.655259,4,4,0.691944,0.630875,4,4,0.666447,0.567921,2,2,0.0166509999999999,1.0246043954257782,0.0139759999999999,1.0228937608932105,0.090909,1.1249998281250644,1,1.0909090909090908,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.0592359999999999,1.0814421905633969,0.0865559999999999,1.132094332164839,0,1.0,1,1.25,0.0600469999999999,1.0867801440579006,0.038606,1.061194372894789,0,1.0,0,1.0,-0.103993,0.8439590845183488,-0.124852,0.7801595644464635,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25421,2021-04-10,ザスパクサツ群馬,V・ファーレン長崎,2021,,,1,2,A,0.65277,0.606958,1.0,12,18,0.639586,0.566987,1.0,10,18,0.5,0.45,1,1,0.731083,0.691367,4,4,0.646198,0.606427,5,5,0.64162,0.572333,1,2,0.5,0.5,1,1,0.729931,0.716722,5,4,0.646329,0.548841,4,4,0.536219,0.354512,1,1,0.0131839999999999,1.0206133342505934,0.0399709999999999,1.0704972071670074,0.0,1.0,2,1.2,0,1.0,0.0,1.0,-0.0499999999999999,0.9,0,1.0,0,1.0,0.001152,1.0015782313670745,-0.025355,0.9646236616149636,-1,0.8,0,1.0,-0.0001309999999999,0.999797316846374,0.057586,1.104922919388311,1,1.25,1,1.25,0.1054009999999999,1.1965633444544113,0.217821,1.614424899580268,0,1.0,1,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25422,2021-04-10,甲府,ギラヴァンツ北九州,2021,,,1,1,D,0.661451,0.596287,0.636364,12,18,0.65733,0.599323,0.909091,12,17,0.37,0.29,1,1,0.731611,0.721822,4,4,0.749792,0.666028,3,5,0.601861,0.509578,3,2,0.5,0.5,1,1,0.677662,0.627144,4,4,0.684921,0.609984,4,5,0.657176,0.585019,2,2,0.004121,1.0062693015684665,-0.003036,0.9949342841839875,-0.2727269999999999,0.7000003299999671,0,1.0,1,1.0588235294117647,-0.13,0.74,-0.21,0.58,0,1.0,0,1.0,0.053949,1.079610484282725,0.0946779999999999,1.1509669230671105,0,1.0,0,1.0,0.064871,1.094713112899152,0.0560439999999999,1.0918778197460917,-1,0.75,0,1.0,-0.055315,0.9158292451337235,-0.0754409999999999,0.8710452139161292,1,1.5,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25423,2021-04-10,磐田,松本山雅FC,2021,,,4,1,H,0.54767,0.493265,0.909091,8,18,0.709763,0.630977,0.818182,14,18,0.5,0.45,1,1,0.343472,0.335278,3,1,0.707118,0.650747,5,5,0.456806,0.357924,2,1,0.5,0.5,1,1,0.718194,0.637139,3,3,0.770808,0.679812,5,8,0.655231,0.563574,2,2,-0.162093,0.7716237673702349,-0.137712,0.7817479876445576,0.090909,1.111110975308672,-6,0.5714285714285714,0,1.0,0.0,1.0,-0.0499999999999999,0.9,0,1.0,0,1.0,-0.374722,0.4782440399112218,-0.301861,0.5262242618957559,0,1.0,-2,0.3333333333333333,-0.06369,0.9173724195908708,-0.029065,0.9572455325884216,0,1.0,-3,0.625,-0.198425,0.6971678690416051,-0.20565,0.6350967219921431,0,1.0,-1,0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25424,2021-04-10,東京V,レノファ山口FC,2021,,,3,1,H,0.6849,0.624883,1.0,12,18,0.608313,0.545402,0.909091,10,17,0.5,0.5,1,1,0.687937,0.619778,4,5,0.660241,0.581337,3,3,0.802859,0.75069,3,3,0.5,0.5,1,1,0.523356,0.478491,4,3,0.75341,0.670747,4,4,0.572257,0.480451,2,2,0.0765869999999999,1.1259006465421584,0.0794809999999999,1.145729205246772,0.090909,1.099999890000011,2,1.2,1,1.0588235294117647,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.1645809999999999,1.3144723668019471,0.141287,1.2952761911927289,0,1.0,2,1.6666666666666667,-0.093169,0.8763369214637448,-0.0894099999999999,0.8667008574022694,-1,0.75,-1,0.75,0.2306019999999999,1.4029692952641908,0.2702389999999999,1.56246942976495,1,1.5,1,1.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25425,2021-04-11,山形,新潟,2021,,,0,2,A,0.646782,0.59904,0.909091,11,18,0.674694,0.631301,0.909091,11,18,0.5,0.45,1,1,0.592083,0.58437,4,3,0.83963,0.780926,4,5,0.512951,0.422736,2,2,0.5,0.5,1,1,0.699544,0.648933,4,4,0.708241,0.679984,5,5,0.645,0.5305,1,1,-0.027912,0.9586301345498848,-0.0322609999999999,0.9488975940161668,0.0,1.0,0,1.0,0,1.0,0.0,1.0,-0.0499999999999999,0.9,0,1.0,0,1.0,-0.107461,0.8463842160035681,-0.064563,0.900508989371784,0,1.0,-1,0.75,0.1313889999999999,1.1855145353064849,0.1009419999999999,1.1484476105320125,-1,0.8,0,1.0,-0.1320489999999999,0.7952728682170543,-0.1077639999999999,0.7968633364750236,1,2.0,1,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25426,2021-04-11,水戸,FC琉球,2021,,,0,2,A,0.671692,0.598791,0.909091,10,18,0.651736,0.606012,0.818182,11,17,0.5,0.5,1,1,0.991667,0.985,4,4,0.605026,0.501073,5,3,0.577722,0.466144,1,2,0.5,0.5,1,1,0.799861,0.799789,4,4,0.681885,0.644579,4,5,0.489688,0.349306,2,1,0.0199559999999999,1.030619760148281,-0.007221,0.9880843943684284,0.090909,1.111110975308672,-1,0.9090909090909092,1,1.0588235294117647,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.1918059999999999,1.239799165104937,0.185211,1.2315748278608485,0,1.0,0,1.0,-0.076859,0.8872845127844138,-0.143506,0.7773647605646475,1,1.25,-2,0.6,0.0880339999999999,1.179775693911225,0.116838,1.3344860952860815,-1,0.5,1,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25427,2021-04-11,栃木SC,SC相模原,2021,,,0,0,D,0.634095,0.555001,1.0,10,18,0.659151,0.617173,0.909091,12,18,0.5,0.4275,1,1,0.642176,0.61363,3,2,0.626111,0.523021,4,4,0.709028,0.624083,3,3,0.5,0.5,1,1,0.73621,0.744802,5,6,0.529699,0.421176,3,2,0.844352,0.789481,2,3,-0.025056,0.9619874656945068,-0.062172,0.8992632535771979,0.090909,1.099999890000011,-2,0.8333333333333334,0,1.0,0.0,1.0,-0.0725,0.855,0,1.0,0,1.0,-0.094034,0.8722728569294087,-0.1311719999999999,0.8238833945129042,-2,0.6,-4,0.3333333333333333,0.0964119999999999,1.1820128034978354,0.1018449999999999,1.2418110243698597,1,1.3333333333333333,2,2.0,-0.135324,0.8397303494277268,-0.1653979999999999,0.7904978080536454,1,1.5,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25428,2021-04-11,町田,京都,2021,,,0,1,A,0.598665,0.551228,0.909091,10,16,0.582022,0.522076,0.727273,8,16,0.5,0.5,1,1,0.671273,0.628435,4,3,0.530833,0.466611,5,5,0.970833,0.952,1,1,0.5,0.5,1,1,0.588241,0.539759,4,3,0.592103,0.525016,4,3,0.600741,0.494565,2,1,0.0166429999999999,1.0285951390153636,0.029152,1.0558386135351945,0.181818,1.249999656250129,2,1.25,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.083032,1.141153030815601,0.0886759999999999,1.1642881360014377,0,1.0,0,1.0,-0.06127,0.8965213822595055,-0.058405,0.8887557712526856,1,1.25,2,1.6666666666666667,0.370092,1.6160591669288429,0.457435,1.9249239230434827,-1,0.5,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25429,2021-04-11,ツエーゲン金沢,千葉,2021,,,0,1,A,0.660255,0.615583,1.0,11,18,0.711749,0.654745,0.818182,13,18,0.5,0.5,1,1,0.683333,0.666667,4,4,0.66254,0.583651,4,4,0.715602,0.664981,2,2,0.87,0.79,1,2,0.732619,0.721095,4,5,0.79988,0.756648,4,4,0.485937,0.343625,2,2,-0.0514939999999999,0.927651461400016,-0.039162,0.9401874012019946,0.181818,1.2222219506173444,-2,0.8461538461538461,0,1.0,-0.37,0.5747126436781609,-0.29,0.6329113924050632,0,1.0,-1,0.5,-0.049286,0.9327262874700218,-0.054428,0.9245203475270248,0,1.0,-1,0.8,-0.13734,0.828299244886733,-0.1729969999999999,0.771363963163849,0,1.0,0,1.0,0.2296649999999999,1.4726229943387723,0.321356,1.9351938886867952,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25430,2021-04-11,愛媛FC,岡山,2021,,,2,2,D,0.613017,0.538946,0.636364,9,17,0.616993,0.576261,0.818182,10,16,0.5,0.5,1,1,0.68325,0.633767,4,3,0.552037,0.464046,3,3,0.661167,0.549583,3,2,0.5,0.5,1,1,0.661444,0.619156,4,3,0.624405,0.586381,5,5,0.603611,0.532,1,1,-0.0039759999999999,0.9935558426108564,-0.0373149999999999,0.9352463553841056,-0.1818179999999999,0.7777780493826558,-1,0.9,1,1.0625,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.0218059999999999,1.0329672655583844,0.0146109999999999,1.0235982531058407,0,1.0,0,1.0,-0.0723679999999999,0.8841008640225495,-0.122335,0.7913728446180895,-2,0.6,-2,0.6,0.0575559999999999,1.0953528017216383,0.017583,1.0330507518796992,2,3.0,1,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25431,2021-04-17,秋田,山形,2021,,,0,0,D,0.688243,0.612325,1.0,12,18,0.640756,0.589642,0.818182,11,17,0.5,0.5,1,1,0.78338,0.722093,4,5,0.729429,0.63508,4,4,0.577882,0.469701,2,2,0.5,0.4,1,0,0.623681,0.614417,4,4,0.783958,0.717639,4,5,0.521944,0.455306,2,2,0.047487,1.074110894006455,0.022683,1.0384691049823451,0.181818,1.2222219506173444,1,1.0909090909090908,1,1.0588235294117647,0.0,1.0,0.0999999999999999,1.25,0,1.0,1,,0.1596989999999999,1.256058786462951,0.107676,1.175249057236372,0,1.0,1,1.25,-0.054529,0.9304439778661612,-0.082559,0.8849574786208664,0,1.0,-1,0.8,0.055938,1.107172416964272,0.0143949999999999,1.0316160999415778,0,1.0,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25432,2021-04-17,大宮,愛媛FC,2021,,,0,1,A,0.69302,0.639681,0.818182,13,18,0.643868,0.570138,0.818182,9,18,0.63,0.66,1,1,0.692762,0.634284,4,5,0.738444,0.682289,3,4,0.673111,0.595422,3,3,0.5,0.5,1,1,0.744389,0.704378,4,3,0.6076,0.516515,3,3,0.644417,0.5283,3,2,0.0491519999999999,1.0763386284145198,0.069543,1.1219757321911537,0.0,1.0,4,1.4444444444444444,0,1.0,0.13,1.26,0.16,1.32,0,1.0,0,1.0,-0.0516269999999999,0.9306451331226012,-0.0700939999999999,0.900488090201568,0,1.0,2,1.6666666666666667,0.1308439999999999,1.2153456221198156,0.1657740000000001,1.3209471167342677,0,1.0,1,1.3333333333333333,0.0286939999999999,1.0445270686527512,0.067122,1.127052810902896,0,1.0,1,1.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25433,2021-04-17,千葉,栃木SC,2021,,,0,0,D,0.691821,0.629043,0.909091,12,18,0.611451,0.568441,0.909091,11,16,0.765,0.63,1,1,0.711644,0.682634,4,5,0.696354,0.644062,3,2,0.644583,0.56512,3,4,0.5,0.4275,1,1,0.668056,0.649694,3,3,0.640873,0.575278,4,4,0.569556,0.550244,3,3,0.08037,1.1314414401153978,0.060602,1.106610888377158,0.0,1.0,1,1.0909090909090908,2,1.125,0.265,1.53,0.2025,1.473684210526316,0,1.0,0,1.0,0.043588,1.0652460272791504,0.0329399999999999,1.050700791449513,1,1.3333333333333333,2,1.6666666666666667,0.055481,1.0865709742803955,0.068784,1.1195665400032682,-1,0.75,-2,0.5,0.075027,1.1317289256894845,0.014876,1.027035278894454,0,1.0,1,1.3333333333333333,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25434,2021-04-17,松本山雅FC,甲府,2021,,,3,3,D,0.650139,0.587106,0.818182,11,17,0.609568,0.556256,0.818182,11,17,0.5,0.5,1,1,0.63625,0.591167,4,4,0.688433,0.602615,4,4,0.688657,0.60087,2,2,0.395,0.39,1,1,0.773222,0.765044,4,4,0.583929,0.505976,3,4,0.557153,0.466389,3,2,0.040571,1.0665569714945666,0.03085,1.0554600759362596,0.0,1.0,0,1.0,0,1.0,0.1049999999999999,1.2658227848101264,0.1099999999999999,1.282051282051282,0,1.0,0,1.0,-0.1369719999999999,0.822855531787766,-0.1738769999999999,0.7727228760698731,0,1.0,0,1.0,0.1045039999999999,1.1789669634493234,0.096639,1.1909952250699638,1,1.3333333333333333,0,1.0,0.1315039999999999,1.2360285235832886,0.134481,1.2883451367849583,-1,0.6666666666666666,0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25435,2021-04-17,新潟,ツエーゲン金沢,2021,,,1,0,H,0.617863,0.565423,0.909091,10,18,0.611613,0.554568,0.909091,10,17,0.5,0.5,1,1,0.681052,0.603294,4,4,0.721032,0.694429,5,5,0.153472,0.046778,1,0,0.5,0.5,1,1,0.533611,0.5005,4,3,0.658492,0.568913,4,4,0.732639,0.665611,2,2,0.00625,1.0102188802396288,0.010855,1.0195737943768846,0.0,1.0,0,1.0,1,1.0588235294117647,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.147441,1.2763080221359755,0.102794,1.2053826173826174,0,1.0,1,1.3333333333333333,0.06254,1.0949745782788554,0.1255159999999999,1.2206242430740728,1,1.25,1,1.25,-0.579167,0.2094783378990198,-0.618833,0.070278285665351,-1,0.5,-2,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
25436,2021-04-17,京都,ギラヴァンツ北九州,2021,,,6,1,H,0.568079,0.502361,0.818182,9,17,0.68303,0.604066,0.909091,11,18,0.0,0.0,1,0,0.668148,0.581352,4,4,0.62006,0.57131,4,4,0.62537,0.518407,2,1,0.580833,0.525667,1,1,0.739877,0.659216,4,4,0.655734,0.57623,4,4,0.701157,0.610981,2,2,-0.114951,0.8317043175263166,-0.101705,0.8316326361688954,-0.090909,0.900000109999989,-2,0.8181818181818182,-1,0.9444444444444444,-0.580833,0.0,-0.525667,0.0,0,1.0,-1,0.0,-0.071729,0.9030528047229472,-0.077864,0.8818839348559501,0,1.0,0,1.0,-0.035674,0.9455968426221608,-0.00492,0.9914617427069052,0,1.0,0,1.0,-0.075787,0.8919115119723542,-0.092574,0.8484830133833948,0,1.0,-1,0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,0,0,0.0
