config_id,low_threshold,high_threshold,low_alpha,medium_alpha,high_alpha,rows,low_count,medium_count,high_count,average_alpha,accuracy,macro_f1,weighted_f1,log_loss,draw_precision,draw_recall,draw_f1,draw_support,predicted_draws,accuracy_change,draw_recall_change,draw_f1_change,selection_score
99,0.35,0.45,0.0,0.1,0.35,767,198,163,406,0.2065189048239896,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1004472076020118,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38297718208251696
103,0.35,0.45,0.0,0.15,0.35,767,198,163,406,0.2171447196870926,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1005936879081288,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38297386217938356
31,0.3,0.45,0.0,0.15,0.35,767,130,231,406,0.23044328552803128,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1006013699367898,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.3829736880828104
107,0.35,0.45,0.0,0.2,0.35,767,198,163,406,0.22777053455019564,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1008487802881353,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38296808174285596
35,0.3,0.45,0.0,0.2,0.35,767,130,231,406,0.24550195567144723,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1009254751957707,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38296634409772146
91,0.35,0.4,0.05,0.15,0.35,767,198,81,488,0.2514341590612777,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1010446637061222,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38188174099874417
87,0.35,0.4,0.05,0.1,0.35,767,198,81,488,0.24615384615384617,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1010541104829155,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38188152700004563
15,0.3,0.4,0.05,0.1,0.35,767,130,149,488,0.25058670143415906,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1010577038373748,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38188144559996373
95,0.35,0.4,0.05,0.2,0.35,767,198,81,488,0.2567144719687093,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.101083653374127,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38188085777464875
19,0.3,0.4,0.05,0.15,0.35,767,130,149,488,0.26029986962190355,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.101085844218024,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38188080814693215
23,0.3,0.4,0.05,0.2,0.35,767,130,149,488,0.270013037809648,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1011938467650033,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38187836176601553
3,0.3,0.4,0.0,0.1,0.35,767,130,149,488,0.24211212516297265,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1017688710352476,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.3818653410430225
79,0.35,0.4,0.0,0.15,0.35,767,198,81,488,0.23852672750977838,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1017893293872358,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.3818648779198537
7,0.3,0.4,0.0,0.15,0.35,767,130,149,488,0.25182529335071707,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1017970114158968,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.3818647040212999
75,0.35,0.4,0.0,0.1,0.35,767,198,81,488,0.23324641460234685,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.101798776164029,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.3818646640727678
83,0.35,0.4,0.0,0.2,0.35,767,198,81,488,0.2438070404172099,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1018283190552407,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.3818639953214956
11,0.3,0.4,0.0,0.2,0.35,767,130,149,488,0.26153846153846155,0.4211212516297262,0.37049126576562963,0.4079247282657651,1.1019050139628763,0.224,0.16568047337278108,0.19047619047619047,169,125,-0.024771838331160367,0.12426035502958581,0.11868131868131868,0.38186225929558293
136,0.35,0.5,0.05,0.1,0.4,767,198,349,220,0.17314211212516298,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0941931021006213,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.38004104078522605
64,0.3,0.5,0.05,0.1,0.4,767,130,417,220,0.1775749674054759,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0941966954550806,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.380040958850904
52,0.3,0.5,0.0,0.1,0.4,767,130,417,220,0.16910039113428946,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0949078626529536,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.3800247486155577
124,0.35,0.5,0.0,0.1,0.4,767,198,349,220,0.16023468057366363,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0949377677817351,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.3800240672037986
140,0.35,0.5,0.05,0.15,0.4,767,198,349,220,0.19589308996088656,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0956726491878988,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.38000732846673835
68,0.3,0.5,0.05,0.15,0.4,767,130,417,220,0.20475880052151232,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0957138296998006,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.38000639082632826
128,0.35,0.5,0.0,0.15,0.4,767,198,349,220,0.1829856584093872,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0964173148690126,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.3799903788393296
56,0.3,0.5,0.0,0.15,0.4,767,130,417,220,0.19628422425032588,0.4067796610169492,0.3741666407439504,0.4043042551550931,1.0964249968976736,0.22485207100591717,0.22485207100591717,0.22485207100591717,169,169,-0.03911342894393738,0.1834319526627219,0.15305719921104538,0.37999020404841466
144,0.35,0.5,0.05,0.2,0.4,767,198,349,220,0.21864406779661016,0.40547588005215124,0.37324690851002557,0.4032317518875887,1.0974080353650577,0.2235294117647059,0.22485207100591717,0.22418879056047197,169,170,-0.04041720990873532,0.1834319526627219,0.15239391876560018,0.37896732927552423
72,0.3,0.5,0.05,0.2,0.4,767,130,417,220,0.2319426336375489,0.40547588005215124,0.37324690851002557,0.4032317518875887,1.097518228755934,0.2235294117647059,0.22485207100591717,0.22418879056047197,169,170,-0.04041720990873532,0.1834319526627219,0.15239391876560018,0.37896482451115865
132,0.35,0.5,0.0,0.2,0.4,767,198,349,220,0.2057366362451108,0.40547588005215124,0.37324690851002557,0.4032317518875887,1.0981527010461714,0.2235294117647059,0.22485207100591717,0.22418879056047197,169,170,-0.04041720990873532,0.1834319526627219,0.15239391876560018,0.3789504076796331
60,0.3,0.5,0.0,0.2,0.4,767,130,417,220,0.2234680573663624,0.40547588005215124,0.37324690851002557,0.4032317518875887,1.098229395953807,0.2235294117647059,0.22485207100591717,0.22418879056047197,169,170,-0.04041720990873532,0.1834319526627219,0.15239391876560018,0.378948665566041
112,0.35,0.45,0.05,0.1,0.4,767,198,163,406,0.24589308996088657,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1043011432113634,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760960676860399
40,0.3,0.45,0.05,0.1,0.4,767,130,231,406,0.2503259452411995,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1043047365658225,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.37609598653697207
116,0.35,0.45,0.05,0.15,0.4,767,198,163,406,0.2565189048239896,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1044476235174803,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760927599318634
44,0.3,0.45,0.05,0.15,0.4,767,130,231,406,0.2653846153846154,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1044888040293823,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.37609183009448577
120,0.35,0.45,0.05,0.2,0.4,767,198,163,406,0.2671447196870926,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.104702715897487,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.37608700064642914
48,0.3,0.45,0.05,0.2,0.4,767,130,231,406,0.2804432855280313,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1048129092883632,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760845132140274
28,0.3,0.45,0.0,0.1,0.4,767,130,231,406,0.24185136897001303,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1050159037636955,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760799316333519
100,0.35,0.45,0.0,0.1,0.4,767,198,163,406,0.2329856584093872,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.105045808892477,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760792567499543
104,0.35,0.45,0.0,0.15,0.4,767,198,163,406,0.24361147327249016,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.105192289198594,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.37607595133553656
32,0.3,0.45,0.0,0.15,0.4,767,130,231,406,0.2569100391134289,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1051999712272553,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760757779987276
108,0.35,0.45,0.0,0.2,0.4,767,198,163,406,0.2542372881355932,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1054473815786006,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760701961235771
36,0.3,0.45,0.0,0.2,0.4,767,130,231,406,0.27196870925684485,0.4015645371577575,0.3709475078456303,0.4006874663494769,1.1055240764862362,0.21666666666666667,0.23076923076923078,0.22349570200573066,169,180,-0.044328552803129084,0.18934911242603553,0.15170083021085887,0.3760684660605514
92,0.35,0.4,0.05,0.15,0.4,767,198,81,488,0.2832464146023468,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1060724346846273,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749735951860649
88,0.35,0.4,0.05,0.1,0.4,767,198,81,488,0.27796610169491526,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.106081881461421,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749733822078914
16,0.3,0.4,0.05,0.1,0.4,767,130,149,488,0.2823989569752281,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1060854748158802,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.37497330119599204
96,0.35,0.4,0.05,0.2,0.4,767,198,81,488,0.2885267275097783,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1061114243526324,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.374972716173892
20,0.3,0.4,0.05,0.15,0.4,767,130,149,488,0.2921121251629726,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1061136151965294,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.37497266678283797
24,0.3,0.4,0.05,0.2,0.4,767,130,149,488,0.30182529335071706,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.106221617743509,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.37497023206781344
4,0.3,0.4,0.0,0.1,0.4,767,130,149,488,0.27392438070404174,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1067966420137532,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.37495727342581303
80,0.35,0.4,0.0,0.15,0.4,767,198,81,488,0.2703389830508474,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1068171003657412,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749568125104392
8,0.3,0.4,0.0,0.15,0.4,767,130,149,488,0.28363754889178616,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1068247823944022,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.374956639440887
76,0.35,0.4,0.0,0.1,0.4,767,198,81,488,0.2650586701434159,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1068265471425345,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749565996827953
84,0.35,0.4,0.0,0.2,0.4,767,198,81,488,0.275619295958279,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.106856090033746,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749559341195338
12,0.3,0.4,0.0,0.2,0.4,767,130,149,488,0.2933507170795306,0.4002607561929596,0.3695993007131931,0.39939661026273526,1.1069327849413817,0.2154696132596685,0.23076923076923078,0.22285714285714286,169,181,-0.04563233376792697,0.18934911242603553,0.15106227106227108,0.3749542063692387
