windowNo,roundNo,snapshotDate,league,homeTeam,awayTeam,prediction,actual,correct,confidence,probHome,probDraw,probAway,homeAttackRating,defenseRatingDiff,awayAttackRating,homeAwayDiff,homeRank,awayAwayGoalsAgainstPerMatch,rankDiff,homeHomeElo,homeHomeGoalsPerMatch,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff
223,1617,2025-03-18,J.League,アビスパ福岡,清水エスパルス,H,A,False,0.4001343183319288,0.4001343183319288,0.27629401819330185,0.32357166347476946,0.4585537918871252,0.2007692307692308,0.3703703703703703,34,11,0.6923076923076923,4,1511,0.7,22,4,4,0.0881834215167548,8.757790530457196,0,5,-5,0,1,-1,0,3,-3,4,0,4
224,1617,2025-03-18,J.League,町田,鹿島アントラーズ,A,A,True,0.41290463566499874,0.26668331749874913,0.32041204683625196,0.41290463566499874,0.50682261208577,-2.3850000000000007,0.6734006734006733,-22,7,0.3,-5,1530,0.7272727272727273,100,5,21,0.1665780613149033,36.76031561226298,4,6,-2,1,2,-1,2,1,1,0,0,0
225,1617,2025-03-18,J.League,セレッソ大阪,ファジアーノ岡山,H,H,True,0.4176550838112479,0.4176550838112479,0.2859881584956228,0.29635675769313,0.4232804232804232,0.2250000000000003,0.3703703703703703,7,14,0.8,8,1494,0.7,35,8,6,0.0529100529100528,14.305582010582013,4,5,-1,1,1,0,2,3,-1,0,0,0
226,1618,2025-03-22,J.League,セレッソ大阪,ヴィッセル神戸,H,D,False,0.3357234674600537,0.3357234674600537,0.3346034517747653,0.32967308076518165,0.4585537918871252,-0.0692307692307694,0.5432098765432098,0,9,0.625,10,1509,0.8,11,10,6,0.0846560846560846,6.38077737077737,7,7,0,2,2,0,3,3,0,0,0,0
227,1618,2025-03-22,J.League,浦和レッズ,町田,H,A,False,0.4219564713090734,0.4219564713090734,0.24719070430781423,0.3308528243831129,0.3703703703703703,-0.2548951048951049,0.4678362573099414,32,16,0.75,-4,1526,0.7142857142857143,28,4,4,0.097465886939571,10.870472198366937,3,4,-1,1,1,0,0,0,0,1,1,0
228,1618,2025-03-22,J.League,FC今治,徳島ヴォルティス,A,H,False,0.387406168225897,0.29000106232930406,0.3225927694447988,0.387406168225897,0.5761316872427983,-0.4628571428571426,0.5925925925925926,-3,28,0.5,-17,1515,0.8571428571428571,30,17,13,0.0164609053497942,14.845863609641388,4,4,0,1,1,0,0,0,0,1,1,0
229,1618,2025-03-22,J.League,北海道コンサドーレ札幌,ヴァンフォーレ甲府,D,H,False,0.3871918630111869,0.3647555900592773,0.3871918630111869,0.24805254692953607,0.3703703703703703,0.8625000000000003,0.2962962962962963,-1,23,1.0,24,1491,0.4,46,24,13,0.074074074074074,22.287314814814813,3,1,2,1,0,1,1,1,0,0,0,0
230,1618,2025-03-22,J.League,東京ヴェルディ,FC東京,H,D,False,0.3945105528794895,0.3945105528794895,0.31313616622546303,0.29235328089504803,0.4678362573099414,0.0899999999999998,0.4713804713804713,-2,6,0.5,-1,1524,0.75,7,1,4,0.0035442140705299,2.718708842814105,6,7,-1,2,2,0,2,3,-1,0,0,0
231,1618,2025-03-22,J.League,ブラウブリッツ秋田,八戸,A,H,False,0.36468147945034723,0.2797537085164579,0.3555648120331946,0.36468147945034723,0.582010582010582,0.5625000000000002,0.4629629629629629,8,18,1.0,19,1508,0.8333333333333334,49,19,14,0.119047619047619,22.036309523809525,9,2,7,3,0,3,4,0,4,0,1,-1
232,1618,2025-03-22,J.League,ファジアーノ岡山,V・ファーレン長崎,A,H,False,0.41018985536879177,0.29673350298487305,0.29307664164633485,0.41018985536879177,0.3703703703703703,-0.5142857142857145,0.4938271604938271,-11,21,0.75,3,1482,0.4444444444444444,63,3,2,0.1234567901234567,22.92754850088183,4,6,-2,1,2,-1,0,1,-1,1,0,1
233,1618,2025-03-22,J.League,アビスパ福岡,ガンバ大阪,A,D,False,0.3876577684008131,0.3084632524460386,0.30387897915314904,0.3876577684008131,0.4377104377104377,-0.4558441558441557,0.5291005291005291,-1,10,0.625,-6,1501,0.6363636363636364,52,6,6,0.0913900913900913,19.809446849446847,0,3,-3,0,1,-1,0,0,0,5,1,4
234,1618,2025-03-22,J.League,鹿島アントラーズ,ジェフユナイテッド千葉,H,H,True,0.3872752890557586,0.3872752890557586,0.3123544181597748,0.3003702927844666,0.7070707070707071,3.74625,0.5128205128205128,68,1,0.7142857142857143,21,1560,0.9166666666666666,129,21,36,0.1942501942501943,51.18810003885004,6,3,3,2,1,1,2,0,2,0,2,-2
235,1618,2025-03-22,J.League,京都サンガF.C.,名古屋グランパス,A,D,False,0.36987535104880465,0.3312430031755279,0.29888164577566784,0.36987535104880465,0.5349794238683128,0.4893749999999999,0.322061191626409,19,8,0.8,9,1499,0.7,54,9,5,0.2129182322419037,21.29045864644838,3,6,-3,1,2,-1,0,1,-1,2,0,2
236,1618,2025-03-22,J.League,川崎フロンターレ,横浜F・マリノス,H,A,False,0.3686567298370359,0.3686567298370359,0.31334536265565904,0.3179979075073053,0.4938271604938271,-1.125,0.4585537918871252,16,13,0.6363636363636364,-10,1493,0.6666666666666666,50,10,9,0.0352733686067018,20.232054673721343,1,6,-5,0,2,-2,0,1,-1,1,0,1
237,1618,2025-03-22,J.League,清水エスパルス,サンフレッチェ広島,A,A,True,0.3999730942097599,0.20971019679488673,0.3903167089953536,0.3999730942097599,0.404040404040404,-2.1214285714285714,0.6397306397306397,-33,14,0.4545454545454545,-12,1491,0.5555555555555556,109,12,21,0.2356902356902357,41.62142376142376,5,6,-1,1,2,-1,4,0,4,0,1,-1
238,1618,2025-03-22,J.League,柏レイソル,水戸ホーリーホック,H,H,True,0.36894627498276805,0.36894627498276805,0.298266311194881,0.33278741382235083,0.4232804232804232,0.4125000000000001,0.5128205128205128,7,7,0.6,18,1513,0.6363636363636364,1,18,13,0.0895400895400895,4.950408017908018,3,2,1,1,0,1,0,1,-1,2,0,2
239,1619,2025-03-29,J.League,藤枝MYFC,北海道コンサドーレ札幌,D,D,True,0.43240842185806166,0.2288051141196424,0.43240842185806166,0.3387864640222966,0.6349206349206349,-0.81,0.4232804232804232,-6,33,0.5,-12,1500,1.0,6,12,12,0.2116402116402116,5.304328042328042,5,6,-1,1,2,-1,5,2,3,0,0,0
240,1619,2025-03-29,J.League,富山,FC今治,A,D,False,0.4934087355156193,0.1562576106127787,0.3503336538716022,0.4934087355156193,0.2693602693602693,-0.7800000000000002,0.5761316872427983,-33,38,0.5,-10,1467,0.3333333333333333,63,10,7,0.3067714178825289,24.767354283576505,7,4,3,2,1,1,4,1,3,0,0,0
241,1619,2025-03-29,J.League,鳥取,サガン鳥栖,A,A,True,0.42572757773371434,0.34956184622993386,0.2247105760363521,0.42572757773371434,0.2469135802469135,0.1687500000000001,0.4713804713804713,16,53,0.7777777777777778,-22,1500,0.5,11,22,10,0.2244668911335578,9.428643378226711,3,2,1,1,0,1,0,0,0,2,1,1
242,1619,2025-03-29,J.League,八戸,相模原,A,D,False,0.5209240052314441,0.21580201368289947,0.26327398108565625,0.5209240052314441,0.411522633744856,-2.314285714285715,0.7407407407407407,-11,36,1.0,3,1489,0.5,52,3,2,0.3292181069958847,19.47870076425632,1,7,-6,0,2,-2,0,3,-3,2,0,2
243,1619,2025-03-29,J.League,ブラウブリッツ秋田,ベガルタ仙台,D,D,True,0.45061825294230434,0.27957048164192666,0.45061825294230434,0.2698112654157695,0.582010582010582,0.0,0.582010582010582,-9,18,0.5,1,1509,0.8333333333333334,10,1,0,0.0,3.75,9,5,4,3,1,2,5,4,1,0,0,0
244,1619,2025-03-29,J.League,ヴァンフォーレ甲府,大宮,A,A,True,0.48788418113721604,0.2208961543272916,0.2912196645354927,0.48788418113721604,0.2222222222222222,-1.8000000000000005,0.5291005291005291,-60,55,0.3333333333333333,-25,1457,0.1666666666666666,94,25,10,0.3068783068783068,39.57137566137566,1,4,-3,0,1,-1,0,2,-2,1,0,1
245,1619,2025-03-29,J.League,横浜FC,湘南ベルマーレ,H,H,True,0.37064595837738257,0.37064595837738257,0.3357019114272359,0.2936521301953818,0.2880658436213991,0.2169642857142855,0.205761316872428,39,29,0.9,8,1488,0.5,16,8,6,0.0823045267489711,7.659853762492651,1,4,-3,0,1,-1,1,2,-1,0,0,0
246,1619,2025-03-29,J.League,FC大阪,アルビレックス新潟,D,D,True,0.3790118999957101,0.27364559927149423,0.3790118999957101,0.34734250073279554,0.3703703703703703,-0.5625,0.261437908496732,6,57,0.5555555555555556,-31,1500,0.0,36,31,15,0.1089324618736383,20.48428649237473,1,6,-5,0,2,-2,1,1,0,0,0,0
247,1619,2025-03-29,J.League,徳島ヴォルティス,高知,H,H,True,0.3888363340195522,0.3888363340195522,0.2822867909289036,0.3288768750515444,0.5432098765432098,0.1928571428571426,0.5555555555555555,23,14,0.5,26,1523,0.7777777777777778,17,26,20,0.0123456790123456,12.491040564373897,3,4,-1,1,1,0,0,1,-1,2,0,2
248,1619,2025-03-29,J.League,いわきFC,ジュビロ磐田,D,H,False,0.4243675328235206,0.3125609135065909,0.4243675328235206,0.2630715536698892,0.4444444444444444,0.2410714285714288,0.4444444444444444,-15,32,1.0,14,1485,0.5,5,14,7,0.0,5.298214285714286,4,2,2,1,0,1,1,0,1,0,1,-1
249,1619,2025-03-29,J.League,モンテディオ山形,栃木シティ,D,A,False,0.45203323229739906,0.2698761079184867,0.45203323229739906,0.2780906597841143,0.4761904761904762,-0.3374999999999999,0.3703703703703703,-9,22,0.0,13,1500,0.5714285714285714,16,13,12,0.1058201058201058,8.938664021164021,4,3,1,1,1,0,0,1,-1,1,0,1
250,1620,2025-04-05,J.League,ジェフユナイテッド千葉,東京ヴェルディ,H,H,True,0.3816118154586907,0.3816118154586907,0.29500838851849637,0.32337979602281336,0.4558404558404558,-0.3818181818181818,0.4678362573099414,20,30,0.5714285714285714,-19,1517,0.8333333333333334,29,19,12,0.0119958014694855,14.978762796657533,0,7,-7,0,2,-2,0,3,-3,3,0,3
251,1620,2025-04-05,J.League,ファジアーノ岡山,ヴィッセル神戸,A,A,True,0.4519525096331979,0.28687984291081375,0.2611676474559877,0.4519525096331979,0.3880070546737213,-0.3600000000000003,0.5432098765432098,-17,20,0.6666666666666666,-2,1491,0.5,54,2,0,0.1552028218694885,19.503040564373894,4,7,-3,1,2,-1,1,4,-3,0,0,0
252,1620,2025-04-05,J.League,V・ファーレン長崎,清水エスパルス,A,A,True,0.3709141651211987,0.36313364038237006,0.2659521944964312,0.3709141651211987,0.4713804713804713,0.4950000000000003,0.3703703703703703,32,23,0.6666666666666666,-9,1518,0.75,44,9,8,0.101010101010101,17.76920202020202,3,4,-1,1,1,0,0,0,0,1,1,0
253,1620,2025-04-05,J.League,名古屋グランパス,セレッソ大阪,A,A,True,0.5017419811290806,0.2626979249305977,0.23556009394032207,0.5017419811290806,0.322061191626409,-0.198529411764706,0.4585537918871252,-25,21,0.5454545454545454,-9,1470,0.3333333333333333,50,9,5,0.1364926002607162,19.81700440240508,4,7,-3,1,2,-1,2,4,-2,0,0,0
254,1620,2025-04-05,J.League,ジュビロ磐田,ヴァンフォーレ甲府,A,H,False,0.3677086608416766,0.2924501348168582,0.3398412043414651,0.3677086608416766,0.3703703703703703,0.27,0.1481481481481481,8,45,1.0,12,1491,0.5,60,12,3,0.2222222222222222,24.098444444444443,1,1,0,0,0,0,0,0,0,2,2,0
255,1620,2025-04-05,J.League,柏レイソル,横浜F・マリノス,H,H,True,0.44090636085786766,0.44090636085786766,0.24650754619733448,0.3125860929447985,0.4377104377104377,-0.8249999999999993,0.4713804713804713,35,6,0.5833333333333334,-3,1521,0.6666666666666666,48,3,7,0.0336700336700336,17.721734006734003,3,6,-3,1,2,-1,1,2,-1,0,0,0
256,1620,2025-04-05,J.League,水戸ホーリーホック,鹿島アントラーズ,A,D,False,0.4754639755620249,0.19512235357770472,0.32941367086027035,0.4754639755620249,0.5128205128205128,-3.99,0.7070707070707071,-66,24,0.2,-23,1500,1.0,140,23,38,0.1942501942501943,55.58685003885004,1,9,-8,0,3,-3,0,3,-3,1,0,1
257,1620,2025-04-05,J.League,ガンバ大阪,京都サンガF.C.,H,H,True,0.3676827467593977,0.3676827467593977,0.29396516634273373,0.3383520868978689,0.5291005291005291,0.147272727272727,0.5349794238683128,7,4,0.375,4,1528,0.75,19,4,6,0.0058788947677836,7.680630324408101,4,1,3,1,0,1,1,1,0,0,0,0
258,1620,2025-04-05,J.League,サンフレッチェ広島,アビスパ福岡,H,A,False,0.4123672809244532,0.4123672809244532,0.2939097837583429,0.2937229353172039,0.6397306397306397,2.1214285714285714,0.4377104377104377,77,2,0.7272727272727273,7,1561,1.0,121,7,20,0.202020202020202,44.56468975468975,6,1,5,2,0,2,1,1,0,0,0,0
259,1620,2025-04-05,J.League,川崎フロンターレ,浦和レッズ,H,H,True,0.379455419783539,0.379455419783539,0.2862135424109407,0.3343310378055207,0.4585537918871252,0.0,0.3527336860670194,28,13,0.8461538461538461,4,1483,0.5833333333333334,21,4,3,0.1058201058201058,8.37116402116402,1,3,-2,0,1,-1,0,0,0,2,2,0
260,1620,2025-04-05,J.League,FC東京,町田,H,D,False,0.391149744742175,0.391149744742175,0.33333013887559065,0.275520116382235,0.4830917874396135,0.0566433566433568,0.4678362573099414,-13,5,0.6666666666666666,5,1491,0.5,11,5,7,0.015255530129672,5.114379777354606,5,6,-1,1,2,-1,4,1,3,0,0,0
261,1620,2025-04-05,J.League,八戸,モンテディオ山形,D,A,False,0.41159781235434983,0.3144115271611387,0.41159781235434983,0.2739906604845117,0.4444444444444444,-0.6750000000000003,0.4232804232804232,-21,35,0.5,-13,1489,0.5714285714285714,23,13,10,0.0211640211640212,11.439232804232804,1,3,-2,0,1,-1,1,0,1,0,2,-2
262,1621,2025-04-12,J.League,サンフレッチェ広島,清水エスパルス,A,A,True,0.37890985662848686,0.35952279023853434,0.26156735313297896,0.37890985662848686,0.6060606060606061,1.7325000000000002,0.3703703703703703,54,2,0.6153846153846154,12,1550,0.9090909090909092,97,12,21,0.2356902356902357,37.34363804713804,3,6,-3,1,2,-1,0,1,-1,1,0,1
263,1621,2025-04-12,J.League,アビスパ福岡,V・ファーレン長崎,H,H,True,0.37087670535107414,0.37087670535107414,0.3537033237589302,0.2754199708899958,0.4508856682769726,-0.0964285714285715,0.4320987654320987,11,7,0.7142857142857143,18,1501,0.6363636363636364,7,18,15,0.0187869028448738,6.973043094854688,4,3,1,1,1,0,2,0,2,0,2,-2
264,1621,2025-04-12,J.League,ヴィッセル神戸,名古屋グランパス,D,H,False,0.4331432495471433,0.25368525483190923,0.4331432495471433,0.3131714956209478,0.5432098765432098,0.4235294117647061,0.322061191626409,22,18,0.8,4,1509,0.6666666666666666,76,4,1,0.2211486849168008,27.7289356193363,7,4,3,2,1,1,5,0,5,0,1,-1
265,1621,2025-04-12,J.League,横浜F・マリノス,FC東京,H,A,False,0.46080540633716843,0.46080540633716843,0.22154588870476732,0.317648704958064,0.4377104377104377,0.7521428571428572,0.4830917874396135,25,3,0.5454545454545454,3,1550,0.8888888888888888,24,3,4,0.0453813497291757,9.309504841374403,6,5,1,2,1,1,0,5,-5,1,0,1
266,1621,2025-04-12,J.League,京都サンガF.C.,ファジアーノ岡山,H,H,True,0.3829173534369389,0.3829173534369389,0.28253118427566504,0.3345514622873966,0.50682261208577,0.4418181818181819,0.3880070546737213,22,10,0.8181818181818182,11,1499,0.7,34,11,6,0.1188155574120486,14.762126747846043,1,3,-2,0,1,-1,0,0,0,1,1,0
267,1621,2025-04-12,J.League,ガンバ大阪,セレッソ大阪,H,A,False,0.4446034739590407,0.4446034739590407,0.23886246303896513,0.31653406300199394,0.5291005291005291,0.5522727272727268,0.4585537918871252,35,5,0.5454545454545454,7,1531,0.75,24,7,8,0.0705467372134038,10.274563892897223,4,7,-3,1,2,-1,2,5,-3,0,0,0
268,1621,2025-04-12,J.League,浦和レッズ,東京ヴェルディ,A,D,False,0.4729952353207874,0.3213552582684198,0.20564950641079244,0.4729952353207874,0.3527336860670194,-0.3068181818181816,0.4678362573099414,28,17,0.625,-6,1516,0.625,56,6,4,0.115102571242922,21.18438415061222,0,4,-4,0,1,-1,0,0,0,3,1,2
269,1621,2025-04-12,J.League,ジェフユナイテッド千葉,水戸ホーリーホック,H,H,True,0.3716601638666065,0.3716601638666065,0.31562100981780356,0.31271882631559067,0.4761904761904762,0.2099999999999999,0.5291005291005291,29,23,0.6363636363636364,1,1526,0.8571428571428571,5,1,1,0.0529100529100528,2.0525820105820105,3,2,1,1,0,1,1,1,0,0,0,0
270,1621,2025-04-12,J.League,川崎フロンターレ,鹿島アントラーズ,A,A,True,0.49880904917348995,0.2330710324071334,0.2681199184193766,0.49880904917348995,0.4938271604938271,-2.76923076923077,0.7070707070707071,-72,9,0.2727272727272727,-8,1492,0.6153846153846154,126,8,23,0.21324354657688,46.69649486316152,3,7,-4,1,2,-1,1,4,-3,0,0,0
271,1621,2025-04-12,J.League,ヴァンフォーレ甲府,北海道コンサドーレ札幌,A,H,False,0.5693029212938489,0.17061192453091606,0.2600851541752356,0.5693029212938489,0.1346801346801346,-1.18125,0.4444444444444444,-56,55,0.5555555555555556,-35,1450,0.1428571428571428,100,35,21,0.3097643097643097,44.04820286195286,0,7,-7,0,2,-2,0,3,-3,3,0,3
272,1621,2025-04-12,J.League,ブラウブリッツ秋田,湘南ベルマーレ,D,A,False,0.4933018764914924,0.23349796920976562,0.4933018764914924,0.2732001542987427,0.5925925925925926,0.7200000000000002,0.2178649237472766,69,15,0.9090909090909092,23,1509,0.8571428571428571,116,23,15,0.3747276688453159,46.56894553376905,7,4,3,2,1,1,5,0,5,0,1,-1
273,1621,2025-04-12,J.League,町田,柏レイソル,H,H,True,0.4397376386928964,0.4397376386928964,0.24722971046157613,0.313032650845528,0.4678362573099414,-0.5625,0.4713804713804713,16,13,0.6666666666666666,-9,1508,0.6,21,9,10,0.0035442140705299,9.713208842814106,4,6,-2,1,2,-1,2,2,0,0,0,0
274,1621,2025-04-12,J.League,モンテディオ山形,横浜FC,A,H,False,0.34737666665969347,0.34621306468955443,0.30641026865075244,0.34737666665969347,0.4444444444444444,0.6187499999999999,0.3050108932461873,32,19,0.875,8,1492,0.5,62,8,6,0.139433551198257,23.851636710239653,3,4,-1,1,1,0,1,2,-1,0,0,0
275,1622,2025-04-19,J.League,鹿島アントラーズ,浦和レッズ,H,H,True,0.4103050531258814,0.4103050531258814,0.3717037259832076,0.21799122089091058,0.7085346215780998,3.1950000000000003,0.3703703703703703,101,1,0.8461538461538461,16,1554,0.9090909090909092,176,16,31,0.3381642512077294,66.30663285024154,7,1,6,2,0,2,5,1,4,0,0,0
276,1622,2025-04-19,J.League,アルビレックス新潟,FC今治,A,H,False,0.5275840457076009,0.2241347865369241,0.2482811677554749,0.5275840457076009,0.3050108932461873,-0.3375000000000003,0.5925925925925926,-33,26,0.6666666666666666,3,1466,0.2857142857142857,55,3,1,0.2875816993464052,20.12501633986928,4,4,0,1,1,0,2,2,0,0,0,0
277,1622,2025-04-19,J.League,東京ヴェルディ,ジェフユナイテッド千葉,H,H,True,0.4381933099978342,0.4381933099978342,0.28892883436958944,0.2728778556325763,0.4814814814814814,0.0,0.4938271604938271,48,13,0.8571428571428571,9,1524,0.8181818181818182,2,9,7,0.0123456790123456,2.952469135802469,2,6,-4,0,2,-2,1,2,-1,0,0,0
278,1622,2025-04-19,J.League,水戸ホーリーホック,柏レイソル,H,H,True,0.3555268980003562,0.3555268980003562,0.3327614960830153,0.31171160591662844,0.4938271604938271,-0.7465909090909093,0.4508856682769726,18,24,0.7,-19,1502,1.0,25,19,18,0.0429414922168544,13.657906480261552,1,6,-5,0,2,-2,0,0,0,1,1,0
279,1622,2025-04-19,J.League,横浜F・マリノス,川崎フロンターレ,H,H,True,0.43523012838005537,0.43523012838005537,0.239492646800904,0.32527722481904137,0.4186795491143316,0.7012987012987013,0.4713804713804713,25,3,0.5,8,1540,0.8,32,8,7,0.0527009222661397,13.350799924712968,3,3,0,1,1,0,0,0,0,2,1,1
280,1622,2025-04-19,J.League,ガンバ大阪,ファジアーノ岡山,H,D,False,0.3786990189680828,0.3786990189680828,0.2840207205303581,0.33728026050155946,0.505050505050505,0.6187500000000004,0.3703703703703703,53,6,0.8333333333333334,15,1521,0.6923076923076923,66,15,12,0.1346801346801346,27.000686026936027,4,3,1,1,1,0,0,0,0,1,2,-1
281,1622,2025-04-19,J.League,セレッソ大阪,京都サンガF.C.,D,A,False,0.3770016213604489,0.3348548687017321,0.3770016213604489,0.2881435099378191,0.4713804713804713,-0.3331168831168831,0.5185185185185185,-11,10,0.4444444444444444,-2,1501,0.8,16,2,2,0.0471380471380471,6.176050986050986,7,4,3,2,1,1,5,1,4,0,0,0
282,1622,2025-04-19,J.League,名古屋グランパス,アビスパ福岡,A,D,False,0.5088569029612557,0.20205511220276942,0.2890879848359748,0.5088569029612557,0.3086419753086419,-0.5142857142857145,0.4629629629629629,-34,23,0.6666666666666666,-16,1461,0.3076923076923077,63,16,13,0.1543209876543209,26.183721340388004,1,7,-6,0,2,-2,0,3,-3,2,0,2
283,1622,2025-04-19,J.League,大宮,ジュビロ磐田,D,A,False,0.35456575930644585,0.3201774829149957,0.35456575930644585,0.3252567577785584,0.5555555555555555,1.71,0.4232804232804232,10,28,1.0,11,1501,0.5,45,11,8,0.1322751322751322,18.868455026455024,7,3,4,2,1,1,3,1,2,0,0,0
284,1622,2025-04-19,J.League,モンテディオ山形,八戸,D,H,False,0.39118408745316613,0.35298445711250936,0.39118408745316613,0.2558314554343249,0.4629629629629629,1.0500000000000005,0.404040404040404,9,16,1.0,20,1500,0.5555555555555556,57,20,16,0.0589225589225589,25.171784511784512,6,1,5,2,0,2,2,0,2,0,1,-1
285,1622,2025-04-19,J.League,ベガルタ仙台,栃木シティ,A,H,False,0.37279018607216213,0.2784681702506602,0.3487416436771781,0.37279018607216213,0.5925925925925926,-0.8999999999999999,0.4232804232804232,-11,18,0.0,15,1507,0.75,19,15,12,0.1693121693121693,10.613862433862431,3,6,-3,0,2,-2,5,2,3,0,0,0
286,1622,2025-04-19,J.League,ヴァンフォーレ甲府,藤枝MYFC,A,A,True,0.624349840409956,0.188431263506058,0.18721889608398626,0.624349840409956,0.1851851851851851,-0.4172727272727272,0.7407407407407407,-57,46,0.0,-11,1461,0.25,96,11,6,0.5555555555555556,36.54456565656565,3,5,-2,1,1,0,1,5,-4,0,0,0
287,1622,2025-04-19,J.League,ブラウブリッツ秋田,横浜FC,A,A,True,0.35787247906623787,0.293375184119365,0.3487523368143976,0.35787247906623787,0.5555555555555555,0.2907692307692306,0.2880658436213991,47,19,0.8888888888888888,8,1498,0.75,79,8,7,0.2674897119341563,29.761651788540675,4,4,0,1,1,0,0,0,0,1,1,0
288,1624,2025-04-25,J.League,浦和レッズ,横浜F・マリノス,A,A,True,0.40962164957135666,0.33847938737899647,0.25189896304964754,0.40962164957135666,0.3542673107890499,-1.0048295454545455,0.4320987654320987,38,17,0.6153846153846154,-14,1515,0.6666666666666666,81,14,15,0.0778314546430488,32.06653220001952,1,3,-2,0,1,-1,0,1,-1,1,0,1
289,1624,2025-04-25,J.League,ファジアーノ岡山,アビスパ福岡,A,H,False,0.3696349215086334,0.2803621440687059,0.3500029344226612,0.3696349215086334,0.3864734299516907,-0.4235294117647061,0.474074074074074,-4,19,0.6923076923076923,-13,1490,0.5,45,13,12,0.0876006441223832,19.102226011177414,1,7,-6,0,2,-2,1,4,-3,0,0,0
290,1624,2025-04-25,J.League,川崎フロンターレ,ジェフユナイテッド千葉,H,H,True,0.4422197749589757,0.4422197749589757,0.28493979269833736,0.27284043234268757,0.4508856682769726,-0.1800000000000001,0.4444444444444444,15,11,0.875,12,1484,0.5714285714285714,22,12,9,0.0064412238325282,10.737288244766503,3,6,-3,1,2,-1,0,0,0,2,1,1
291,1624,2025-04-25,J.League,V・ファーレン長崎,ガンバ大阪,A,D,False,0.351703887324477,0.35031172374537506,0.2979843889301484,0.351703887324477,0.4320987654320987,-0.0741758241758243,0.5152979066022544,14,27,0.6666666666666666,-23,1516,0.75,21,23,19,0.0831991411701556,13.131474993069196,0,4,-4,0,1,-1,0,1,-1,3,0,3
292,1624,2025-04-25,J.League,アルビレックス新潟,FC大阪,D,H,False,0.4023847784401256,0.28495177655080633,0.4023847784401256,0.31266344500906823,0.3292181069958847,0.6750000000000003,0.4938271604938271,-15,25,1.0,28,1476,0.375,12,28,18,0.1646090534979423,11.367921810699588,7,2,5,2,0,2,3,2,1,0,0,0
293,1624,2025-04-25,J.League,宮崎,鹿児島,D,H,False,0.5002970567325171,0.2269522457290157,0.5002970567325171,0.27275069753846787,0.7407407407407407,-0.0250000000000003,0.7407407407407407,9,40,1.0,3,1509,1.0,14,3,1,0.0,5.654999999999999,6,5,1,2,1,1,2,3,-1,0,0,0
294,1624,2025-04-25,J.League,ベガルタ仙台,モンテディオ山形,D,H,False,0.3501750952843477,0.30384481098275545,0.3501750952843477,0.34598009373289784,0.5925925925925926,-0.4499999999999997,0.4629629629629629,6,18,0.5,-2,1516,0.7777777777777778,7,2,2,0.1296296296296296,3.0659259259259257,5,9,-4,1,3,-2,5,3,2,0,0,0
295,1624,2025-04-25,J.League,清水エスパルス,名古屋グランパス,H,A,False,0.399833652942865,0.399833652942865,0.3281686977595099,0.27199764929762615,0.3864734299516907,0.293684210526316,0.3259259259259259,-3,13,0.8181818181818182,7,1476,0.4444444444444444,51,7,5,0.0605475040257648,19.67084634291041,6,1,5,2,0,2,2,1,1,0,0,0
296,1624,2025-04-25,J.League,福島,ヴァンフォーレ甲府,A,A,True,0.39146096693923205,0.28875690998077547,0.31978212307999226,0.39146096693923205,0.3703703703703703,1.2272727272727273,0.1851851851851851,26,52,1.0,-7,1500,0.0,81,7,2,0.1851851851851851,30.382491582491586,3,3,0,1,1,0,0,0,0,1,1,0
297,1624,2025-04-25,J.League,北海道コンサドーレ札幌,いわきFC,D,H,False,0.4150501565600306,0.3392933915539412,0.4150501565600306,0.24565645188602897,0.3950617283950617,0.0,0.4444444444444444,-17,24,0.3333333333333333,7,1492,0.4,15,7,6,0.0493827160493827,7.009876543209876,4,4,0,1,1,0,0,2,-2,1,0,1
298,1624,2025-04-25,J.League,藤枝MYFC,大宮,D,D,True,0.390913620229772,0.2619477169602526,0.390913620229772,0.34713866280997513,0.7407407407407407,-0.3374999999999999,0.4629629629629629,-16,32,0.3333333333333333,1,1500,1.0,23,1,0,0.2777777777777778,8.423055555555555,5,4,1,1,1,0,5,0,5,0,1,-1
299,1624,2025-04-25,J.League,相模原,湘南ベルマーレ,A,D,False,0.4726097864508294,0.2146317025366297,0.3127585110125409,0.4726097864508294,0.7407407407407407,1.08,0.2469135802469135,58,46,0.8333333333333334,-12,1509,1.0,78,12,8,0.4938271604938271,30.614765432098764,4,4,0,1,1,0,2,1,1,0,0,0
300,1624,2025-04-25,J.League,FC今治,富山,A,A,True,0.39769130682332915,0.32870810224530594,0.27360059093136513,0.39769130682332915,0.5387205387205387,0.4339285714285714,0.3703703703703703,16,29,0.5,9,1517,0.8571428571428571,30,9,7,0.1683501683501683,12.870455747955749,4,5,-1,1,1,0,0,5,-5,1,0,1
301,1625,2025-04-29,J.League,浦和レッズ,川崎フロンターレ,A,H,False,0.557465471456515,0.25263973157644576,0.18989479696703968,0.557465471456515,0.322061191626409,-0.3335294117647058,0.4629629629629629,-2,22,0.5555555555555556,-14,1505,0.6,56,14,11,0.1409017713365539,23.19488623662025,1,3,-2,0,1,-1,0,1,-1,2,0,2
