strategy,window,test_from,test_to,rows,accuracy,macro_f1,weighted_f1,log_loss,away_precision,away_recall,away_f1,draw_precision,draw_recall,draw_f1,home_precision,home_recall,home_f1,predicted_away,predicted_draw,predicted_home
fixed_rf45_lgbm55,12,2024-09-21,2024-12-08,257,0.3852140077821012,0.34473608720596677,0.3668880636498188,1.0720387596888314,0.36046511627906974,0.3875,0.37349397590361444,0.21951219512195122,0.1267605633802817,0.16071428571428573,0.45384615384615384,0.5566037735849056,0.5,86,41,130
fixed_rf45_lgbm55,13,2025-02-14,2025-03-16,154,0.36363636363636365,0.3604058644734489,0.3656739291461265,1.1115269401211407,0.3559322033898305,0.4883720930232558,0.4117647058823529,0.2549019607843137,0.3023255813953488,0.2765957446808511,0.5,0.3235294117647059,0.39285714285714285,59,51,44
fixed_rf45_lgbm55,14,2025-03-23,2025-06-15,394,0.40609137055837563,0.3855779688699252,0.3958923060415658,1.0902273958804778,0.42045454545454547,0.30833333333333335,0.3557692307692308,0.3548387096774194,0.28448275862068967,0.3157894736842105,0.4225352112676056,0.569620253164557,0.48517520215633425,88,93,213
fixed_rf45_lgbm55,15,2025-06-21,2025-09-14,300,0.36666666666666664,0.3487892316017316,0.370591856060606,1.1068810052986522,0.34285714285714286,0.24489795918367346,0.2857142857142857,0.23148148148148148,0.36764705882352944,0.2840909090909091,0.5,0.4552238805970149,0.4765625,70,108,122
fixed_rf45_lgbm55,16,2025-09-15,2025-12-06,292,0.4246575342465753,0.4083420595003557,0.4284020482817851,1.07281869609315,0.4675324675324675,0.36363636363636365,0.4090909090909091,0.27586206896551724,0.375,0.31788079470198677,0.5,0.49612403100775193,0.4980544747081712,77,87,128
fixed_rf40_lgbm60,1,2022-02-18,2022-04-03,178,0.2808988764044944,0.27535536602700783,0.2784872786948085,1.2006493146173218,0.2037037037037037,0.19642857142857142,0.2,0.2830188679245283,0.2542372881355932,0.26785714285714285,0.3380281690140845,0.38095238095238093,0.3582089552238806,54,53,71
fixed_rf40_lgbm60,2,2022-04-05,2022-07-02,388,0.3479381443298969,0.33239348587123363,0.3478320430655982,1.1548325069424636,0.29927007299270075,0.3504273504273504,0.3228346456692913,0.2608695652173913,0.23076923076923078,0.24489795918367346,0.44025157232704404,0.41916167664670656,0.4294478527607362,137,92,159
fixed_rf40_lgbm60,3,2022-07-03,2022-09-25,349,0.3954154727793696,0.3695797867943332,0.3865659833772028,1.1032813915569002,0.3783783783783784,0.358974358974359,0.3684210526315789,0.29411764705882354,0.21978021978021978,0.25157232704402516,0.4470588235294118,0.5390070921985816,0.4887459807073955,111,68,170
fixed_rf40_lgbm60,4,2022-10-01,2022-11-20,159,0.37735849056603776,0.35325692273688863,0.37424558982891915,1.102271399729405,0.3684210526315789,0.3620689655172414,0.3652173913043478,0.25,0.2222222222222222,0.23529411764705882,0.44285714285714284,0.47692307692307695,0.45925925925925926,57,32,70
fixed_rf40_lgbm60,5,2023-02-17,2023-03-29,151,0.4304635761589404,0.42452743365664714,0.42894690984206574,1.0899527110818665,0.4318181818181818,0.36538461538461536,0.3958333333333333,0.3695652173913043,0.3953488372093023,0.38202247191011235,0.47540983606557374,0.5178571428571429,0.49572649572649574,44,46,61
fixed_rf40_lgbm60,6,2023-03-31,2023-06-25,399,0.37593984962406013,0.3428217920447461,0.3641634064449465,1.1061969125208155,0.35454545454545455,0.2932330827067669,0.32098765432098764,0.2564102564102564,0.2,0.2247191011235955,0.4312796208530806,0.5481927710843374,0.4827586206896552,110,78,211
fixed_rf40_lgbm60,7,2023-06-28,2023-09-24,375,0.344,0.3108318317806236,0.32575151718401557,1.1368032002547945,0.2773109243697479,0.28695652173913044,0.28205128205128205,0.27586206896551724,0.14414414414414414,0.1893491124260355,0.40404040404040403,0.5369127516778524,0.4610951008645533,119,58,198
fixed_rf40_lgbm60,8,2023-09-27,2023-12-03,223,0.3632286995515695,0.3446925293414857,0.35409322589154274,1.1059988261407767,0.4444444444444444,0.3111111111111111,0.3660130718954248,0.32432432432432434,0.21428571428571427,0.25806451612903225,0.3333333333333333,0.5324675324675324,0.41,63,37,123
fixed_rf40_lgbm60,9,2024-02-23,2024-03-23,138,0.2318840579710145,0.229305977710233,0.22853178274084843,1.1850638978472359,0.20930232558139536,0.17647058823529413,0.19148936170212766,0.25806451612903225,0.20512820512820512,0.22857142857142856,0.234375,0.3125,0.26785714285714285,43,31,64
fixed_rf40_lgbm60,10,2024-03-24,2024-06-19,409,0.40097799511002447,0.3782443001114027,0.38894983348025747,1.0967961088744005,0.3951612903225806,0.37404580152671757,0.3843137254901961,0.32098765432098764,0.21666666666666667,0.25870646766169153,0.4362745098039216,0.5632911392405063,0.49171270718232046,124,81,204
fixed_rf40_lgbm60,11,2024-06-22,2024-09-18,336,0.3898809523809524,0.3619592213342213,0.3901909257657025,1.0956996521885007,0.4,0.4462809917355372,0.421875,0.2112676056338028,0.20833333333333334,0.2097902097902098,0.47692307692307695,0.43356643356643354,0.4542124542124542,135,71,130
fixed_rf40_lgbm60,12,2024-09-21,2024-12-08,257,0.39299610894941633,0.35500388903292707,0.3768331670448091,1.0729690482926342,0.36363636363636365,0.4,0.38095238095238093,0.23255813953488372,0.14084507042253522,0.17543859649122806,0.46825396825396826,0.5566037735849056,0.5086206896551724,88,43,126
fixed_rf40_lgbm60,13,2025-02-14,2025-03-16,154,0.37662337662337664,0.37248954806894047,0.3786948626217563,1.1129506351574197,0.36666666666666664,0.5116279069767442,0.42718446601941745,0.26,0.3023255813953488,0.27956989247311825,0.5227272727272727,0.3382352941176471,0.4107142857142857,60,50,44
fixed_rf40_lgbm60,14,2025-03-23,2025-06-15,394,0.4137055837563452,0.39385166804521643,0.4037317412133198,1.0914249116005814,0.4318181818181818,0.31666666666666665,0.36538461538461536,0.3695652173913043,0.29310344827586204,0.3269230769230769,0.4252336448598131,0.5759493670886076,0.489247311827957,88,92,214
fixed_rf40_lgbm60,15,2025-06-21,2025-09-14,300,0.36,0.34229454493661865,0.363670654702559,1.1093780950476324,0.32857142857142857,0.23469387755102042,0.27380952380952384,0.22935779816513763,0.36764705882352944,0.2824858757062147,0.49586776859504134,0.44776119402985076,0.47058823529411764,70,109,121
fixed_rf40_lgbm60,16,2025-09-15,2025-12-06,292,0.4280821917808219,0.411818939545626,0.43279350582987675,1.0741876689864018,0.46835443037974683,0.37373737373737376,0.4157303370786517,0.2727272727272727,0.375,0.3157894736842105,0.512,0.49612403100775193,0.5039370078740157,79,88,125
class_balanced,1,2022-02-18,2022-04-03,178,0.2696629213483146,0.26424682658779347,0.2675320949615486,1.195501753554792,0.19230769230769232,0.17857142857142858,0.18518518518518517,0.25862068965517243,0.2542372881355932,0.2564102564102564,0.3382352941176471,0.36507936507936506,0.3511450381679389,52,58,68
class_balanced,2,2022-04-05,2022-07-02,388,0.33505154639175255,0.32103468547912994,0.335675739558901,1.1484614340609456,0.28888888888888886,0.3333333333333333,0.30952380952380953,0.25,0.23076923076923078,0.24,0.4267515923566879,0.40119760479041916,0.41358024691358025,135,96,157
class_balanced,3,2022-07-03,2022-09-25,349,0.38968481375358166,0.36679679362979273,0.38277749862645544,1.1002960551442253,0.38235294117647056,0.3333333333333333,0.3561643835616438,0.28205128205128205,0.24175824175824176,0.2603550295857988,0.4437869822485207,0.5319148936170213,0.4838709677419355,102,78,169
class_balanced,4,2022-10-01,2022-11-20,159,0.3710691823899371,0.35215228206792126,0.36899179247323677,1.094821623534406,0.3508771929824561,0.3448275862068966,0.34782608695652173,0.2727272727272727,0.25,0.2608695652173913,0.43478260869565216,0.46153846153846156,0.44776119402985076,57,33,69
class_balanced,5,2023-02-17,2023-03-29,151,0.4304635761589404,0.42452743365664714,0.42894690984206574,1.090796238164746,0.4318181818181818,0.36538461538461536,0.3958333333333333,0.3695652173913043,0.3953488372093023,0.38202247191011235,0.47540983606557374,0.5178571428571429,0.49572649572649574,44,46,61
class_balanced,6,2023-03-31,2023-06-25,399,0.3684210526315789,0.3383933650489667,0.35765646786094174,1.1019813060446326,0.3333333333333333,0.2706766917293233,0.2987551867219917,0.2682926829268293,0.22,0.24175824175824176,0.4258373205741627,0.536144578313253,0.4746666666666667,108,82,209
class_balanced,7,2023-06-28,2023-09-24,375,0.336,0.3106100183610893,0.32346489315355115,1.1307952406716153,0.26126126126126126,0.25217391304347825,0.25663716814159293,0.3,0.1891891891891892,0.23204419889502761,0.3917525773195876,0.5100671140939598,0.44314868804664725,111,70,194
class_balanced,8,2023-09-27,2023-12-03,223,0.3542600896860987,0.3396471990858199,0.3471653466527381,1.0973675420965856,0.42857142857142855,0.3,0.35294117647058826,0.3170731707317073,0.23214285714285715,0.26804123711340205,0.3277310924369748,0.5064935064935064,0.3979591836734694,63,41,119
class_balanced,9,2024-02-23,2024-03-23,138,0.2318840579710145,0.23417866609355972,0.22994468271989085,1.1768780801616139,0.18604651162790697,0.1568627450980392,0.1702127659574468,0.30303030303030304,0.2564102564102564,0.2777777777777778,0.22580645161290322,0.2916666666666667,0.2545454545454545,43,33,62
class_balanced,10,2024-03-24,2024-06-19,409,0.38875305623471884,0.369071676254402,0.3788439827449467,1.0953228769653467,0.38524590163934425,0.35877862595419846,0.3715415019762846,0.313953488372093,0.225,0.2621359223300971,0.4228855721393035,0.5379746835443038,0.4735376044568245,122,86,201
class_balanced,11,2024-06-22,2024-09-18,336,0.4017857142857143,0.3760065965780251,0.4034436345966958,1.091764777634601,0.4108527131782946,0.4380165289256198,0.424,0.22666666666666666,0.2361111111111111,0.23129251700680273,0.49242424242424243,0.45454545454545453,0.4727272727272727,129,75,132
class_balanced,12,2024-09-21,2024-12-08,257,0.3968871595330739,0.3570767647267143,0.37966491871287467,1.0723586837627213,0.37349397590361444,0.3875,0.3803680981595092,0.22727272727272727,0.14084507042253522,0.17391304347826086,0.46923076923076923,0.5754716981132075,0.5169491525423728,83,44,130
class_balanced,13,2025-02-14,2025-03-16,154,0.36363636363636365,0.36191520020473905,0.3657148594113449,1.1119371645997436,0.3559322033898305,0.4883720930232558,0.4117647058823529,0.25925925925925924,0.32558139534883723,0.28865979381443296,0.5121951219512195,0.3088235294117647,0.3853211009174312,59,54,41
class_balanced,14,2025-03-23,2025-06-15,394,0.39847715736040606,0.38304848299356625,0.3918995622865283,1.0890581874330176,0.4186046511627907,0.3,0.34951456310679613,0.3425925925925926,0.31896551724137934,0.33035714285714285,0.42,0.5316455696202531,0.4692737430167598,86,108,200
class_balanced,15,2025-06-21,2025-09-14,300,0.3566666666666667,0.339781879956271,0.3608013129593538,1.1074303377790817,0.3333333333333333,0.23469387755102042,0.2754491017964072,0.22522522522522523,0.36764705882352944,0.27932960893854747,0.49166666666666664,0.44029850746268656,0.4645669291338583,69,111,120
class_balanced,16,2025-09-15,2025-12-06,292,0.4349315068493151,0.4165682195777955,0.4392520704759522,1.0720269590073264,0.4931506849315068,0.36363636363636365,0.4186046511627907,0.2696629213483146,0.375,0.3137254901960784,0.5153846153846153,0.5193798449612403,0.5173745173745173,73,89,130
class_draw_focus,1,2022-02-18,2022-04-03,178,0.2640449438202247,0.25786887512298423,0.2614758323159759,1.2050904989771059,0.17647058823529413,0.16071428571428573,0.16822429906542055,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.3382352941176471,0.36507936507936506,0.3511450381679389,51,59,68
class_draw_focus,2,2022-04-05,2022-07-02,388,0.33505154639175255,0.321779401057519,0.3366362718328392,1.152985679128273,0.2814814814814815,0.3247863247863248,0.30158730158730157,0.25252525252525254,0.2403846153846154,0.24630541871921183,0.43506493506493504,0.40119760479041916,0.4174454828660436,135,99,154
class_draw_focus,3,2022-07-03,2022-09-25,349,0.3839541547277937,0.3624945303467875,0.37832492192888717,1.1033216946785083,0.3786407766990291,0.3333333333333333,0.35454545454545455,0.2716049382716049,0.24175824175824176,0.2558139534883721,0.44242424242424244,0.5177304964539007,0.477124183006536,103,81,165
class_draw_focus,4,2022-10-01,2022-11-20,159,0.3710691823899371,0.35215228206792126,0.36899179247323677,1.0954039277277965,0.3508771929824561,0.3448275862068966,0.34782608695652173,0.2727272727272727,0.25,0.2608695652173913,0.43478260869565216,0.46153846153846156,0.44776119402985076,57,33,69
class_draw_focus,5,2023-02-17,2023-03-29,151,0.4304635761589404,0.42459168307656664,0.4291264921374397,1.093078332945458,0.4222222222222222,0.36538461538461536,0.3917525773195876,0.3695652173913043,0.3953488372093023,0.38202247191011235,0.48333333333333334,0.5178571428571429,0.5,45,46,60
class_draw_focus,6,2023-03-31,2023-06-25,399,0.3634085213032581,0.33384774092293173,0.3529871377823286,1.104207118981002,0.3211009174311927,0.2631578947368421,0.2892561983471074,0.26506024096385544,0.22,0.24043715846994534,0.4251207729468599,0.5301204819277109,0.4718498659517426,109,83,207
class_draw_focus,7,2023-06-28,2023-09-24,375,0.33866666666666667,0.3157518204999081,0.3278677889419118,1.132106793336098,0.26851851851851855,0.25217391304347825,0.2600896860986547,0.3026315789473684,0.2072072072072072,0.24598930481283424,0.39267015706806285,0.5033557046979866,0.4411764705882353,108,76,191
class_draw_focus,8,2023-09-27,2023-12-03,223,0.35874439461883406,0.3436681139184821,0.35221156265028486,1.0969778304017477,0.4375,0.3111111111111111,0.36363636363636365,0.30952380952380953,0.23214285714285715,0.2653061224489796,0.3333333333333333,0.5064935064935064,0.4020618556701031,64,42,117
class_draw_focus,9,2024-02-23,2024-03-23,138,0.2318840579710145,0.23417866609355972,0.22994468271989085,1.180347027188584,0.18604651162790697,0.1568627450980392,0.1702127659574468,0.30303030303030304,0.2564102564102564,0.2777777777777778,0.22580645161290322,0.2916666666666667,0.2545454545454545,43,33,62
class_draw_focus,10,2024-03-24,2024-06-19,409,0.38875305623471884,0.3703994588059272,0.37969932580206,1.0964642439217476,0.3821138211382114,0.35877862595419846,0.3700787401574803,0.3218390804597701,0.23333333333333334,0.27053140096618356,0.4221105527638191,0.5316455696202531,0.47058823529411764,123,87,199
class_draw_focus,11,2024-06-22,2024-09-18,336,0.4017857142857143,0.3799723668144721,0.40474698651390384,1.0926112295715034,0.4126984126984127,0.4297520661157025,0.42105263157894735,0.2375,0.2638888888888889,0.25,0.49230769230769234,0.44755244755244755,0.46886446886446886,126,80,130
class_draw_focus,12,2024-09-21,2024-12-08,257,0.39299610894941633,0.35557678307419316,0.37725325203939397,1.0733773194538005,0.3764705882352941,0.4,0.3878787878787879,0.2222222222222222,0.14084507042253522,0.1724137931034483,0.4645669291338583,0.5566037735849056,0.5064377682403434,85,45,127
class_draw_focus,13,2025-02-14,2025-03-16,154,0.37012987012987014,0.3696296296296296,0.3727561327561328,1.113140750135512,0.3684210526315789,0.4883720930232558,0.42,0.2631578947368421,0.3488372093023256,0.3,0.525,0.3088235294117647,0.3888888888888889,57,57,40
class_draw_focus,14,2025-03-23,2025-06-15,394,0.39086294416243655,0.37784243491129876,0.38547881103916315,1.0897491572048028,0.40229885057471265,0.2916666666666667,0.33816425120772947,0.3482142857142857,0.33620689655172414,0.34210526315789475,0.41025641025641024,0.5063291139240507,0.45325779036827196,87,112,195
class_draw_focus,15,2025-06-21,2025-09-14,300,0.36666666666666664,0.35177716126402486,0.37322299977437173,1.1097757192800304,0.3611111111111111,0.2653061224489796,0.3058823529411765,0.22522522522522523,0.36764705882352944,0.27932960893854747,0.5042735042735043,0.44029850746268656,0.4701195219123506,72,111,117
class_draw_focus,16,2025-09-15,2025-12-06,292,0.4280821917808219,0.409488824282084,0.43302788426057465,1.0723994786093343,0.4864864864864865,0.36363636363636365,0.4161849710982659,0.25842696629213485,0.359375,0.3006535947712418,0.5116279069767442,0.5116279069767442,0.5116279069767442,74,89,129
dynamic_v6,1,2022-02-18,2022-04-03,178,0.2696629213483146,0.26424682658779347,0.2675320949615486,1.1941637350795988,0.19230769230769232,0.17857142857142858,0.18518518518518517,0.25862068965517243,0.2542372881355932,0.2564102564102564,0.3382352941176471,0.36507936507936506,0.3511450381679389,52,58,68
dynamic_v6,2,2022-04-05,2022-07-02,388,0.33762886597938147,0.3230620587142326,0.3380575886089109,1.1505810305048847,0.2867647058823529,0.3333333333333333,0.308300395256917,0.2553191489361702,0.23076923076923078,0.24242424242424243,0.43037974683544306,0.40718562874251496,0.41846153846153844,136,94,158
dynamic_v6,3,2022-07-03,2022-09-25,349,0.39255014326647564,0.36896576602889236,0.3856257803843947,1.101957423577723,0.38235294117647056,0.3333333333333333,0.3561643835616438,0.27848101265822783,0.24175824175824176,0.25882352941176473,0.4523809523809524,0.5390070921985816,0.4919093851132686,102,79,168
dynamic_v6,4,2022-10-01,2022-11-20,159,0.3710691823899371,0.35215228206792126,0.36899179247323677,1.0984992668887208,0.3508771929824561,0.3448275862068966,0.34782608695652173,0.2727272727272727,0.25,0.2608695652173913,0.43478260869565216,0.46153846153846156,0.44776119402985076,57,33,69
dynamic_v6,5,2023-02-17,2023-03-29,151,0.4304635761589404,0.42452743365664714,0.42894690984206574,1.090421551854584,0.4318181818181818,0.36538461538461536,0.3958333333333333,0.3695652173913043,0.3953488372093023,0.38202247191011235,0.47540983606557374,0.5178571428571429,0.49572649572649574,44,46,61
dynamic_v6,6,2023-03-31,2023-06-25,399,0.3659147869674185,0.33559016393442626,0.35496252927400473,1.1040664928125843,0.32710280373831774,0.2631578947368421,0.2916666666666667,0.26506024096385544,0.22,0.24043715846994534,0.4258373205741627,0.536144578313253,0.4746666666666667,107,83,209
dynamic_v6,7,2023-06-28,2023-09-24,375,0.336,0.3123190081862508,0.3246515224548854,1.1336606915825531,0.26126126126126126,0.25217391304347825,0.25663716814159293,0.3055555555555556,0.1981981981981982,0.24043715846994534,0.390625,0.5033557046979866,0.4398826979472141,111,72,192
dynamic_v6,8,2023-09-27,2023-12-03,223,0.3542600896860987,0.3396471990858199,0.3471653466527381,1.103528224586423,0.42857142857142855,0.3,0.35294117647058826,0.3170731707317073,0.23214285714285715,0.26804123711340205,0.3277310924369748,0.5064935064935064,0.3979591836734694,63,41,119
dynamic_v6,9,2024-02-23,2024-03-23,138,0.2318840579710145,0.23417866609355972,0.22994468271989085,1.1775405730214983,0.18604651162790697,0.1568627450980392,0.1702127659574468,0.30303030303030304,0.2564102564102564,0.2777777777777778,0.22580645161290322,0.2916666666666667,0.2545454545454545,43,33,62
dynamic_v6,10,2024-03-24,2024-06-19,409,0.38875305623471884,0.369071676254402,0.3788439827449467,1.0975348244520764,0.38524590163934425,0.35877862595419846,0.3715415019762846,0.313953488372093,0.225,0.2621359223300971,0.4228855721393035,0.5379746835443038,0.4735376044568245,122,86,201
dynamic_v6,11,2024-06-22,2024-09-18,336,0.4017857142857143,0.3778976165639946,0.4039818709471231,1.096490557190799,0.4094488188976378,0.4297520661157025,0.41935483870967744,0.23376623376623376,0.25,0.24161073825503357,0.49242424242424243,0.45454545454545453,0.4727272727272727,127,77,132
dynamic_v6,12,2024-09-21,2024-12-08,257,0.3968871595330739,0.3568582090467296,0.37918672781136104,1.074184305003215,0.37349397590361444,0.3875,0.3803680981595092,0.23255813953488372,0.14084507042253522,0.17543859649122806,0.46564885496183206,0.5754716981132075,0.5147679324894515,83,43,131
dynamic_v6,13,2025-02-14,2025-03-16,154,0.36363636363636365,0.36191520020473905,0.3657148594113449,1.1143591457172908,0.3559322033898305,0.4883720930232558,0.4117647058823529,0.25925925925925924,0.32558139534883723,0.28865979381443296,0.5121951219512195,0.3088235294117647,0.3853211009174312,59,54,41
dynamic_v6,14,2025-03-23,2025-06-15,394,0.4010152284263959,0.38496357752868077,0.39404559040506265,1.0903541032187458,0.4186046511627907,0.3,0.34951456310679613,0.34579439252336447,0.31896551724137934,0.33183856502242154,0.4228855721393035,0.5379746835443038,0.4735376044568245,86,107,201
dynamic_v6,15,2025-06-21,2025-09-14,300,0.3566666666666667,0.339781879956271,0.3608013129593538,1.1090142007918204,0.3333333333333333,0.23469387755102042,0.2754491017964072,0.22522522522522523,0.36764705882352944,0.27932960893854747,0.49166666666666664,0.44029850746268656,0.4645669291338583,69,111,120
dynamic_v6,16,2025-09-15,2025-12-06,292,0.4349315068493151,0.4167051535472588,0.43963553156054963,1.075029313521683,0.5,0.36363636363636365,0.42105263157894735,0.26666666666666666,0.375,0.3116883116883117,0.5153846153846153,0.5193798449612403,0.5173745173745173,72,90,130
